id,subject,level,name
923f1cf0-2047-4377-bbf9-6dddc35b9287,General Studies I,microtopic,"The Deccan and the Mughals up to 1657; foreign policy of the Mughals (Uzbeks, Qandahar, Balkh, Persia)"
11489155-4dd4-4d1d-8c89-bb5a898fb885,General Studies I,microtopic,"The Delhi Sultanate (1206-1526): Slave, Khalji, Tughlaq, Sayyid, and Lodi dynasties; Mongol/Turk attacks; administration, economy, urbanization, society, culture, science, and the causes of decline"
0202f5e3-d437-4f7d-9d98-baf1de8007b8,General Studies I,microtopic,The Maratha bid for supremacy and the three Anglo-Maratha/Panipat phases (1741-1761)
498072eb-d2e5-4f95-8fc5-d74e0e14eb11,General Studies I,microtopic,"The Mauryan Empire: Chandragupta, Bindusara, the Arthashastra, Megasthenes, Ashoka's inscriptions/sites/Dhamma, Mauryan administration/economy/society/art, and its decline"
3b63063a-d46d-4491-b51c-7a098483a3a0,General Studies I,microtopic,"The Revolt of 1857: causes, leaders, suppression, nature, and consequences as a watershed in British colonial policy"
f1853e54-83ed-4227-bde0-12350c6e63af,General Studies I,microtopic,"The struggle for Swaraj: Montagu's 1917 statement, Gandhi's emergence as a mass leader, Khilafat and Non-Cooperation, Swaraj Party, revolutionary terrorism phase II (1920s), Simon Commission and Nehru Report"
dbf46e87-df02-451f-8d34-02f628baa0d8,General Studies I,microtopic,"Towards achievement of freedom: popular struggles in the princely states, WWII and nationalist response, Partition (rise of communalism, Wavell Plan, Cabinet Mission Plan, Mountbatten Plan)"
ca01391b-a07b-4e8a-afb3-96a2e2d29a5f,General Studies I,microtopic,"Transport and communication: land/water/air transport modes, sea routes and shipping canals, inland waterways, pipelines, and India-specific transport developments (RRTS, Odisha's coastal highway, AERA Act amendment)"
5e65c1f7-f5cf-4b0a-ba05-6f1bdcf361db,General Studies I,microtopic,"Trends during the freedom struggle: Indian Renaissance/socio-religious movements, civil rebellions, tribal and peasant movements, working-class movement (1850-1900), growth of communalism, Left/Communist trends, press and education, role of women, Governors-General and Viceroys of India, important p"
97ac2449-1664-4f62-aec1-7e1385f6e1d3,General Studies I,microtopic,Tribal issue and policy consolidation: present status of tribal issues and policy responses
445b315b-6161-494f-a586-7499b580f1ef,General Studies I,microtopic,"Tropical cyclones: formation conditions, convective cyclogenesis, path, damage, Arabian Sea cyclones, naming conventions, and early-warning systems"
e2e59dbf-8916-47fa-8c5c-c6702699ddea,General Studies I,microtopic,"Tsunami mechanism, wave properties, and effects"
11e59c8c-6291-4428-afac-7f7079138b67,General Studies I,microtopic,UNESCO World Heritage sites of India: cultural criteria and conservation issues
b7deebd7-f749-4bbb-9005-9c15fac2eda9,General Studies I,microtopic,"Urbanization challenges: growth of the informal urban sector, smart cities as a management tool, flood vulnerability of major cities, rural-urban migration, emergence of slums, urban transport/waste/water-sanitation issues, urban poverty, and the Real Estate (Regulation & Development) Act 2016"
9a0d8ac5-41c0-4970-b9d2-4fbf9efa7f9f,General Studies I,microtopic,"Urbanization in India: pattern, issues, rural-urban migration, slum emergence, urban transport/waste/water-sanitation, urban poverty, and inclusive/smart-city responses"
f38e1c64-04e5-4a79-ab66-8ab9fcc03902,General Studies I,microtopic,"Vedic society: original home of Aryans, Vedic texts and Upanishads, Rig Vedic vs later Vedic geography, economy, polity, varna system, religion and thought"
89cb42ab-00da-4440-b7d3-ad0602e402d3,General Studies I,microtopic,"Vijayanagar Empire: sources, political history, administration, economy, decline of trade, and regional kingdoms"
dff19fcc-e7e8-4f00-91c8-d46168152f94,General Studies I,microtopic,"Volcanism & tectonic phenomena: subaerial/fissure volcanic eruptions, supervolcanoes, volcanic island arcs, volcanic vortex rings, earthquake-ionosphere linkage, Africa's Rift Valley/new ocean basin formation"
2a7ac40c-4ad1-4abc-9496-79984ee6ddf1,General Studies I,microtopic,"Volcanism: shield/composite/caldera/flood-basalt/mid-ocean-ridge types, lava types, intrusive landforms (batholiths, laccoliths, lapoliths, phacoliths, sills, dykes), extrusive landforms, geysers/hot springs, and global distribution (Pacific Ring of Fire)"
a1983b76-2b14-4659-8a8b-0cc2f98c8b41,General Studies I,microtopic,"Water resources: underground/surface/inland/oceanic water resources, utilization patterns, water pollution, conservation techniques, river-interlinking projects, and the problem of ageing dams"
28d9692e-d3f7-4ae6-bb4b-8ad15a42eeb5,General Studies I,microtopic,"Weathering: chemical (solution, carbonation, hydration, oxidation-reduction), physical/mechanical, and biological processes; significance for soil formation, biomes/biodiversity, and mass movements"
12feeb23-16c7-4c59-b28b-f61ce53a3053,General Studies I,microtopic,"Women-related issues: hysterectomies, workforce participation gaps, gender disparities in poverty, women in corporate roles, abortion rights, gender digital divide, menstrual hygiene, surrogacy rules, sexual harassment at workplace, domestic violence, marital rape, women in STEM, female entrepreneur"
f717d1c6-0106-4630-a3c6-7af659b90e15,General Studies I,microtopic,"World climate types: equatorial, tropical monsoon/marine, Savanna, hot desert and mid-latitude desert, Mediterranean, temperate continental/oceanic/steppe, China-type, British-type, Siberian, Laurentian, and Arctic/Polar climates"
b47fed60-c53b-41ee-a992-f0a5e98945c6,General Studies I,topic,World History
c1d515a2-1da3-4810-8167-9a1ac96d38b5,General Studies I,microtopic,World physiographic divisions and their economic-geographic significance; wetlands' ecological/economic importance
1b42a963-7767-4dfa-8d3d-481a767bbc9a,General Studies I,microtopic,"World War I: causes, course, major events, consequences, aftermath, and the League of Nations"
fcbca25c-a534-408b-a390-2e894b7f78ee,General Studies I,microtopic,"World War II: foundations, course, aftermath, analysis, and the decolonization phase"
e586510e-b291-4d77-8981-c9f92a1ab815,General Studies II,microtopic,'Health for All' target vs structural health-infrastructure gaps; rising out-of-pocket health expenditure; commercialization of healthcare vs universal affordable public care
f1e0f21b-3a02-4120-a618-1264537b46d3,General Studies II,microtopic,101st Amendment (GST): salient features and efficacy in building a common national market; 69th Amendment (NCT of Delhi) and federal friction; Article 311 safeguards for civil servants
5b289bd3-2e90-4b04-80fd-5d9598524631,General Studies II,microtopic,"Amendment process: the Constitution's dynamic/'living document' nature (Article 368), Basic Structure Doctrine as a judicial 'safety valve', and different majority-types required"
0e370af1-44dc-430b-a830-9c549d036623,General Studies II,microtopic,Citizen's Charter and RTI Act: utility/limitations as accountability instruments; RTI's role in redefining accountability beyond mere citizen empowerment; flaws in RTI and improvement recommendations
d6ff40b9-272f-444a-9e60-d384838b263c,General Studies II,microtopic,"Citizens' Charters: introduction, models, features, implementation issues in India, reform needs, and the Sevottam framework"
1ad59809-b8c7-4369-8d87-d424b047a5ae,General Studies II,microtopic,"Citizenship: constitutional provisions, modes of acquiring/losing citizenship, dual citizenship debate, J&K-specific provisions, OCI/PIO status"
7f28b657-f93d-46f9-95a5-6d24a527b8e7,General Studies II,microtopic,Civil-society organisations' impact on public policy formulation; FCRA compliance tightening and civil-society funding constraints; SHG federated models scaling beyond microfinance into market linkages
66217089-fe4d-42b9-ae4e-ae71da2b040d,General Studies II,microtopic,"Comparative constitutionalism: Indian scheme vs USA, UK, France, and neighbouring constitutions"
c84a04cf-d06b-44cf-a39b-2d1d233835da,General Studies II,microtopic,"Connectivity, security & new-frontier diplomacy: global anti-terrorism efforts (CTTF), India-Middle-East-Europe Corridor, Red Sea crisis, Northern Ireland conflict, India's Africa renewable-energy role, Arctic-region engagement, Outer Space Treaty, World Migration Report"
e957f7b7-aa14-4051-898d-e2bd98925f4f,General Studies II,microtopic,"Constitutional Bodies: appointment transparency (CEC/EC selection process, CAG appointment/functions/powers), tenure security, and functional independence"
a2c93b38-f280-4559-9e54-5a26dc6cb93c,General Studies II,microtopic,"Constitutional bodies: Election Commission, UPSC, State PSC, Finance Commission, GST Council, National Commission for SCs/STs, Special Officer for Linguistic Minorities, National Commission for Backward Classes; Non-Constitutional Bodies: NITI Aayog"
8255e2a0-76e2-4cfd-b3ff-fcb8af87baae,General Studies II,microtopic,"Contemporary IR themes: World Migration Report, minilateralism, International Health Regulations amendment, UN peacekeeping and India, BIMSTEC Charter, ICC and the Israel-Hamas dispute, global anti-terrorism efforts (CTTF), Chabahar Port, South China Sea volatility, India-China border dispute (Aruna"
2bb22d62-cc65-4ee2-8477-9b0f334d53e1,General Studies II,microtopic,"Contemporary polity themes: NOTA, coalition politics, right to personality, right to vote for undertrials, Article 31C, reservation on the basis of religion/domicile, curative petition, ED and PMLA, Citizenship Amendment Act, parliamentary privileges, Uniform Civil Code, Ladakh's demand for 6th Sche"
bf975128-6ca9-4674-9e90-f15afe4250fc,General Studies II,microtopic,"Contemporary social-justice themes: e-pharmacy sector regulation, vehicle scrappage, right to repair, forest rights, right to health, nutrition crisis among adolescent girls/women, land-records modernization, online-gaming regulation, mid-day meal issues, internet shutdowns, workplace sexual harassm"
6ca6382e-c307-415a-b750-3e76d7f2b32a,General Studies II,microtopic,"Council of Ministers, Attorney General of India, and Parliament: composition of Lok Sabha/Rajya Sabha, qualification/disqualification, sessions, law-making procedure, officers, motions/resolutions, powers and privileges, financial proceedings, comparison of the two Houses, women's reservation in Par"
b44a1adf-7f6e-4bf6-829b-4c25b6ab9cc5,General Studies II,microtopic,"Delivery mechanisms & sectoral missions: co-operatives, MSME, One Nation One Ration Card/One District One Product, entitlement portability, flagship missions (Jal Jeevan, Gati Shakti)"
bacbe426-6d8e-404e-9fe8-ebfbf658908a,General Studies II,microtopic,"Development process and industry: growth vs development, main constraints and stakeholders, SHGs (meaning, importance, institutional structure, funding, women's development linkage, poverty/rural-development linkage), and Micro Finance (meaning, structure, importance)"
f0eca3c5-d9c3-4667-b9ee-05f9b2b4333e,General Studies II,microtopic,"Digital governance & information regimes: 'concern about democracy in the digital age', internet shutdowns, fake news/hate speech, IT rules on OTT/digital media"
868b701a-e26f-4f03-9e46-827af0c3ea4e,General Studies II,microtopic,"Digital Public Infrastructure: open-source stacks, data-privacy safeguards, and targeted-benefit optimization (e.g. Swachh Bharat Mission's water/sanitation/hygiene delivery synchronised with anticipated outcomes)"
77b22ac6-87d4-4d8b-a8f9-2d35cbc80206,General Studies II,microtopic,"Digital-economy & platform regulation: e-pharmacy sector regulation, online-gaming regulation, OTT regulation, start-up ecosystem regulation, gig-worker rights, crypto-asset regulatory framework, digital inclusion in emerging technologies, internet shutdowns"
3054faef-da32-471c-8112-1970f79c1dbc,General Studies II,microtopic,"Directive Principles of State Policy: basic/economic-social/Gandhian/administrative/international-peace-related DPSPs, implementation record, and the Fundamental Rights-DPSP controversy (including directives outside Part IV and the Uniform Civil Code debate)"
5b9d10c3-2e41-4dfb-858c-87fcc8003436,General Studies II,microtopic,"e-Governance: introduction, applications, models, successes/limitations/future prospects, dashboards/portals, democracy-and-e-governance linkage, and e-governance in the judiciary/legislature"
fc8d8e93-5816-4ea6-85b5-0071708cd692,General Studies II,microtopic,"Effective implementation: outcome orientation, programme impact assessment, budget/zero-base-budgeting/cost-benefit analysis, and institution-building (task forces, steering/review committees)"
fd4be87b-b725-45b9-b6f1-aef0037001f7,General Studies II,microtopic,"Elections in India: salient features of the Representation of People Acts 1950/1951, electoral reforms, criminalization of politics, negative/neutral voting, state funding of elections, irregularities in polling, and electoral bonds"
8741ea6c-6ddd-4cf5-8ea2-931a4915b1ea,General Studies II,microtopic,"Electoral & political-process reform: NOTA, coalition politics, electoral bonds, anti-defection reforms, women's reservation act, parliamentary privileges"
c5596c08-4ed2-4fc7-9809-3749d1d42e1d,General Studies II,microtopic,"Evolution and key principles of Indian foreign policy: determinants, NAM/NAM 2.0, Panchsheel, India's nuclear doctrine, neighbourhood-policy evolution, Look/Act East and Look/Act West policies"
4c1a049f-93d8-44e1-ad99-ea91ebbd6fce,General Studies II,microtopic,"Federalism, reservation & constitutional status: Article 31C, reservation on the basis of religion/domicile, sub-categorisation of SC/OBC, reservation in J&K, Ladakh's demand for 6th Schedule status, Article 370 verdict, Citizenship Amendment Act, Uniform Civil Code, comparative secularism (Indian v"
a46877f5-18ba-4125-ab77-7799541bc8cb,General Studies II,microtopic,"Flagship schemes for vulnerable groups: Start-Up India ecosystem (Stand-Up India, National Student Startup Policy, PMKVY, Deen Dayal schemes, Atal Innovation Mission), social-security schemes (Atal Pension Yojana, PMJJBY, PMSBY), minorities schemes (Nai Roshni, USTAAD, Nai Manzil), women-and-child s"
afea4001-492a-4401-a2a7-b11008c4df59,General Studies II,microtopic,Flagship schemes: disability welfare: Sugamya Bharat Abhiyan
64459010-b436-49e6-bee3-342a383da25b,General Studies II,microtopic,"Flagship schemes: education: Padhe Bharat Badhe Bharat, Mid-Day Meal, SWAYAM"
7b153952-ed72-4146-8333-aa43bfb23c27,General Studies II,microtopic,"Flagship schemes: health: National Health/Ayush Mission, Jan Aushadhi, Mission Indradhanush"
3d48b2dc-cfc4-4db4-907d-e2e2ff001153,General Studies II,microtopic,"Flagship schemes: minorities welfare: Nai Roshni, USTAAD, Nai Manzil"
2fd16a17-baff-495d-996a-77652c3d864b,General Studies II,microtopic,"Flagship schemes: rural/urban development: PMGSY, Swachh Bharat, PMAY, Smart Cities Mission, AMRUT"
3e380cef-5f2b-408a-81a8-6f44e030ab6f,General Studies II,microtopic,"Flagship schemes: SC/ST welfare: Vanbandhu Kalyan Yojana, PM Adarsh Gram Yojana"
dbf9a16f-478a-44da-b964-e0263038a356,General Studies II,microtopic,"Flagship schemes: social security: Atal Pension Yojana, PMJJBY, PMSBY"
9cb31537-3a8c-4f8c-91b4-ad2aa5857e68,General Studies II,microtopic,"Flagship schemes: start-up & skill development: Stand-Up India, National Student Startup Policy, PMKVY, Deen Dayal schemes, Atal Innovation Mission"
0c96b38b-4e87-4438-ac6f-2ec755dcdf36,General Studies II,microtopic,"Flagship schemes: women-and-child welfare: Beti Bachao Beti Padhao, Sukanya Samriddhi, Ujjawala"
8582d87f-3fa9-40c8-af8e-8564660168bb,General Studies II,microtopic,Fundamental Duties: features and their link to Fundamental Rights
5ccc7889-2702-4896-abba-c8d8593b4741,General Studies II,microtopic,Fundamental Rights vs DPSPs: structural tension resolved via landmark pronouncements; scope expansion via the Right to Privacy judgment
0d381e5b-0f91-43a4-9cca-890a9d42de16,General Studies II,microtopic,"Fundamental Rights: significance, definition of 'State', equality/freedom/exploitation/religion/cultural-educational/constitutional-remedies rights, Fundamental Rights and the Armed Forces, martial law, procedure-established-by-law vs due process of law, writs, restrictive limitations, rights outsid"
7fe26c02-6058-4722-96df-1d695713e41d,General Studies II,microtopic,"Global governance & multilateral institutions: minilateralism, International Health Regulations amendment, UN peacekeeping and India, ICC and the Israel-Hamas dispute, UNSC and G4, WTO reform crises, Global South leadership, G20 and India"
974077d9-8ad9-46bb-8d6d-6291436c76c3,General Studies II,microtopic,"Global institutions: UN structure (UNGA, UNSC and India's candidacy, ECOSOC), ICJ, UN specialised agencies (FAO, ICAO, ILO, IMO, ITU, UNESCO, IFAD, WHO, WMO, WIPO), World Bank"
dcd328bc-5dab-41b3-887d-74e4b6e878fa,General Studies II,microtopic,"Governance indices & accountability: domestic/international indices and rankings (GHI, NITI Aayog reports, NIRF), aspirational districts, SDGs and India"
15d17127-122d-4580-9728-8e53e91438d1,General Studies II,topic,"Governance, Government Policies and Development Processes"
2872c823-a067-4f07-98a6-2cafca7bc16c,General Studies II,microtopic,"Governance, infrastructure & consumer welfare: vehicle scrappage, right to repair, land-records modernization, ULB capacity building, consumer protection, disability-inclusive urban infrastructure"
0cb65f4f-7b06-49f0-9101-dd6aee6fa9ff,General Studies II,microtopic,"Government intervention: role of institutions/bureaucrats/stakeholders, transparency and accountability, optimum resource use (targeting, plugging leakages), monitoring and evaluation of outcomes, and interventions in emerging areas (social media, data privacy, social sector)"
c7fe32a5-b647-47a2-bfd6-b35571412589,General Studies II,microtopic,"Health & nutrition welfare: right to health, nutrition crisis among adolescent girls/women, mid-day meal issues, child malnutrition/marriage, food fortification, universal health coverage"
435af0f4-9815-4df8-8fd7-4e97c563eaf4,General Studies II,microtopic,"Health, education and human-resource services: India's education structure (primary/secondary/higher), GOI education initiatives and reform recommendations, skill-development indicators, private-and-public health structure, NITI Aayog health reports, and SDGs linkage"
f0ac6dfe-35bd-4579-b34d-7a95fed47598,General Studies II,microtopic,"Historical evolution: Regulating Act 1773 to Government of India Act 1935 institutional lineages; the Constituent Assembly and objectives/salient features of the Constitution (unitary and federal features, parliamentary vs presidential form)"
31af056f-6b68-465a-a7d4-457779f961fb,General Studies II,microtopic,"Important aspects of governance, transparency and accountability: citizen-centric governance, legislative/administrative/judicial accountability, Ombudsman, whistleblower protection, anti-corruption machinery (role of citizens/media/social audit), systemic reforms, decentralisation vs delegation, an"
7601505e-390d-45cb-af61-3fb992d2b7be,General Studies II,microtopic,Important key concepts: New World Order dynamics and 'New Cold War' debates
b23fb7b4-e3ee-46bd-be5e-6973dc95f363,General Studies II,microtopic,"Inclusive growth: measurement criteria, government initiatives, basic amenities (housing/drinking water/sanitation), sustainable and rural development, panchayati raj linkage"
fe28f5e5-99c3-4c9d-829c-4c38a0b6ffe3,General Studies II,microtopic,"India and Asian nations: Central Asian republics (Turkmenistan, Kazakhstan, Tajikistan; China's role; International North-South Transport Corridor; SCO), Mongolia, UAE, Iran (nuclear deal, US geo-economic considerations), Israel-Palestine and India-Israel relations, Saudi Arabia, Asia-Pacific groupi"
7036549d-c1aa-4248-84c6-45ae201bba10,General Studies II,microtopic,"India and neighbours: Nepal (water/hydropower cooperation, contentions, recommendations), Bhutan (economic overview, China issues), Afghanistan (development partnership, post-NATO options, Taliban presence), Bangladesh (development partnership, boundary agreements, Teesta dispute), Maldives (geostra"
d292c4db-02c2-4fe3-a392-d9ff1f83d612,General Studies II,microtopic,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)"
eb9512da-20be-4f9a-ba53-22b93a6f176d,General Studies II,microtopic,"India's neighbourhood & regional diplomacy: BIMSTEC Charter, Chabahar Port, India-China border dispute (Arunachal Pradesh), Bhutan-China relations, Neighbourhood First Policy, Gujral Doctrine, South China Sea volatility, China-Taiwan dispute and India"
d9659825-4cb8-4cbc-8433-ac51db23b96c,General Studies II,topic,Indian Constitution
9db64cc9-59df-4af5-b4c2-62d4ce17b119,General Studies II,microtopic,"Indian diaspora: role played, safety of Indians abroad, and welfare schemes for overseas Indians"
e39578ed-7ff2-4e3b-b45e-e2a031237f40,General Studies II,topic,International Relations
83499214-66c6-447c-81dc-24f619b81279,General Studies II,microtopic,"Judiciary, rights & rule of law: right to personality, right to vote for undertrials, curative petition, tribunals in India, criminal law reforms, All India Judicial Services, Supreme Court case-burden, contempt of court, freedom of press, special/local laws, ED and PMLA"
42676e0a-cfef-4a7d-99eb-106cdc037eea,General Studies II,microtopic,"Local government and governance: issues of funds/functions/functionaries, local government's interface with vulnerable sections and emerging issues (disaster management, technology), localism/neo-localism/subsidiarity"
aed2b8f0-5d07-43b8-8d16-9d72b34efc31,General Studies II,microtopic,"Local government: 73rd/74th Amendment provisions, functions of municipal corporations/councils/nagar panchayats, State Election/Finance Commission roles, Smart City Mission and municipal governance, Model Panchayat Citizens Charter"
46decb7a-a9bb-4819-b8d9-0f2ec973bd38,General Studies II,microtopic,"Major powers: Russia (strategic cooperation, Russia-China impact on India), China (economic relations, water disputes, String of Pearls, Maritime Silk Route/BRI implications, border disputes, South China Sea, CBMs), USA (strategic consultations, counter-terrorism, trade, energy/climate, S&T/space, d"
ef75955e-b8c2-4243-929e-22d91c8568f7,General Studies II,microtopic,"Marginalised-community & rights-based welfare: forest rights, PVTG welfare, internal displacement, right-based development approaches, women's basic income proposals, workplace sexual harassment"
aa599a74-9435-4fdd-a3dd-31010ff63507,General Studies II,microtopic,"Ministries/Departments of government: functioning, central secretariat, cabinet secretary, field organizations, and PMO"
64e81c50-6b2b-468c-b940-9c7a08a4cc61,General Studies II,microtopic,"Miscellaneous governance themes: 'concern about democracy in the digital age', domestic/international indices and rankings (GHI, NITI Aayog reports, NIRF), internet shutdowns, co-operatives, MSME, One Nation One Ration Card/One District One Product, aspirational districts, SDGs and India, entitlemen"
e32b2fcf-7fb1-46d1-acaa-c7c7ef6cfc5b,General Studies II,microtopic,"Multilateral relations: WTO (decision-making, Nairobi Package, IPR, reforms, agriculture issues, FTAs), IMF and reforms, nuclear-security architecture (NSG, MTCR, NPT), BRICS/BIMSTEC/IBSA/SAARC, India-ASEAN economic cooperation"
3ae95ca7-5883-4a49-aa03-b245b9b6500a,General Studies II,microtopic,"Need and importance of government policies: growth/development, human capital formation, equality and social justice, unity and integrity, trust between state and citizens; governance meaning/scope and the good-governance debate"
193d656c-b542-4f7d-a950-96bd80b389be,General Studies II,microtopic,"NGOs: definition and distinction from INGOs, UN criteria, role in development projects/community development/relief-rehabilitation/disaster management/advocacy"
7b31789a-f9ea-4044-bb4e-d8bed7defa2f,General Studies II,microtopic,"Political dynamics: provisions on political parties, rise of regional parties, electoral reforms, importance of NRI votes, and the Tenth Schedule (anti-defection)"
4f0aa90b-bb3e-4e5c-abfa-70a39be2cca7,General Studies II,microtopic,"Political parties in India: reforms, problems in functioning, casteism and politics, anti-defection strengthening, and coalition-government dynamics"
3162e4b3-2e3b-4032-9aae-fd72895470f2,General Studies II,microtopic,"Poverty and hunger: definitional debates across committees, poverty data, causes, urban vs rural vs feminized poverty, poverty-alleviation measures and implementation problems, food-security programmes, and controversies in poverty-data estimation"
55b8a5a7-5842-4572-a518-ab91a3841a16,General Studies II,microtopic,"Poverty, hunger and health governance: evaluation of schemes (MGNREGA, PM-POSHAN, Ayushman Bharat) and policies (NHP, NEP) against poverty/hunger/health/malnutrition/unemployment/distress-migration"
e1d18882-c0d3-499d-b15a-eac4db9951c0,General Studies II,microtopic,"Preamble: basic features, value premises, terminology (Democratic, Sovereign, Socialist, Secular, Republic, Justice, Equality, Liberty, Fraternity, Integrity), and amendability"
12162135-681a-4e58-87f3-31cf403b3cfb,General Studies II,microtopic,"Pressure groups and formal/informal associations: types, significance, distinction from political parties, politicisation of pressure groups, and their evolving role via new media"
f4efc600-4ddf-41b4-91a2-e9f4642f1f95,General Studies II,microtopic,"Representation of People's Act: disqualification triggers, criminalization of politics, electoral reform proposals, and electoral bond aftermath"
d0aef2ad-4b7d-4f1d-b6f9-15501c29e2ab,General Studies II,microtopic,Right to Education Act's access-expansion vs persistent quality challenge; MGNREGA's asset-creation and distress-migration-reduction performance; National Rural Health Mission's implementation challenges; TPDS's effectiveness in reaching 'the poorest of the poor'
9e99f300-81e6-42e9-8acf-0061160feb6c,General Studies II,microtopic,"Role of civil services in a democracy: concept and need for civil services, law-making role (policy formulation/implementation/evaluation), civil services as protector of minorities and promoter of inclusive growth, emerging challenges (lateral entry, capacity building, frequent transfers, cadre pol"
7f4f03e7-1290-42be-b31f-075d0dcfef49,General Studies II,microtopic,"Security challenges in the Indian Ocean Region: US pivot to Asia, South China Sea mistrust, Somalia piracy, neighbourhood terrorism, energy routes, fisheries/livelihood issues, environmental security, and Indian Ocean 'Zone of Peace' declaration"
48c3ea7e-656b-48d8-9029-300a2560c7c7,General Studies II,microtopic,"Separation of powers: features in American/UK constitutions, checks-and-balances in the Indian scheme, judicial review, and the concept's practical limits"
86b1ca12-453f-4328-b55d-4f64a3cc7fc2,General Studies II,topic,"Social Justice: Welfare, Health, Education and Poverty"
5a10e711-45ba-4b01-85f7-14fe8c8704ea,General Studies II,microtopic,"Statutory/regulatory/quasi-judicial bodies: CVC, CBI, NHRC ('toothless tiger' critique), SHRC, Central/State Information Commission, NGT, SEBI, IRDA, TRAI, NCLAT, National Consumer Disputes Redressal Commission, Lokpal and Lokayukta, Planning Commission legacy, PMO, Zonal Council"
086fcfd4-93cf-4440-967d-5af19b5cdad4,General Studies II,microtopic,"Strategic partnerships & major-power relations: NATO's 75th anniversary, India-US strategic (jet-engine) partnership, Atlantic Declaration, India-EFTA deal, Raisina Dialogue, INDUS-X Summit, India-France/UAE/Netherlands/Tanzania/Argentina/Canada/Greece relations, Saudi Arabia strategic partnership"
21b8574b-4143-4333-9d38-d916fd1035a2,General Studies II,microtopic,"The Governor, Chief Minister, Advocate-General, and State Legislature: appointment, discretionary/ordinance/pardoning powers, composition of Vidhan Sabha/Parishad, legislative procedure, and inter-house relationships"
bb4b38f9-3dfb-4208-b972-df2bdcf4ec67,General Studies II,microtopic,"The Judiciary: integrated judicial system, Supreme Court composition/independence/jurisdiction/judicial-review/curative-petition, High Courts, lower judiciary, judicial appointments (collegium system, NJAC controversy), judicial accountability and corruption issues, PIL, judicial activism, and alter"
5edc03f7-4c97-489f-84e6-1addba136647,General Studies II,microtopic,The National Commission for SCs (constitutional-reservation enforcement including in religious-minority institutions); Rights of Persons with Disabilities Act 2016's administrative-capacity adequacy; National Commission for Women's strategizing capacity; need for an objective outcome-based review of
2ad0a29e-043e-4c11-b5e2-6ea63cd67426,General Studies II,microtopic,"The President: importance, qualification, election procedure, powers (executive/legislative/emergency/financial/judicial), ordinance-making power, pardon power, impeachment, and misuse of emergency provisions"
f02bd5b5-6727-4646-a808-52706b98c296,General Studies II,microtopic,"The Scheduled and Tribal Areas: 5th/6th Schedule areas, autonomous-council composition/role, Governor's role, tribal sub-plan, and start-up/skill-development linkage for tribal areas"
1df24f52-5774-44bf-b961-c53c030176b3,General Studies II,topic,"Union and State Executive, Legislature and Judiciary"
cd0bf15a-08ab-4978-97b0-54a2c1ce5c6f,General Studies II,microtopic,"Union and states: State Reorganisation Commission, components of Indian territory, formation of new states, Zonal Councils, Union Territories, special provisions for states, Scheduled and Tribal Areas (5th/6th Schedule, autonomous councils)"
cc3500be-2ae9-487b-a489-1987d400414f,General Studies II,microtopic,Various constitutional dimensions: co-operative societies and official languages under the Constitution
892e96d5-0de0-4f4f-ab26-bea3328a84c0,General Studies II,microtopic,"Vice-President and Prime Minister: office, functions, appointment, and role vis-a-vis Council of Ministers/President/Lok Sabha/political party/coalition government"
db13324d-5fe6-4343-956d-716d9a769fb1,General Studies II,microtopic,Vulnerable-sections governance: issues/challenges/solutions/laws/interventions for SC/ST/OBC/migrants/women/disabled/children/refugees/transgenders/LGBT/manual scavengers
486d9558-b45c-4b18-bd76-313104277b4a,General Studies II,microtopic,"Welfare schemes by constitutional arrangement: women welfare (gender technology gap, women in the political system, marriageable-age debate), child welfare, SC/ST/OBC welfare, caste census, minorities welfare, old-age welfare, and needed legislative reforms"
d98f1314-c1bb-4774-a6d6-d31a15dbed5f,General Studies III,microtopic,"Agricultural finance: features, criteria and sources, problems, measures to improve credit flow, co-operative credit societies, derivative trade in agri-commodities, and institutions (commercial banks, lead-bank scheme, RRBs, NABARD, RBI, KCC, SHG-bank linkage, RIDF)"
9bbb715b-1c54-40b4-a8ca-5fd13efe20f1,General Studies III,microtopic,"Agricultural revolutions in India: Green, White (Operation Flood), Yellow, Blue, and Golden Fibre (jute) revolutions, and the future of Indian agriculture"
33995851-9a9c-48b7-8904-110bb83152b5,General Studies III,topic,Agriculture
50f567a0-1935-4a77-be6f-edbc18a9800f,General Studies III,microtopic,"Agriculture & resource economics: sugar production's groundwater impact, primary agricultural societies, e-technology in agriculture, energy security, clean-energy investment"
7144a5ba-9350-439f-9f89-f6e0c5418d3b,General Studies III,microtopic,"Agriculture marketing: process and structure in India, importance, government measures (APMC Act analysis, e-NAM)"
9ce1866d-2cc2-47d6-bb43-1ae9cc09c24b,General Studies III,microtopic,"AI, digital technology & recognition: AI safety/law developments, deepfakes, facial-recognition tech, recent Indian achievements in international science awards (Nobel, Shaw Prize, Blavatnik Awards, National Medal of Science)"
f2ae88fa-34ec-4090-ab2e-81ad921e95f1,General Studies III,microtopic,"Air pollution & control regimes: nitrogen pollution, radioactive discharges, acid rain impact, coal-plant SO2 control, GRAP in NCR, metal-mining pollution, World Air Quality Report"
