year,question_number,option_label,option_id,question_id,option_text
2022,23,c,e0084a29-d671-42ce-b3b5-959f42459f7f,903523c4-99ea-4439-bb84-163e1ba9cc26,Lake Oguta
2022,23,d,9a3daaf7-a1b4-4254-a016-ded9b1f2cbaf,903523c4-99ea-4439-bb84-163e1ba9cc26,Lake Volta
2022,24,a,81aec298-c41e-46e3-a53c-c92b34d30e62,d47ca9ad-f7a2-4258-890b-1a9ea921d9a9,Cauvery
2022,24,b,89e4b813-ec85-4a1e-bdaf-78a25d2c55de,d47ca9ad-f7a2-4258-890b-1a9ea921d9a9,Manjira
2022,24,c,34c0811c-7839-49cb-ba0c-41f7bad890cd,d47ca9ad-f7a2-4258-890b-1a9ea921d9a9,Pennar
2022,24,d,2e144789-cc0f-4b57-aabb-247918267616,d47ca9ad-f7a2-4258-890b-1a9ea921d9a9,Tungabhadra
2022,25,a,9aa40081-5ec1-4ab4-b92d-2f23a2dca26f,42454fcd-d17a-49e3-bbea-d060a5918445,1 and 2
2022,25,b,3cd522ba-5cf0-4245-877d-52429d2c6b1d,42454fcd-d17a-49e3-bbea-d060a5918445,2 only
2022,25,c,0afe9bed-c0bc-4fed-80d9-87791882fa4b,42454fcd-d17a-49e3-bbea-d060a5918445,1 and 3
2022,25,d,7cbc5518-5350-4ea6-84dd-d29aa60f7142,42454fcd-d17a-49e3-bbea-d060a5918445,3 only
2022,26,a,2ebfd8d8-927f-45bb-be1d-1f736dd1ea3a,ff87273a-7da0-49ce-aeb9-1c1385fd3def,Region along the eastern Mediterranean shores
2022,26,b,b41e9511-1d7c-474d-9bc6-8ab4e4effca8,ff87273a-7da0-49ce-aeb9-1c1385fd3def,Region along North African shores stretching from Egypt to Morocco
2022,26,c,a9e6710c-de72-41dd-83ad-4fe5c166329f,ff87273a-7da0-49ce-aeb9-1c1385fd3def,Region along Persian Gulf and Horn of Africa
2022,26,d,73981549-4220-4719-af30-7448a8a41328,ff87273a-7da0-49ce-aeb9-1c1385fd3def,The entire coastal Mediterranean Sea of areas
2022,27,a,3fc06660-ec50-45e0-8a8e-aa71858bc60a,a99852cf-f089-45af-9826-16b682d2cb90,"1, 2 and 5 only"
2022,27,b,7687b186-5c46-40bb-954f-d1974f34190c,a99852cf-f089-45af-9826-16b682d2cb90,"1, 2, 3 and 4 only"
2022,27,c,84afb09c-0cdb-4451-9120-c0c745e0510a,a99852cf-f089-45af-9826-16b682d2cb90,"3, 4 and 5 only"
2022,27,d,711c780f-52e5-4448-8687-1960eda0f508,a99852cf-f089-45af-9826-16b682d2cb90,"1, 2, 3, 4 and 5"
2022,28,a,87227bb2-8e64-4dfd-913a-26d6e6eb071a,57bcda84-d8c2-4acc-868b-eebddeb30634,"1, 2 and 3 only"
2022,28,b,5ce17ae7-4607-4586-83e6-ad3351cf8498,57bcda84-d8c2-4acc-868b-eebddeb30634,"1, 2 and 4 only"
2022,28,c,bb45e5cd-1a15-483f-a87a-9d19b4d973a5,57bcda84-d8c2-4acc-868b-eebddeb30634,3 and 4 only
2022,28,d,6a9c1554-cbc0-4464-bd40-c25163ecef6d,57bcda84-d8c2-4acc-868b-eebddeb30634,"1, 2, 3 and 4"
2022,29,a,f97bdad0-c59a-42c6-b68c-68a85b906982,db53a9cf-39e7-418d-8e07-b606dfa36bf5,First half of the month of June
2022,29,b,0b1b28a6-43d1-4672-a6c6-32c79ddc01f5,db53a9cf-39e7-418d-8e07-b606dfa36bf5,Second half of the month of June
2022,29,c,55cc7206-db9c-4402-8afd-0a6f20128023,db53a9cf-39e7-418d-8e07-b606dfa36bf5,First half of the month of July
2022,29,d,1ab0166c-7b8d-40e1-8c1c-eaabfca6a2cd,db53a9cf-39e7-418d-8e07-b606dfa36bf5,Second half of the month of July
2022,30,a,f48167f8-e502-4bd4-b4b7-5284cc460d4a,7a1d0ace-ac1d-418c-9d8f-2f1ca757a64a,Only one pair
2022,30,b,6ca28118-043e-46f4-bf9d-649e2a805a10,7a1d0ace-ac1d-418c-9d8f-2f1ca757a64a,Only two pairs
2022,30,c,1c8a5ccb-bb6d-4f76-aaaa-e5052c20f22c,7a1d0ace-ac1d-418c-9d8f-2f1ca757a64a,Only three pairs
2022,30,d,07328254-ac97-4ed1-81db-ef8b28b3199b,7a1d0ace-ac1d-418c-9d8f-2f1ca757a64a,All four pairs
2022,31,a,a5116030-8987-41e3-99ec-843d45c3cf40,ecf8d291-b4f5-4db6-b9b8-ef9f2387b2fb,1 and 2 only
2022,31,b,fc39c9f5-73d6-4cc7-9551-332178bde50a,ecf8d291-b4f5-4db6-b9b8-ef9f2387b2fb,"2, 3 and 4 only"
2022,31,c,9880ca24-cbb7-4649-94cf-9f38ab6f3cb8,ecf8d291-b4f5-4db6-b9b8-ef9f2387b2fb,"1, 3 and 4 only"
2022,31,d,3817af5d-7895-4344-97b1-a059badff94f,ecf8d291-b4f5-4db6-b9b8-ef9f2387b2fb,"1, 2, 3 and 4"
2022,32,a,082f7315-5fcc-4267-838d-31cf6e040b73,de6e6b61-0235-48f7-8919-c38876f68601,1 and 2 only
2022,32,b,3cd8493c-98b8-425f-850e-2d680c744158,de6e6b61-0235-48f7-8919-c38876f68601,2 and 3 only
2022,32,c,a1529ca2-b1f0-4530-b467-5ee422cf67a8,de6e6b61-0235-48f7-8919-c38876f68601,1 and 3 only
2022,32,d,3dfca1a4-2ccd-4774-991d-f403755d84e0,de6e6b61-0235-48f7-8919-c38876f68601,"1, 2, and 3"
2022,33,a,5b4d8a43-776c-4671-ba61-abd4845d61bc,4036152c-c211-40e3-b460-59d2f0d85d11,1 and 2 only
2022,33,b,e0233624-4770-4be5-9928-0fddf5b04619,4036152c-c211-40e3-b460-59d2f0d85d11,2 and 3 only
2022,33,c,ef1b1842-83bb-4149-b481-7011147d3638,4036152c-c211-40e3-b460-59d2f0d85d11,1 and 3 only
2022,33,d,2e1fe054-e6b4-4bb2-b567-767060b7df07,4036152c-c211-40e3-b460-59d2f0d85d11,"1, 2 and 3"
2022,34,a,fa2c224d-d147-4eb5-b9d6-a93f564e9ddb,4c90f0e7-b09a-4cc2-89b6-853c5efa3d65,A hypersonic missile is launched into space to counter the asteroid approaching the Earth and explode it in space.
2022,34,b,31d76f24-31e0-4da0-8ab0-709bf53b7784,4c90f0e7-b09a-4cc2-89b6-853c5efa3d65,A spacecraft lands on another planet after making several orbital motions.
2022,34,c,d82e7af5-e18d-4d7e-915c-47ed83c21844,4c90f0e7-b09a-4cc2-89b6-853c5efa3d65,A missile is put into a stable orbit around the Earth and deorbits over a target on the Earth.
2022,34,d,3b73f075-ad1a-4f36-b8da-a8f121746074,4c90f0e7-b09a-4cc2-89b6-853c5efa3d65,A spacecraft moves along a comet with the same surface. speed and places a probe on its
2022,35,a,b7df7194-7195-4e4f-bbab-446b538f0755,7c739e55-56e0-4198-ae87-5b9fa1e69c5c,Cloud Services
2022,35,b,7430f432-04c1-49e6-8867-2cf307159f03,7c739e55-56e0-4198-ae87-5b9fa1e69c5c,Quantum Computing
2022,35,c,e78948d0-fc68-4e83-9cae-b599b2b3fc54,7c739e55-56e0-4198-ae87-5b9fa1e69c5c,Visible Light Communication Technologies
2022,35,d,784b3965-2fd3-4d28-bd82-5afed1797d01,7c739e55-56e0-4198-ae87-5b9fa1e69c5c,Wireless Communication Technologies
2022,36,a,134ba73d-ed4f-455d-85e8-dece37e361bc,68c5a960-1fc0-40ca-9a16-e5fa2ef4ebc4,1 and 2 only.
2022,36,b,ba5f651b-ba42-4de6-8088-e4e4456eef61,68c5a960-1fc0-40ca-9a16-e5fa2ef4ebc4,2 and 3 only
2022,36,c,e04f6405-f90b-404c-9e38-498a1657d42e,68c5a960-1fc0-40ca-9a16-e5fa2ef4ebc4,1 and 3 only
2022,36,d,0a076a7f-6206-4e55-9048-3386faeed07e,68c5a960-1fc0-40ca-9a16-e5fa2ef4ebc4,"1, 2 and 3"
2022,37,a,bf28e2fb-785d-405e-ac3e-e77a7d778257,27456924-718b-411e-b3e5-3e2780f618b8,1 and 2 only
2022,37,b,962acd02-dc66-4d7e-bac0-c089e4dbeb0d,27456924-718b-411e-b3e5-3e2780f618b8,2 and 3 only
2022,37,c,b305258d-6b19-4df4-bbd4-3922360d2cea,27456924-718b-411e-b3e5-3e2780f618b8,1 and 3 only
2022,37,d,986e80ba-f085-4fb9-a693-6ca49cf97070,27456924-718b-411e-b3e5-3e2780f618b8,"1, 2 and 3"
2022,38,a,a57247cd-7d37-4882-9c44-9fdce5524e30,0bb85111-7010-4de6-9821-ae328f7a9713,1 only
2022,38,b,e0a71c7a-457d-4394-9b82-91e9d713ca0e,0bb85111-7010-4de6-9821-ae328f7a9713,2 only
2022,38,c,e90e1097-e839-4b0c-94cb-3268b61ec876,0bb85111-7010-4de6-9821-ae328f7a9713,1 and 3
2022,38,d,ed5eb3fa-d8bd-413b-ba0e-ee4c00fad69e,0bb85111-7010-4de6-9821-ae328f7a9713,2 and 3
2022,39,a,abec3f2f-261e-4c6d-9b39-a03bb6b516c8,65fcd877-0a99-4723-a6f6-e7dbabd4afdb,1 and 2 only
2022,39,b,85ce9a20-30b6-4194-bfee-81c5239fb747,65fcd877-0a99-4723-a6f6-e7dbabd4afdb,2 and 3 only
2022,39,c,e43123a7-158f-4dc4-ac27-e81dc335020a,65fcd877-0a99-4723-a6f6-e7dbabd4afdb,1 and 3 only
2022,39,d,7e08315f-c25d-4597-b033-4055d6874146,65fcd877-0a99-4723-a6f6-e7dbabd4afdb,"1, 2 and 3"
2022,40,a,f6360825-7bc3-4232-af74-07e257012f5c,647a52a8-e873-4f72-ac64-24156a7403d3,"1, 2, 4 and 5 only"
2022,40,b,91a8d2b3-87b2-416d-8cb0-b861d543e396,647a52a8-e873-4f72-ac64-24156a7403d3,"2, 3, 5, 6 and 7 only"
2022,40,c,5232828c-f678-4e0e-9f84-0d2fcd05c6eb,647a52a8-e873-4f72-ac64-24156a7403d3,"1, 3, 4, 6 and 7 only"
2022,40,d,22a8fa19-4031-441a-bbeb-df91b6565b53,647a52a8-e873-4f72-ac64-24156a7403d3,"1, 2, 3, 4, 5, 6 and 7"
2022,41,a,c5c03957-7d7f-4407-b183-fa30074b86e6,384d501d-11a9-437b-9910-7e4bd26c3c4f,Database created by coalition of research organisations
2022,41,b,0fbd1c96-d9d7-4e15-b31d-b5c0883c143f,384d501d-11a9-437b-9910-7e4bd26c3c4f,Wings of “International panel of Climate Change”
2022,41,c,890c2473-94d7-4163-b1b2-49d9bcf64478,384d501d-11a9-437b-9910-7e4bd26c3c4f,Committee under United nations Framework Convention on Climate Change”
2022,41,d,54e70cbe-6380-4aab-b988-89479bad70f3,384d501d-11a9-437b-9910-7e4bd26c3c4f,Agency promoted and financed by United Nations Environment Programme and World Bank
2022,42,a,0194dd04-af9b-4399-ae3d-fc91a91fd231,58cb78ab-94cc-4107-a6a4-317dc76139f4,"1, 2, 4 and 5"
2022,42,b,b87a190e-302e-4b2c-8f94-d10b002c3945,58cb78ab-94cc-4107-a6a4-317dc76139f4,"1,3 and 4 only"
2022,42,c,9c9b645a-962e-4a98-b667-8f44dac5091f,58cb78ab-94cc-4107-a6a4-317dc76139f4,"2, 3 and 5 only"
2022,42,d,e4607e2e-f7d7-4121-a7d9-aa49078b5615,58cb78ab-94cc-4107-a6a4-317dc76139f4,"1, 2, 3, 4 and 5"
2022,43,a,3b9ceff9-9933-4ecb-bd25-a4dbade11ceb,85255164-4dd2-4ea7-aa0a-a4bcf24ad9ea,"The water cycle in wetlands involves surface runoff, subsoil percolation and evaporation."
2022,43,b,cd4f0971-842c-4ede-8f45-5830e45f6d7d,85255164-4dd2-4ea7-aa0a-a4bcf24ad9ea,"Algae form the nutrient base upon which fish, crustaceans, molluscs, birds, reptiles and mammals thrive."
2022,43,c,5f7584ba-7f36-4b47-8378-73866570d7b3,85255164-4dd2-4ea7-aa0a-a4bcf24ad9ea,Wetlands play a vital role in maintaining sedimentation balance and soil stabilization.
2022,43,d,ac5b113c-1b84-491f-8f54-1018f115f581,85255164-4dd2-4ea7-aa0a-a4bcf24ad9ea,Aquatic plants absorb heavy metals and excess nutrients.
2022,44,a,9fdceefb-a514-495c-af7a-20d19dff17b7,82c104ec-0ffb-4744-96bc-8b67543bc78d,"1, 3 and 4"
2022,44,b,3cd3469a-d8e1-47aa-ae1e-4b5ff8978718,82c104ec-0ffb-4744-96bc-8b67543bc78d,1 and 4 only
2022,44,c,e285c077-222b-44a9-8e59-31dc9fe4a0ec,82c104ec-0ffb-4744-96bc-8b67543bc78d,"2, 3 and 4"
2022,44,d,dd1869c9-0af2-4a64-aa50-2121058a94af,82c104ec-0ffb-4744-96bc-8b67543bc78d,1 and 2 only
2022,45,a,a4c54f1e-92d6-4eb5-bb68-bd5757df18b4,0aca2efa-ed18-4e00-83c4-22a1d66354d9,1 only
2022,45,b,cc44d441-66b6-45ec-94b5-1229199bdd3a,0aca2efa-ed18-4e00-83c4-22a1d66354d9,3 only
2022,45,c,9d914929-b384-43bf-b855-a3388c76f7fa,0aca2efa-ed18-4e00-83c4-22a1d66354d9,1 and 2
2022,45,d,7f02c8f0-190b-45b1-a3d9-02b736435360,0aca2efa-ed18-4e00-83c4-22a1d66354d9,2 and 3
2022,46,a,a669faa4-d95e-4e4b-aba3-5f5e180a1e2d,a92265f2-db7f-4cd3-a1d0-ed65cfe8204d,1 and 3
2022,46,b,27bf07d8-ecde-4711-bdc5-284147b4a655,a92265f2-db7f-4cd3-a1d0-ed65cfe8204d,2 and 4
2022,46,c,f3c9ae7e-2811-4830-83c6-12e9116ffc8e,a92265f2-db7f-4cd3-a1d0-ed65cfe8204d,1 and 4
2022,46,d,ad59ecdd-a3d1-4d37-8d76-300a183a2576,a92265f2-db7f-4cd3-a1d0-ed65cfe8204d,2 and 3
2022,47,a,de2f4d96-87b4-42ee-aeaf-bbf205ad6bf6,43d97480-adf9-4c52-bb85-31222b82dbd6,Golden Mahseer
2022,47,b,68212d61-72c5-4dcf-ab75-60d7428a5ff6,43d97480-adf9-4c52-bb85-31222b82dbd6,Indian Nightjar
2022,47,c,cdc8e805-75ae-4ecd-8460-04f6553e3fbc,43d97480-adf9-4c52-bb85-31222b82dbd6,Spoonbill
2022,47,d,fbbf12b4-8604-42c6-b09c-2a8198a93583,43d97480-adf9-4c52-bb85-31222b82dbd6,White Ibis
2022,48,a,1864674b-052b-4e62-881e-755ec6a08c81,cf27cca9-8505-4b24-8e9e-65a1f0f21a98,"1, 3 and 4 only"
2022,48,b,e859da82-aab2-4f7a-b9ef-882b29db7611,cf27cca9-8505-4b24-8e9e-65a1f0f21a98,"1, 3, 5 and 6 only"
2022,48,c,20d3b938-70d2-408d-9e82-24fd6026d955,cf27cca9-8505-4b24-8e9e-65a1f0f21a98,"2, 4, 5 and 6 only"
2022,48,d,f428e1db-46a6-49fc-9150-5227a464a70f,cf27cca9-8505-4b24-8e9e-65a1f0f21a98,"1, 2, 4, 5 and 6"
2022,49,a,b7a3f243-2bbd-48b9-8c02-9c41cc154098,a776e236-4168-4ec6-a00d-a0dd13a28edd,Restoration of damaged coral reefs
2022,49,b,aa341164-aa02-45c3-af9d-e9ed0660afaa,a776e236-4168-4ec6-a00d-a0dd13a28edd,Development of building materials using plant residues
2022,49,c,b8ba7f2c-d8e1-440e-bbf7-00c2e47f4aff,a776e236-4168-4ec6-a00d-a0dd13a28edd,Identification of areas for exploration/extraction of shale gas
2022,49,d,1053664f-f89a-442c-a498-a6bc6dd82e2b,a776e236-4168-4ec6-a00d-a0dd13a28edd,Providing salt licks for wild animals in forests/protected areas
2022,50,a,4f7f5f1a-5dc2-4868-a5f0-86f3652d721f,a45e7252-9d11-4c3e-8c30-b3afca0f1a19,Promotion of commercial farming in arid and semi-arid areas
2022,50,b,1e8734ea-0881-4016-8241-4f1fdd694aca,a45e7252-9d11-4c3e-8c30-b3afca0f1a19,. Harvesting wind energy on coastal areas and on sea surfaces
2022,50,c,075fc2c0-b6c3-4953-9a26-2807eb0edfd4,a45e7252-9d11-4c3e-8c30-b3afca0f1a19,Development of gardens genetically modified flora using
2022,50,d,ce09cb16-5b7e-4994-942c-d3cdd62063eb,a45e7252-9d11-4c3e-8c30-b3afca0f1a19,Creation of mini forests in urban areas
2022,51,a,b099bf29-1c72-42a9-88fb-851ec5dce9d2,ce7adced-ba46-41a0-acff-07b0fc127ec3,"1, 2 and 3"
2022,51,b,b19dd0af-c202-4d86-a74e-f59a00c8a78c,ce7adced-ba46-41a0-acff-07b0fc127ec3,"2, 3 and 4"
2022,51,c,ab3f3c21-a4ca-4163-a1d5-b1987a3df916,ce7adced-ba46-41a0-acff-07b0fc127ec3,"1, 3 and 4"
2022,51,d,17827c4b-5f43-4bfe-a93d-305910084126,ce7adced-ba46-41a0-acff-07b0fc127ec3,"1, 2 and 4"
2022,52,a,0ad88e7b-c529-4ea6-87c6-ae2d85a7ed35,3be6d680-5cd7-48e5-a12b-e5d345eac8f8,Clothing
2022,52,b,0291a173-1bbb-4319-9493-754cb9f45e27,3be6d680-5cd7-48e5-a12b-e5d345eac8f8,Coins
2022,52,c,0e86d94d-ee88-45b5-a132-21ffd61c8869,3be6d680-5cd7-48e5-a12b-e5d345eac8f8,Ornaments
2022,52,d,bd05bde2-0114-448e-a330-482af440c84a,3be6d680-5cd7-48e5-a12b-e5d345eac8f8,Weapons
2022,53,a,41f190bf-3405-418b-9972-ece605512b7c,0fd1f32f-f09f-4905-b795-905744ea32fc,1 and 2
2022,53,b,9eb9ad22-47bf-483c-8dba-69bd1b5794dd,0fd1f32f-f09f-4905-b795-905744ea32fc,2 only
2022,53,c,f7f04a72-2984-42ea-b4a2-5810878e1737,0fd1f32f-f09f-4905-b795-905744ea32fc,1 and 3
2022,53,d,4ff8e627-b1b5-49a4-a54c-fc6539ee6886,0fd1f32f-f09f-4905-b795-905744ea32fc,3 only
2022,54,a,876c013c-1c68-4604-8d78-0f398a785d74,0292febd-e2e0-4455-aac8-55f5d671256f,1 only
2022,54,b,a66cff22-3aed-4019-9543-720b4d083f11,0292febd-e2e0-4455-aac8-55f5d671256f,2 only
2022,54,c,580afdd9-65ae-4c92-8584-d9836d00e76f,0292febd-e2e0-4455-aac8-55f5d671256f,Both 1 and 2
2022,54,d,31537a75-d40f-470f-a3c2-db41367b83c5,0292febd-e2e0-4455-aac8-55f5d671256f,Neither 1 nor 2
2022,55,a,f5d5077b-b0e5-4987-888e-bedcace79e87,9b2875a6-2fae-4bf7-b260-f6401284ceec,"1, 2 and 3"
2022,55,b,069876c7-5169-4394-8468-4ac6cbfed293,9b2875a6-2fae-4bf7-b260-f6401284ceec,2 and 4
2022,55,c,c767349d-af3e-4ac0-ae3f-92d19293e330,9b2875a6-2fae-4bf7-b260-f6401284ceec,"1, 3 and 4"
2022,55,d,943949ec-5f43-4499-a0a7-1cd1f453850c,9b2875a6-2fae-4bf7-b260-f6401284ceec,"2, 3 and 4"
2022,56,a,266fe628-a30a-411d-9525-22cdc49a9c0e,c4ad7bf3-de75-4d7f-aaca-128e0807a9b7,None of the pairs
2022,56,b,d4ab5ae6-b5a6-4c87-b62d-55014ff2c788,c4ad7bf3-de75-4d7f-aaca-128e0807a9b7,Only one pairs
2022,56,c,824cfd31-7bb8-40f6-bfeb-a772c0bc668f,c4ad7bf3-de75-4d7f-aaca-128e0807a9b7,Only two pairs
2022,56,d,a280ebb0-7667-49b5-a054-f550ec39330b,c4ad7bf3-de75-4d7f-aaca-128e0807a9b7,All three pairs
2022,57,a,38b1d4f2-8123-49cc-81bb-790e286f4f55,20924150-b755-4757-9e7b-a50313b358c3,1 and 2
2022,57,b,ec8e81a9-9790-4316-9272-190625b930c3,20924150-b755-4757-9e7b-a50313b358c3,2 only
2022,57,c,ec974095-4aca-47b5-9412-1d456e849bf5,20924150-b755-4757-9e7b-a50313b358c3,1 and 3
2022,57,d,2f046282-492f-489c-9cb1-d8ce6f45053d,20924150-b755-4757-9e7b-a50313b358c3,3 only
2022,58,a,a335692a-e420-4f38-88ad-1e4c3be1292c,950f66e0-f586-4f7a-bb6d-67f943d54e7c,Arab merchants
2022,58,b,7c55df47-493b-472f-a2c6-0fb437b733c3,950f66e0-f586-4f7a-bb6d-67f943d54e7c,Qalandars
2022,58,c,efe2eabc-4a54-4284-8d7b-c9da0f0852c6,950f66e0-f586-4f7a-bb6d-67f943d54e7c,Persian calligraphists
2022,58,d,e3004f82-b422-412a-94d6-08933a25d886,950f66e0-f586-4f7a-bb6d-67f943d54e7c,Sayyids
2022,59,a,db092f51-e917-4d1c-83b0-57d107a65cd7,690c0633-e341-4a9a-8c66-990f97cfe6ae,1 and 2 only
2022,59,b,59980838-7cdd-411c-baf6-5c5048c69212,690c0633-e341-4a9a-8c66-990f97cfe6ae,2 and 3 only
2022,59,c,a6a0d982-6740-49c7-95e4-931bcad3ec27,690c0633-e341-4a9a-8c66-990f97cfe6ae,1 and 3 only
2022,59,d,54f0b822-70e1-4fda-b752-e31b108890db,690c0633-e341-4a9a-8c66-990f97cfe6ae,"1, 2 and 3"
2022,60,a,12883757-ab3c-444a-b7a3-4d8d5adc8102,5755484f-3834-4059-b2ec-39465464c4d8,1 and 2 only
2022,60,b,a40b090b-4aad-4929-91ab-598ffbd78793,5755484f-3834-4059-b2ec-39465464c4d8,2 and 3 only
2022,60,c,55fe86c3-4bfa-4240-b4c8-4cbd0c10a707,5755484f-3834-4059-b2ec-39465464c4d8,1 and 3 only
2022,60,d,91fc871c-05c3-4cda-b0b5-5ed9e8d80241,5755484f-3834-4059-b2ec-39465464c4d8,"1, 2 and 3"
2022,61,a,78c64ae2-0037-4972-857e-dea7e18df027,0dba293a-dfde-4bb2-831a-b088430da53f,1 and 2 only
2022,61,b,463cd2f3-ee6d-4a5f-8fed-69caf9aef4fb,0dba293a-dfde-4bb2-831a-b088430da53f,2 and 3 only
2022,61,c,2c861ee8-9503-45f4-8d86-edadcef8243d,0dba293a-dfde-4bb2-831a-b088430da53f,1 and 3 only
2022,61,d,aeb12c91-4e03-485f-bcc2-ad1ceac4d14d,0dba293a-dfde-4bb2-831a-b088430da53f,"1, 2 and 3"
2022,62,a,d6be5de4-b161-4f83-a615-236c401f93cd,4a87ffcb-4694-409b-9226-06f598aebad5,Only one State
2022,62,b,05262bf8-a53a-4ed0-be5c-2131fb391e49,4a87ffcb-4694-409b-9226-06f598aebad5,Only two States
2022,62,c,bd143c24-9338-4ec3-a801-a959f919e5b5,4a87ffcb-4694-409b-9226-06f598aebad5,Only three States
2022,62,d,0d699b21-0bfd-4d8a-96c6-b56ed46a38f9,4a87ffcb-4694-409b-9226-06f598aebad5,All four States
2022,63,a,a1197c96-8081-4340-befe-e58c941193f6,e888a5d7-65bb-4e14-84cd-bc6043107841,1 and 2 only
2022,63,b,1e196e34-786d-48b2-a3ab-71222b9d5ca7,e888a5d7-65bb-4e14-84cd-bc6043107841,2 and 3 only
2022,63,c,43048aff-13c5-4e1a-9188-05c08403942e,e888a5d7-65bb-4e14-84cd-bc6043107841,1 and 3 only
2022,63,d,f7cce3f6-0db7-40ed-8ae3-408fc2ca95ec,e888a5d7-65bb-4e14-84cd-bc6043107841,"1, 2 and 3"
2022,64,a,df3c642d-644c-454b-84f4-1b58d739118f,ecc8d731-862b-48e7-b603-b9f72792f21a,1 and 2 only
2022,64,b,e5012e75-037f-431f-a671-6289b510e3d5,ecc8d731-862b-48e7-b603-b9f72792f21a,2 and 3 only
2022,64,c,a2237d3c-07f2-4aac-a77d-550ff6f71215,ecc8d731-862b-48e7-b603-b9f72792f21a,1 and 3 only
2022,64,d,f2afb90a-9100-4e3c-b5aa-0315be434403,ecc8d731-862b-48e7-b603-b9f72792f21a,"1, 2 and 3"
2022,65,a,9d5aa4bb-13bd-492e-998e-de180e49ede8,768fe17f-67a2-4201-8e63-0192032a588f,1 only
2022,65,b,fcd87deb-2adc-4dab-8462-1e8ecb378478,768fe17f-67a2-4201-8e63-0192032a588f,2 only
2022,65,c,304d81b3-782a-40e6-8e28-e1682a9400bb,768fe17f-67a2-4201-8e63-0192032a588f,Both 1 and 2
2022,65,d,1e20f026-9ee1-4b18-9c10-c72529e945ca,768fe17f-67a2-4201-8e63-0192032a588f,Neither 1 nor 2
2022,66,a,1ecb7555-82a6-4061-994d-71a42dc440c2,19c0ca66-1b93-469a-a159-cd8b76466966,1 and 2 only
2022,66,b,363c6165-2b2c-49ba-81d0-9ffdd9d9af1e,19c0ca66-1b93-469a-a159-cd8b76466966,3 only
2022,66,c,8a2946ec-2c6a-4a93-8770-4b26c8cf09f8,19c0ca66-1b93-469a-a159-cd8b76466966,2 and 3 only
2022,66,d,588a36bf-4c96-4080-9e3c-ba4a1fe23dd7,19c0ca66-1b93-469a-a159-cd8b76466966,"1, 2 and 3"
2022,67,a,b64d4f7a-90b8-4086-b47c-0c80faac1091,6be57bb2-eb58-4056-ba3f-780b175e6370,2 and 4
2022,67,b,d3e1522d-065d-48f5-a572-02ae7926a6b7,6be57bb2-eb58-4056-ba3f-780b175e6370,3 and 5
2022,67,c,c64acf92-ebcf-49ff-95a8-cb539ef5f9c2,6be57bb2-eb58-4056-ba3f-780b175e6370,1 and 2
2022,67,d,883f81c0-b6c9-4b6b-8f4a-6169dde0711c,6be57bb2-eb58-4056-ba3f-780b175e6370,"1, 3 and 4"
2022,68,a,c60eddbf-366e-4b21-b633-05509079b25e,b4ae3371-0432-4ffa-83ab-313380f49c84,Department of Consumer Affairs
2022,68,b,7656b155-a56c-4c7a-9382-db3bc6a89f98,b4ae3371-0432-4ffa-83ab-313380f49c84,Expenditure Management Commission
2022,68,c,00a9d464-a25b-4b78-af3d-4bda4a799701,b4ae3371-0432-4ffa-83ab-313380f49c84,Financial Stability and Development Council
2022,68,d,e0e76550-b295-460a-8d7c-de1d67a84014,b4ae3371-0432-4ffa-83ab-313380f49c84,Reserve Bank of India
2022,69,a,f8e5f6bc-06ec-40c1-8c9b-83c4761efbdb,64f00407-6f52-49e2-abf1-0175e500877e,1 and 2 only
2022,69,b,b3ddc182-4be5-46ff-b155-52650ecfe550,64f00407-6f52-49e2-abf1-0175e500877e,2 and 3 only
2022,69,c,631416f9-0b09-401a-90b8-29bafaaacf10,64f00407-6f52-49e2-abf1-0175e500877e,1 and 3 only.
2022,69,d,8a09e6c3-0d01-4e41-9b38-abee5fd4be5b,64f00407-6f52-49e2-abf1-0175e500877e,"1, 2 and 3"
2022,70,a,287f1949-c92b-4090-ba4d-8e2fb4525810,1a02b6fc-0fc1-40ad-bd87-2eb6327e1383,Only one pair
2022,70,b,f717e898-9968-4a0a-82f0-af2046860380,1a02b6fc-0fc1-40ad-bd87-2eb6327e1383,Only two pairs PAY
2022,70,c,6ac9d110-66d0-4a6a-b49f-0b0b2534dc1e,1a02b6fc-0fc1-40ad-bd87-2eb6327e1383,Only three pairs
2022,70,d,751ac5f0-ad64-404a-b2f0-4b0a5f2d28c5,1a02b6fc-0fc1-40ad-bd87-2eb6327e1383,All four pairs
2022,71,a,4f9189c8-3b97-4b13-b8c0-3798cbd1d220,14c623b9-2848-4cfc-940d-6e0afdae7a00,Central Statistics office
2022,71,b,4c4632e1-157d-42c5-b09d-87b01b0c0112,14c623b9-2848-4cfc-940d-6e0afdae7a00,Department for Promotion of Industry and Internal Trade
2022,71,c,4ff3f6ba-b61f-40a8-9e30-3fb4bf53c538,14c623b9-2848-4cfc-940d-6e0afdae7a00,Labour Bureau
2022,71,d,da2f118d-64a4-4b91-a99f-7137aa960995,14c623b9-2848-4cfc-940d-6e0afdae7a00,National technical manpower Information System
2022,72,a,cdc6a0bd-8eef-4e5d-a466-7d6754578b1d,49fcc539-1105-43cb-818d-e9bd76becccf,"1, 2 and 3"
