paper_code,content_hash,year,paper,official_number,sub_part,section,marks,word_limit,low_confidence,flags,best_db_score,text,approved,edited_text,edited_marks,reviewer_note
UPSC-CSE-MAINS-GS-2014-GS4,e229a2fe5f023ac778fce49f6aa6ceb99e4509074bac9e22b9599c0d966dd3ca,2014,GS4,13,,B,,250,Y,low_confidence_ocr;marks_unread;possible_truncation,0.2236,"section of employees. They do not work themselves and also disrupt the working of others. You first warned the troublemakers to mend their ways or else face disciplinary action. When the warning had little effect, you issued a show cause notice to the ringleaders. As a retaliatory measure, these troublemakers instigated a woman employee amongst them to file a complaint of sexual harassment against you with the Women’s Commission. The Commission promptly seeks your explanation, The matter is also publicized in the media to embarrass you further. Some of the options to handle this situation could be as follows: fi) Give your explanation to the Commission and go soft on the disciplinary action. (ti) Ignore the Commission and proceed firmly with the disciplinary action. (ii) Brief your higher-ups, seek directions from them and act accordingly. Suggest any other possible option(s). Evaluate all of them and suggest the best course of action, giving your reasons for it.",,,,
UPSC-CSE-MAINS-GS-2014-GS4,5cf53dad0ef7d73479e475b7cd61c2b642ef4d7ea059f824ec48502fc6cda0a7,2014,GS4,14,,B,,250,N,marks_unread,0.3854,What feasible steps can you suggest which will be effective in controlling this serious problem of our country?,,,,
UPSC-CSE-MAINS-GS-2015-GS1,504788731840d057dd6681e9866aeb16a1afd44f16d2c18e0ff7752ad00280a1,2015,GS1,4,,,,,Y,unanchored;low_confidence_ocr;marks_unread,0.4506,"Mahatma Gandhi and Dr. B.R. Ambedkar, despite having divergent approaches and strategies, had a common goal of amelioration of the downtrodden. Elucidate.",,,,
UPSC-CSE-MAINS-GS-2015-GS1,426cef8a5c8043e220734e8fbee7b51c1e24712760aa3be23bf96698a9f35349,2015,GS1,5,,,,,Y,unanchored;marks_unread,0.3646,"It would have been difficult for the Constituent Assembly to complete its historic task of drafting the Constitution for Independent India in just three years but for the experience gained with the Government of India Act, 1935. Discuss.",,,,
UPSC-CSE-MAINS-GS-2015-GS1,9dfb9e37cac8075e6253a918c01f852bbc68d1b1d365cba229545b0525c8a336,2015,GS1,7,,,,,Y,unanchored;marks_unread,0.4554,To what extent can Germany be held responsible for causing the two World Wars? Discuss critically.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,43aaf0f6ce05650166438b73830186308fecdd5eaf9b3853c3b3fe5a5bdd2d2c,2015,GS1,8,,,,,Y,unanchored;marks_unread,0.4167,Describe any four cultural elements of diversity in India and rate their relative significance in building a national identity.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,86ff6818c159cb821d0a813edbf1ca27a80e62cca032ad3b177313741433c88d,2015,GS1,9,,,,,Y,unanchored;marks_unread,0.5646,Critically examine whether growing population is the cause of poverty OR poverty is the main cause of population increase in India.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,87a73732b3e9ea7561e5951a03dff73c6c03fe629c1e60005ca3c02e3fbb6b15,2015,GS1,10,,,,,Y,unanchored;low_confidence_ocr;marks_unread,0.4078,How do you explain the statistics that show that the sex ratio in Tribes in India is more favourable to women than the sex ratio among Scheduled Castes?,,,,
UPSC-CSE-MAINS-GS-2015-GS1,46617fe6330a4a595e1398cd51250e464b527793ede169d9003a371e51e5ddd7,2015,GS1,11,,,,,Y,unanchored;low_confidence_ocr;marks_unread;possible_truncation,0.4359,we wal wife | Discuss the changes in the trends of labour migration within and outside India in the last four decades.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,8c45eda2bab597a14ad226aee6cbbafaa21748c616bf08916ee6e7ba521d8571,2015,GS1,12,,,,,Y,unanchored;marks_unread,0.5935,Discuss the positive and negative effects of globalization on women in India.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,47ff80d8b88fcca7e6eab26ffebf33ac3bada5198d59dbc688d48de6691f6805,2015,GS1,13,,,,,Y,unanchored;marks_unread,0.4649,Debate the issue of whether and how contemporary movements for assertion of Dalit identity work towards annihilation of caste.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,738cf7c6e67d475eee9d5ccde5ae385be9a464459f1f9d75717e89794addf1e6,2015,GS1,14,,,,,Y,unanchored;marks_unread,0.484,"Explain the factors responsible for the origin of ocean currents. How do they influence regional climates, fishing and navigation? 12'4",,,,
UPSC-CSE-MAINS-GS-2015-GS1,2b8c1608a6c8699ddfc0d21d667c478d3cb7d561c0106a759cd879512b0764f3,2015,GS1,15,,,,,Y,unanchored;marks_unread,0.4069,"Mumbai, Delhi and Kolkata are the three mega cities of the country but the air pollution is much more serious problem in Delhi as compared to the other two. Why is this so?",,,,
UPSC-CSE-MAINS-GS-2015-GS1,d7f96b3c729ccc1a77343f2d418384b6bf5aaab3b39188325ea50baa77fe587d,2015,GS1,16,,,,,Y,unanchored;low_confidence_ocr;marks_unread,0.3636,India is well endowed with fresh water resources. Critically examine why it still suffers from water scarcity.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,12a2f3830793544c3e1ba89f2063c9bda1abdcd846b7a537e8bfd13d58bd45b8,2015,GS1,17,,,,,Y,unanchored;marks_unread,0.4067,"The states of Jammu and Kashmir, Himachal Pradesh and Uttarakhand are reaching the limits of their ecological carrying capacity due to tourism. Critically evaluate.",,,,
UPSC-CSE-MAINS-GS-2015-GS1,e1d0d6eb60e97084af379ab2f096455e620b1700d36401b99cb8dd5057c2f639,2015,GS1,18,,,,,Y,unanchored;low_confidence_ocr;marks_unread,0.4558,How far do you agree that the behaviour of the Indian monsoon has been changing due to humanizing landscapes? Discuss.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,8359a7490d2b33862462842197329424d3f79e76856b00baaa737311cf44cabb,2015,GS1,19,,,,,Y,unanchored;marks_unread,0.432,Smart cities in India cannot sustain without smart villages. Discuss this statement in the backdrop of rural urban integration.,,,,
UPSC-CSE-MAINS-GS-2015-GS1,4887edceff60307ff6673ca0b100142cff06f21e0f90e419a7f111a2d5c26c50,2015,GS1,20,,,,,Y,unanchored;marks_unread,0.4696,What are the economic significances of discovery of oil in Arctic Sea and its possible environmental consequences?,,,,
UPSC-CSE-MAINS-GS-2015-GS2,43ce9be19c329602a7866e62e46f28a14e00a5f6515ba8c058d31400c1816161,2015,GS2,1,,,,,Y,unanchored;marks_unread,0.4203,Discuss the possible factors that inhibit India from enacting for its citizens a uniform civil code as provided for in the Directive Principles of State Policy.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,f90f33d4dee5c98f9e938f9f6f9c1964736a412db0476ae09d4f244ec24956c2,2015,GS2,2,,,,,Y,unanchored;marks_unread,0.3583,The concept of cooperative federalism has been increasingly emphasized in recent years. Highlight the drawbacks in the existing structure and the extent to which cooperative federalism would answer the shortcomings.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,bbaf7a9a0b86a918cbfccf93f87d34bbaf44b4dde6a6dcb7636eaffc061d0fb9,2015,GS2,3,,,,,Y,unanchored;marks_unread,0.3894,"In absence of a well-educated and organized local level government system, ‘Panchayats’ and ‘SSamitis’ have remained mainly political institutions and not effective instruments of governance. Critically discuss.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,9a7f6fdbd7f097d74be903f6498718c3bda5fd094c5c7a4ff15d3b5275c28a2c,2015,GS2,4,,,,,Y,unanchored;marks_unread,0.3891,"Khap Panchayats have been in the news for functioning as extra-constitutional authorities, often delivering pronouncements amounting to human rights violations. Discuss critically the actions taken by the legislative, executive and the judiciary to set the things right in this regard.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,3fbb937420d2e57fad31faeb4810860639b05b0d4448942c84764b3a3df07707,2015,GS2,5,,,,,Y,unanchored;low_confidence_ocr;marks_unread,0.3348,"Resorting to ordinances has always raised concern on violation of the spirit of separation of powers doctrine. While noting the rationales justifying the power to promulgate ordinances, analyze whether the decisions of the Supreme Court on the issue have further facilitated resorting to this power. Should the power to promulgate ordinances be repealed?",,,,
UPSC-CSE-MAINS-GS-2015-GS2,084b79c389e2215d5cc00b04b9e40dfa338efe7f498e8543f4aabf64263cf0af,2015,GS2,6,,,,,Y,unanchored;marks_unread,0.3753,"What are the major changes brought in the Arbitration and Conciliation Act, 1996 through the recent Ordinance promulgated by the President? How far will it improve India’s dispute resolution mechanism? Discuss.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,56257cb1d626dfbc3c6c60d5083ed6dd1a0a7b64fbf280715ac9cc2d6aabc109,2015,GS2,7,,,,,Y,unanchored;marks_unread,0.407,Does the right to clean environment entail legal regulations on burning crackers during Diwali? Discuss in the light of Article 21 of the Indian Constitution and Judgement(s) of the Apex Court in this regard.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,b4fdacb83fd1f16d697809377ac2b2812b6ce638fad6aeb035fecd6e939e3af8,2015,GS2,8,,,,,Y,unanchored;low_confidence_ocr;marks_unread,0.4234,"Examine critically the recent changes in the rules governing foreign funding of NGOs under the Foreign Contribution (Regulation) Act (FCRA), 1976.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,3a2f25b95a783ee96ed70c2656ce536d8c18b1f4eae54cd164363352e057a735,2015,GS2,9,,,,,Y,unanchored;marks_unread,0.3786,"The Self-Help Group (SHG) Bank Linkage Programme (SBLP), which is India’s own innovation, has proved to be one of the most effective poverty alleviation and women empowerment programmes. Elucidate.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,cc5df8225b2b8814e3960f8993facdcc4cfd11d2684395f1fa7605aff303947f,2015,GS2,10,,,,,Y,unanchored;marks_unread,0.4621,How can the role of NGOs be strengthened in India for development works relating to protection of the environment? Discuss throwing light on the major constraints.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,e99070dc8774990acb02697cb8f0e2295a54dcecb6dd10407ef689cbf8b9a067,2015,GS2,11,,,,,Y,unanchored;marks_unread,0.3602,The quality of higher education in India requires major improvements to make it internationally competitive. Do you think that the entry of foreign educational institutions would help improve the quality of higher and technical education in the country? Discuss.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,b1338c145c3d6dcc0a5018e84016d9b3c61c5d18007a098a0b765b3d78801550,2015,GS2,12,,,,,Y,unanchored;marks_unread,0.3712,Public health system has limitations in providing universal health coverage. Do you think that the private sector could help in bridging the gap? What other viable alternatives would you suggest?,,,,
UPSC-CSE-MAINS-GS-2015-GS2,2618186255b723d4edd3cb10c68ed68f315c1a441439e3b25e415a58d7523d1e,2015,GS2,13,,,,,Y,unanchored;marks_unread,0.381,"Though there have been several different estimates of poverty in India, all indicate reduction in poverty levels over time. Do you agree? Critically examine with reference to urban and rural poverty indicators.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,916f185dde338b35148040b6dde1833c15525e8a5a725c419a3ae87a54ebc6b3,2015,GS2,14,,,,,Y,unanchored;marks_unread,0.4033,"In the light of the Satyam Scandal (2009), discuss the changes brought in corporate governance to ensure transparency, accountability.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,88f9f736f4b7cad7ffac1842cd65d3fd7f69c01c46c990418176157a848ba7cf,2015,GS2,15,,,,,Y,unanchored;marks_unread,0.3827,"“If amendment bill to the Whistleblowers Act, 2011 tabled in the Parliament is passed, there may be no one left to protect.” Critically evaluate.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,cf92f2f821c647df8d4646cfc0842e73649c2ccd60e315ac052fcd65dde39563,2015,GS2,16,,,,,Y,unanchored;marks_unread,0.4156,"“For achieving the desired objectives, it is necessary to ensure that the regulatory institutions remain independent and autonomous.” Discuss in the light of the experiences in recent past.",,,,
UPSC-CSE-MAINS-GS-2015-GS2,5f2d6c8b8368a8c3d2bb7f3d27dff0c8b8009ec19bd29d5d1ac6f1e8aca91664,2015,GS2,17,,,,,Y,unanchored;marks_unread,0.5,Increasing interest of India in Africa has its pros and cons. Critically examine.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,da06f3d84b61dd37c55b68934fa238a39c0a970801b96d092a18198537813684,2015,GS2,18,,,,,Y,unanchored;marks_unread,0.4766,Discuss the impediments India is facing in its pursuit of a permanent seat in UN Security Council.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,46f59d7c61f71520cf6c7d37fd40a6d6f296757821ce5a97cf1825f0acc76423,2015,GS2,19,,,,,Y,unanchored;marks_unread,0.371,Project ‘Mausam’ is considered a unique foreign policy initiative of the Indian Government to improve relationship with its neighbours. Does the project have a strategic dimension? Discuss.,,,,
UPSC-CSE-MAINS-GS-2015-GS2,182421b1388744f1fb364a4dc32ff258dd0908054858187190cb4852a73de5fc,2015,GS2,20,,,,,Y,unanchored;marks_unread,0.3529,Terrorist activities and mutual distrust have clouded India-Pakistan relations. To what extent the use of soft power like sports and cultural exchanges could help generate goodwill between the two countries? Discuss with suitable examples.,,,,
UPSC-CSE-MAINS-GS-2016-GS1,f12e1aaedfc5fce7fd82bf725efe80efa47d62542b5f518ff72855f564174d42,2016,GS1,1,,,,,Y,unanchored;marks_unread;possible_truncation;numbering_unverified,0.381,himself but was also a great patron of learning and literature. Discuss.,,,,
UPSC-CSE-MAINS-GS-2016-GS1,35a739313ded40a2fa642f5639e855549e6a4ccd6c39030855634c40dbc5ef58,2016,GS1,10,,,,,Y,unanchored;marks_unread;numbering_unverified,0.4206,"With a brief background of quality of urban life in India, introduce the objectives and strategy of the ‘Smart City Programme’.",,,,
UPSC-CSE-MAINS-GS-2016-GS1,6cc972ee9a1efecbdbc50d508f39d7ebfb8777defad4b31da38298467dc4bd8c,2016,GS1,11,,,,,Y,unanchored;marks_unread;numbering_unverified,0.3934,What is the basis of regionalism? Is it that unequal distribution of benefits of development on regional basis eventually promotes regionalism? Substantiate your answer. 3%t+9=12%,,,,
UPSC-CSE-MAINS-GS-2016-GS1,39c340416f9a879536ad9a4fb34032a95c9e5bc1a56616cb0bb273939e299a20,2016,GS1,14,,,,,Y,unanchored;low_confidence_ocr;marks_unread;numbering_unverified,0.4216,The effective management of land and water resources will drastically reduce the human miseries. Explain.,,,,
UPSC-CSE-MAINS-GS-2016-GS1,c512d80a4677f87c7f7778d4e29dda5eb262decf085527287b4f126b183dc7de,2016,GS1,15,,,,,Y,unanchored;marks_unread;numbering_unverified,0.4257,South China Sea has assumed great geopolitical significance in the present context. Comment.,,,,
UPSC-CSE-MAINS-GS-2016-GS1,4fe1dca145aeead5580b6d8c0d0788891a82db49b96e60ff156a1c808699820b,2016,GS1,17,,,,,Y,unanchored;marks_unread;numbering_unverified,0.4286,"Present an account of the Indus Water Treaty and examine its ecological, economic and political implications in the context of changing bilateral relations.",,,,
UPSC-CSE-MAINS-GS-2016-GS2,89e75abbad561f83d41e20ca69eba011fb5096222620115c3abed42e0067dbf7,2016,GS2,1,,,,,Y,unanchored;marks_unread;numbering_unverified,0.3832,“The broader aims and objectives of WTO are to manage and promote international trade in the era of globalization. But the Doha round of negotiations seem doomed due to differences between the developed and the developing countries.” Discuss in the Indian perspective. De g,,,,
UPSC-CSE-MAINS-GS-2016-GS2,b2fa0bbf183effb7ce64585f87469045fe7dd800d80199d79d7d9975660018a7,2016,GS2,2,,,,,Y,unanchored;marks_unread;numbering_unverified,0.575,Evaluate the economic and strategic dimensions of India’s Look East Policy in the context of the post Cold War international scenario. 12,,,,
UPSC-CSE-MAINS-GS-2016-GS2,a9bdc62cda78b631583ef62a31bccc6a8f1d88125493023bf5acfc4e31b5b2fd,2016,GS2,3,,,,,Y,unanchored;marks_unread;numbering_unverified,0.3529,“Increasing cross-border terrorist attacks in India and growing interference in the internal affairs of several member-states by Pakistan are not conducive for the future of SAARC (South Asian Association for Regional Cooperation).” Explain with suitable examples. 1 2,,,,
UPSC-CSE-MAINS-GS-2016-GS2,3c3ed702881c07b9b43c37eec61d940baf60f02e3f0444e3606059d520e6b6d0,2016,GS2,4,,,,,Y,unanchored;low_confidence_ocr;marks_unread;numbering_unverified,0.459,What are the aims and objectives of the McBride Commission of the UNESCO? What is India’s position on these? es 12,,,,
UPSC-CSE-MAINS-GS-2017-GS1,3e3fb52ce791d1781e091c55da20839d7990614a65bf54fda1d2825b8012ade2,2017,GS1,9,,,,150,Y,low_confidence_ocr;marks_unread,0.4189,"In the context of the diversity of India, can it be said that the regions form cultural units rather than the States? Give reasons with examples for your viewpoint.",,,,
UPSC-CSE-MAINS-GS-2017-GS1,44ce603969b9f7419d7caf22312182433eae928865c07237ed6727ed37956ee4,2017,GS1,10,,,1,150,N,,0.4656,"What are the two major legal initiatives by the State since Independence, addressing discrimination against Scheduled Tribes (STs)?",,,,
UPSC-CSE-MAINS-GS-2017-GS1,8a1630c2b8a2f19989341f74ed01b282e25114b0d1b6109921001ae741bfc98c,2017,GS1,16,,,15,250,N,,0.4186,In what way can floods be converted into a sustainable source of irrigation and all-weather inland navigation in India?,,,,
UPSC-CSE-MAINS-GS-2017-GS1,85b6e528c8f7b11c1f37b85e221785e9c8bbedf24a99cd879800dc6d0ca8060c,2017,GS1,17,,,15,250,N,,0.4726,What characteristics can be assigned to monsoon climate that succeeds in feeding more than 50 percent of the world population residing in Monsoon Asia?,,,,
UPSC-CSE-MAINS-GS-2017-GS1,6e1aa98d00f58dbb729edb46839b17a0590bc682122cb0bc6570ae180e26d494,2017,GS1,18,,,15,250,N,,0.4242,The women’s questions arose in modern India as a part of the 19th century social reform movement. What were the major issues and debates concerning women in that period?,,,,
UPSC-CSE-MAINS-GS-2017-GS2,bb8ba128d87e5df9e79465bc34fd604e4ec50fe60306373ba061aa4d36a84d77,2017,GS2,15,,,15,250,Y,numbering_unverified,0.4126,“The emergence of the Self-Help Groups (SHGs) in contemporary times points to the slow but steady withdrawal of the State from developmental activities.” Examine the role of the SHGs in developmental activities and the measures taken by the Government of India to promote the SHGs.,,,,
UPSC-CSE-MAINS-GS-2017-GS2,4b6950b2f4d8c6d768bd518af335a00146da0afe49de119c72f43093071b285c,2017,GS2,16,,,15,250,Y,numbering_unverified,0.3896,“Poverty alleviation programmes in India remain mere showpieces until and unless they are backed up by political will.” Discuss with reference to the performance of the major poverty alleviation programmes in India.,,,,
UPSC-CSE-MAINS-GS-2017-GS2,68d6e214a9b278811011a79a73f10fda20d8533dd8d5b12bc415944c0aacc8d3,2017,GS2,17,,,15,250,Y,numbering_unverified,0.4104,"Initially Civil Services in India were designed to achieve the goals of neutrality and effectiveness, which seems to be lacking in the present context. Do you agree with the view that drastic reforms are required in Civil Services? Comment.",,,,
UPSC-CSE-MAINS-GS-2017-GS2,0e16220831a6efb88cc68896d22afd00726b00b8e5929cd6ad7b74558de9a99d,2017,GS2,18,,,15,250,Y,numbering_unverified,0.4,The question of India’s Energy Security constitutes the most important part of India’s economic progress. Analyze India’s energy policy cooperation with West Asian countries.,,,,
UPSC-CSE-MAINS-GS-2017-GS2,0ae19b016e6bdb79add7b369e51103e2a0f086e9304cf58ff64a45ba815efea9,2017,GS2,19,,,15,250,Y,numbering_unverified,0.3922,Indian diaspora has an important role to play in South-East Asian countries’ economy and society. Appraise the role of Indian diaspora in South-East Asia in this context.,,,,
UPSC-CSE-MAINS-GS-2019-GS2,6de5cd0db02cd81965ae00cf67ed637d724813142827669a0aa8751e4a854954,2019,GS2,12,,,,,Y,unanchored;low_confidence_ocr;marks_unread,0.5961,“The reservation of seats for wo ‘mited i on the patriarcha had a limited impact oe P eae tale t.,,,,
UPSC-CSE-MAINS-GS-2021-GS2,022b87421ff48c161c7559845415837e6bf06ae5ac1b2b0b2affe34206ed49a2,2021,GS2,1,,,10,150,Y,low_confidence_ocr;possible_truncation,0.4252,"challenging than the erstwhile Sider Pea pe ae a China, that!",,,,
UPSC-CSE-MAINS-GS-2021-GS2,18d8e8dcee651a46ee25e367813fa83d8700badfa337d7229debf05ba26c73dd,2021,GS2,7,,,,250,N,marks_unread,0.5267,(ICT) accessibility hindered socio-economi t? Examine with justification,,,,
UPSC-CSE-MAINS-GS-2021-GS3,416d188e5f714490c927655f34db9336b3caeade9efbd4066169ec930cc3f5a8,2021,GS3,5,,,15,250,N,,0.4734,SCuss in the light of India’s experience.,,,,
UPSC-CSE-MAINS-GS-2023-GS4,a89e7e5d1f290cc9105a3e5d1b51b2d99f84ade8e944c358bb92d46e55102581,2023,GS4,9,,A,10,150,Y,numbering_unverified,0.3663,Differentiate ‘moral intuition’ from ‘moral reasoning’ with suitable examples.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,ebe489b832915c52dae096805b2282dee3ce95e869d1a186398491682cb503fd,2026,GS1,1,,,10,150,Y,low_confidence_ocr,0.0,Analyze the importance of Ashokan inscriptions for reconstructing Mauryan history.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,4516d2ec6d942907efb95bf383f319c68ee89f1dc40a14bbffc3895ed05a58ea,2026,GS1,2,,,10,150,N,,0.0,Discuss the impact of Macaulay’s Minute on colonial administration and education in India.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,928d9a9fbb294811458025207dd6670017a38376474ecb12c03f7f7980111c03,2026,GS1,3,,,10,150,Y,low_confidence_ocr,0.0,The significance of the Gandhian movements lay in the masses they mobilized. Elucidate.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,06604d324b581d610cca455ec4ffdaf538365bda45d9fcab1fa863aeebb0269f,2026,GS1,4,,,10,150,N,,0.0,What is the Fujiwhara effect? Explain its impact on the movement and intensity of tropical cyclones.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,a0406368469539cbe89ed51a3449be17e64ac4b14ccd41a0aaf608f24c0aef14,2026,GS1,5,,,10,150,N,,0.0,“Tundra regions are ecologically fragile but economically important.” Examine this statement critically.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,22ff98c97e419580dc9d5afce34d951f69e3f0850e221526b0cff4f68901fa01,2026,GS1,6,,,10,150,N,,0.0,Discuss the role of aeolian processes in desertification and land degradation.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,dd5c85f507c886efdf0cefc72c39367fd4aa580236872a03befe5124ea311ba0,2026,GS1,7,,,10,150,N,,0.0,“Water resources are both an asset and a source of conflict in South Asia.” Examine this statement giving examples.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,51551f877c932969bb68d90be021193b3f7426d9ad3964070c28bb15031854ca,2026,GS1,8,,,10,150,N,,0.0,Unity in diversity remains the defining feature of Indian society despite the challenges from communalism and regionalism. Comment.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,c3a399bb3230cde652ff6d8efa9f672d77a0a4d275261e8d2eeb35c2834f78d3,2026,GS1,9,,,10,150,N,,0.0,How do you understand disability? Substantiate the need for inclusive policy framework in India in this regard.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,a59d03c0fe4aed3e7697927d27f85708297805d6a342f482525fad830ef0c65d,2026,GS1,10,,,15,150,N,,0.0,Do you think digital technology promotes social empowerment? Explain with examples.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,35e918ca03ef7f9cb0df80cdbfeaff2efbad7b46458eb35bcb5f704316d2822c,2026,GS1,11,,,15,250,Y,low_confidence_ocr,0.0,Vijayanagara architecture exemplifies the amalgamation of past traditions with contemporary practices. Elucidate with examples.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,aac5912e6e256a1d3a906ef3a50eff8e655411b431974089fcb3f3b453181ab4,2026,GS1,12,,,15,250,N,,0.0,Linguistic reorganization of Indian States was driven by popular pressure from below. Comment.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,8be5ac1c1432d478f2310c686aff8ff274fc2cd26e78a7244c4b41a17c5c9cb9,2026,GS1,13,,,15,250,N,,0.0,The model of planned economy was adopted in India to address the regional imbalances left behind by colonial rule. Comment.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,63697e2217ccd277b80d2012bd01eac30d8f19aad5b6405700dc82dfce713228,2026,GS1,14,,,10,250,N,,0.0,"Compare the Loo, Chinook and Foehn winds with respect to their regions of prevalence, their nature and climatic impacts.",,,,
UPSC-CSE-MAINS-GS-2026-GS1,1b13adec415a32601bb5d47235e934dc73bb902e9d6913cd13a6485d0e85c8ba,2026,GS1,15,,,,250,N,marks_unread,0.0,Analyze the role of satellite-based technologies in achieving climate-smart agriculture and food security in India.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,917ac1615a000f597999b8b1489bb20412f12153c635e0624cdb51389a589ff7,2026,GS1,16,,,,250,N,marks_unread,0.0,“The centre of global trade is gradually shifting from the Atlantic region to the Indo-Pacific region.” Examine this statement.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,fa8853558011d27682d2c6e0e1d9245bb86a4f9a309617e658f02e9b308f1526,2026,GS1,17,,,,250,N,marks_unread,0.0,Analyze the major drivers of human-induced land-use changes in India and their geographical consequences.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,141117f1db783b62d1d6d86a34f9701deba08f10c7443591bde84275809dc31b,2026,GS1,18,,,,250,N,marks_unread,0.0,Is caste disappearing in urban India? Illustrate your answer with examples.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,561913bd5bb5fd5036bdb246bc4d262767327cccedcf87d8c362fbd7d7a5aef3,2026,GS1,19,,,,250,N,marks_unread,0.0,Critically examine the challenges of demographic transition in contemporary India.,,,,
UPSC-CSE-MAINS-GS-2026-GS1,331847560644ff6913e62a1a29daadb49dca81f389b770a2862d081db516ed37,2026,GS1,20,,,,250,N,marks_unread,0.0,"Evaluate the impact of globalization on Indian youths with reference to social, political, economic and cultural spheres.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,1e1e869c56b0651da88e961ed06bd877c8cb1d4b1cbcbde24a61a9864c9dc6d4,2026,GS2,1,,,10,150,N,,0.0,"Right to privacy relating to self-identity is very dear to every human being and well protected under Article 21 of the Constitution. In this context, examine the effect of the amendment in 2026, to the Transgender Persons (Protection of Rights) Act, 2019.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,bc2b3d922882517317cb95834ed31654694c5d52cf270e1ee4f74e4bdecf5fac,2026,GS2,2,,,10,150,N,,0.0,"“Women as a class neither belong to a minority group nor are they regarded as forming a backward class.” In the light of this statement, discuss the evolution of women’s reservation from local bodies to Parliament.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,396ce4062f281a9b56c860ad4c0a6c2a5086259afd90218bd9c5250ebea70767,2026,GS2,3,,,10,150,N,,0.0,Examine whether the constitutional office of the Lok Sabha Speaker has become vulnerable to partisan politics under the current anti-defection regime. What institutional changes are required to ensure the neutrality of the Lok Sabha Speaker in managing a polarised House?,,,,
UPSC-CSE-MAINS-GS-2026-GS2,06e3eb9ee8b00e2fd9c9296f55b34a13196f28b8a27feb1c55bc293a4e4e6c45,2026,GS2,4,,,10,150,N,,0.0,Is the right to vote a fundamental right? Discuss the position of the Election Commission of India while undertaking the revision of electoral rolls. Can it also examine the question of citizenship of voters?,,,,
UPSC-CSE-MAINS-GS-2026-GS2,67c96bf6bace9a9415c1081c35701471f97785154aadac0adc7d9acdc1a8467d,2026,GS2,5,,,10,150,N,,0.0,Do constitutional bodies like the National Commission for Scheduled Castes (NCSC) and the National Commission for Scheduled Tribes (NCST) possess adequate enforcement powers to secure substantive social equality? Suggest measures to enhance their institutional effectiveness.,,,,
UPSC-CSE-MAINS-GS-2026-GS2,796ce61f210cc0d3386d35558aab3c25f3ea761e5fb90bd7700d09a9d413ad32,2026,GS2,6,,,10,150,N,,0.0,Does India’s tribal development policy reflect the aspirations for a socially grounded and equity-based governance? Justify your answer.,,,,
UPSC-CSE-MAINS-GS-2026-GS2,6a28c56cca3660217235b62381712478e160360a53cdbe8d6eed84e2d7613327,2026,GS2,7,,,10,150,N,,0.0,"Malnutrition in India is not merely a public health concern; it is also a challenge of social equity, human development and effective welfare governance. Discuss.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,3ddd2bde0c82c5015baf9651b8fcbf069ba4bdbdfb7319d41588b7c50b773902,2026,GS2,8,,,10,150,N,,0.0,Analyse the advantages and limitations of the generalist structure of the Indian Civil Services in contemporary governance.,,,,
