"question_id","year","question_number","current_topic_id","current_topic","question_text","tag_ok","assign_topic_id","difficulty","decision","proposal_note"
"be6b9e3c-7dbe-4638-b76c-f66406815e0f","2024","74","4db77fe0-323e-4f1f-88c3-f35a6c823427","Books and authors","In the world of sports literature, numerous athletes share their experiences and insights through books that inspire both fans and aspiring sportspeople. One such book focuses on the mental aspects of achieving success in competitive sports, providing readers with strategies to develop a winning mindset. This work delves into the authorâ€™s personal journey, offering valuable lessons learned from years of playing at the highest level of cricket. Understanding who authored this motivational book can enhance appreciation for its content and perspective. Who is the author of â€˜The Winnerâ€™s Mindsetâ€™?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"a3fb5fe1-9d94-4d21-9416-8b696ba1e82c","2024","78","1086ea3f-d400-4ef1-a31a-67b153780627","Units and scales of measurement","In culinary contexts, particularly when discussing the heat of chili peppers, a specific measurement system is used to quantify pungency or spiciness. This system records the intensity of heat in substances, particularly those containing capsaicinoids, which are responsible for their fiery flavor. The predominant component in this measurement is capsaicin, which contributes significantly to the overall heat perception. Understanding this measurement is essential for chefs and food enthusiasts alike when selecting ingredients or creating spicy dishes. What is the name of this measurement?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"7141e43d-e2ad-481a-aba5-d0c402af0930","2024","80","9dd02f97-b76e-4e51-95fe-cd68265df28c","Computing and artificial intelligence","In the field of artificial intelligence, accuracy and reliability of information are critical for effective communication and decision-making. However, there are instances when AI systems produce incorrect or misleading information, which can lead to confusion and misinformation. This phenomenon raises concerns about the trustworthiness of AI-generated content and emphasizes the need for robust validation mechanisms. Understanding this issue is essential for developers and users alike to mitigate risks associated with AI applications. When an AI gives false information, it is called what?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"272a2fd9-5adc-4d69-bbaf-aaf2890f354d","2024","4","6f182884-0443-48e2-ad72-601b4ad101ab","DAY-NRLM, self-help groups and rural livelihoods","How can rural India prioritize and promote women-led development?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"13c4023c-deb9-41a8-b7bf-954884211f8e","2024","5","1d690f05-756d-4389-b40d-5bca2d050fdd","Digital finance and technology in banking","Discuss the Pros and Cons of usage of AI in the Banking Sector.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"1ee3e762-f148-4368-b6f8-251d42f2abcd","2024","6","c433edd3-ad2d-408b-bd3e-fbf1828a030d","Infrastructure, transport and logistics","What are the objectives and significance of the National Industrial Corridor Development Program in boosting Indiaâ€™s industrial growth and infrastructure development?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"62ccc94e-9a81-4942-9d9d-d162408bc19e","2024","7","f7274ac4-dc47-482f-86f6-495e4bc87cae","Long-term growth strategy and policy vision","Discuss the tussle between sustainable development and economic growth. How can we create the right balance between them?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"c541ff90-b936-4e0d-bbee-1f4f72b8a070","2024","8","67d73193-b913-40c4-9e29-eb8eeb39653f","Employment statistics and employment services","Discuss the challenges of youth unemployment. How can it be mitigated?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"bae6efb9-fbc8-494d-9dd5-26edddd9e180","2024","9","fa731497-39a6-49f8-b3ff-e0f3bb19cb96","Union Budget provisions and taxation","a) What are the 5 key digital initiatives introduced in Budget 2024-25? How will they impact Indiaâ€™s digital economy landscape? b) Discuss the transformational journey of the Digital India Mission.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"355aecd6-d59e-4226-9775-b7a04839831c","2024","10","afd4a13d-c570-493d-8b6a-3923c701219f","Trait approach â€” personality, intelligence, emotion","Differentiate between trait and behavioural approaches of leadership.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"13e9027b-fcc4-4424-89a2-ab28c8db93ed","2024","11","c7ea1e13-578a-4977-a08e-df0a6d689f16","Forwards vs futures","What are derivatives? Discuss its different types. Who are the key market participants in derivative market? Discuss the risks associated with the derivative market.","no","7d680c45-c216-4391-9a8b-c8635730dcf3","medium","verified","derivatives overview and participants; -> ID:7d680c45-c216-4391-9a8b-c8635730dcf3; operator bulk-accepted 2026-09-24"
"b731155f-2f2c-4d29-9186-66fd5662676f","2024","12","eee49054-ca21-469d-8da7-7386c4e8e6fd","Communication channels and channel richness","Discuss the different types of communication channels. Also discuss their importance in an organization.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"39ced000-7af1-4f5e-a8bc-28c4eef97d72","2024","13","8a030c8d-9bd6-4018-915b-ba862c670467","Active vs passive investment strategies","What is the Difference between growth investing and value investing? What should an investor know before investing?","yes","","medium","verified","growth vs value investing; closest available leaf; operator bulk-accepted 2026-09-24"
"be248da4-75dc-4b7d-971a-c5eea756dd4a","2024","14","0e5b478f-5048-4be2-a4da-997415ef0843","Internal vs external factors affecting governance","What are the key Factors that influence Ethics in business?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"9b12d0ea-b2dd-4713-ba32-8ed388991c92","2024","15","e6ae56a5-8fb5-4dab-a838-59ac2c665fc0","Basel norms and capital adequacy","What are AT 1 Bonds? Discuss their features and also describe how do they differ from other types of bonds?","yes","","medium","verified","AT1 is Basel capital; operator bulk-accepted 2026-09-24"
"6c435fd2-5de8-481f-8e22-aa58653e454f","2025","1","a73b4af1-fb46-41dd-9d25-1cbb815f91cb","Global risk and outlook reports","There is a need for high-quality welfare, as these standards are outlined in the World Development Report of the World Bank. Discuss.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"229cc7ac-c93d-48ec-9755-bfd796c8b296","2025","2","ba4a8915-89b4-4e26-87de-9573d8c40bc4","United Nations agencies and campaigns","As the world approaches the 30th anniversary of the Beijing Declaration and the final five years of the 2030 Agenda, discuss the six priority pillars of the 'Beijing+30 Action Agenda' highlighted in the UN Women and UNDESA Gender Snapshot 2025 report.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"25cdb8b1-24d8-4c4d-b6de-02bfbdc2697f","2025","3","c862456b-d22b-45b5-9150-d9d1f21eb0c6","Global indices and India's rank","Recently released Sustainable development report marks India's first-time entry in the top 100 with a rank of 99th. Discuss the interplay of Sustainable environment, poverty alleviation and economic growth for sustainable development.","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"fb5f5888-02ac-4bb7-9448-b12bf3f44f65","2025","4","c433edd3-ad2d-408b-bd3e-fbf1828a030d","Infrastructure, transport and logistics","Urban India is witnessing rapid growth, and the Smart Cities Mission seeks to harness this transformation. With reference to Visakhapatnam, discuss recent trends in urban growth and examine how smart cities can act as flagbearers of Indiaâ€™s inclusive and sustainable development.","no","556d4723-154e-48d6-ad3f-046a8018586d","medium","verified","Smart Cities Mission; -> Urban development and Smart Cities; operator bulk-accepted 2026-09-24"
"aec44e69-52bb-4d24-bcb9-040ab5f87f0f","2025","5","d5110ca8-291e-4287-a8ff-2cd5093ce271","Monetary policy framework and inflation targeting","The RBIâ€™s recent monetary policy assessment highlights sustained consumer demand and a resilient economy during Aprilâ€“October 2025. Discuss the key monetary policy measures announced in October 2025 and examine their implications for economic growth, resilience, and consumer credit.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"99a7f982-5234-40f1-b9cd-7a2cb52bfcd3","2025","6","55017e5e-7c55-4ca2-a8a4-9467526ef577","Social movements and civil society","Multiculturalism plays a crucial role in fostering cultural diversity, promoting tolerance, and strengthening democratic foundations. Discuss: a) Prospects and opportunities b) Challenges","no","8d4ec341-9a21-4ff4-86bb-1785004d3e64","medium","verified","multiculturalism; -> Multiculturalism and diversity; operator bulk-accepted 2026-09-24"
"df958959-d249-42ea-81c0-7f0b24db6d71","2025","2","9dd02f97-b76e-4e51-95fe-cd68265df28c","Computing and artificial intelligence","Which company developed the â€œNano Bananaâ€ AI platform?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"1cd7dcac-dae6-4539-87d1-57333a5f7193","2025","3","0e8e737b-8b78-48a0-b462-a09fc501039b","Mountain ranges and peaks","Four out of these mountain peaks exist in the same nation. Identify odd one out.","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"d7989933-1358-4c7d-bd31-13187372961d","2025","5","b23c3c90-d592-4f13-b63d-413f390aa7a6","Countries, capitals and territorial extent","Which of the following countries have more than one capital city? 1. South Africa 2. Bolivia 3. Sri Lanka 4. Paraguay 5. Mexico","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"01e9246e-c036-493d-8981-9d4739dcdb35","2025","6","d7285f63-0e95-446a-ac3a-9b01fe376174","Defence forces, exercises and expeditions","What is the frequency of the Sea Dragon Exercise, a multilateral anti-submarine warfare drill?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"c2ec4fae-6110-4573-ac56-3821d770401c","2025","7","ffdc4541-194f-4155-a578-d0fc9d7d4c91","Financial Inclusion Index and schemes","The Financial Education Programme for Adults (FEPA) launched by the National Centre for Financial Education (NCFE) aims to spread financial awareness among which of the following groups?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"17855327-6e9c-44e3-8000-3a19ee8f3519","2025","11","357d442c-52db-40ef-af2d-b5616e316756","Banking Regulation Act 1949 â€” licensing, s.35A, scheduled banks","Which of the following option correctly matches Urban cooperative bank tier with housing loan limit that can be granted?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"a563bf34-cab2-4001-aeb0-245426a3a1a6","2025","12","75f89786-112e-4d19-ace5-a941f8fe577b","International organisations and groupings","Which of the following countries are members of the European Free Trade Association (EFTA)?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"129a6ae1-1ede-4f52-847a-e0ab53efb929","2025","13","5cbfa9f6-7496-4309-801f-ed8a969f6bb2","Official statistics and household surveys","The All-India Debt and Investment Survey (AIDIS), which collects detailed data on the assets, liabilities, and capital expenditures of Indian households in rural and urban areas, is conducted periodically by which of the following institutions?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"8394cecb-162c-40a6-a338-f78884177bc1","2025","15","15e5b403-5be3-49c4-a4c5-8c3805cc2694","RBI, SEBI, IRDAI, PFRDA â€” mandate boundaries","Which regulatory authority governs Venture Capital Funds (VCFs) in India?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"34547acf-12eb-44c4-abb5-9174c085435d","2025","16","390cb8c4-537c-469c-b3d1-14d9194d8cea","NPCI systems â€” UPI, IMPS, NEFT, RTGS","What is the aggregate 24â€‘hour transaction limit prescribed for UPI payments made towards stock market and related capital market transactions?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"99e371db-149a-4cdf-81f3-d853748e0d60","2025","17","68d9d70f-74fc-40ba-b339-591269ca81b4","Scientific and research institutions","The headquarters of the Geological Survey of India (GSI) under Ministry of Mines is located at which of the following places?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"bf87a311-73c2-40f8-9b01-70dc6c4249ea","2025","19","6d0f52ab-fc19-4d0f-b039-cec519f82dea","Union ministries and departments","Which portfolios have been held by Piyush Goyal in Union Government? 1. Ministry of Railways 2. Ministry of Coal 3. Ministry of Commerce & Industry 4. Ministry of Power","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"91c8e0da-0f3d-42c8-890b-6b68fe32250b","2025","21","7bf9193a-dfbb-4626-8876-d7821016029b","Scale-based regulation of NBFCs","What is the minimum credit rating required for a deposit-taking NBFC (NBFC-D) to accept or renew public deposits under the regulations of the Reserve Bank of India?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"3f519bc3-a2a0-4f94-b6dc-211e29911ee5","2025","22","8e53cf4a-dc66-423f-93ff-03ac5b513e55","Rural livelihood and skill development missions","Which of the following programmes fall under the umbrella of Skill Development schemes in India?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"8f9e55f9-5f75-4838-bb62-891a601437ec","2025","23","357d442c-52db-40ef-af2d-b5616e316756","Banking Regulation Act 1949 â€” licensing, s.35A, scheduled banks","Since 2004, for which category of banks has the Reserve Bank of India discontinued issuing new licences?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"308cffed-e8b3-4dd3-8b93-4a8642a6d792","2025","24","39c359f9-b85b-4c3e-9a0b-e67ed39d8c4c","Priority sector lending and microfinance","What is the minimum margin requirement for loans extended under the Differential Rate of Interest (DRI) Scheme?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"c391d9ef-8630-4643-84a1-83f3db790666","2025","25","39c359f9-b85b-4c3e-9a0b-e67ed39d8c4c","Priority sector lending and microfinance","What is the minimum net worth requirement for a Microfinance Institution (MFI) registered as a Non-Banking Financial Company (NBFC-MFI) under RBI regulations?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"363e032b-722a-4211-b81a-91a1729e1a25","2025","27","d189707d-212b-4d57-a1b7-5a240aeb97cb","Asset classification, NPA and divergence disclosure","Which of the following entities are authorized to enforce security interests under the SARFAESI Act, 2002?","no","541e84ce-069e-40de-b447-762fc36291f2","medium","verified","SARFAESI enforcement; -> Insolvency and economic legislation; operator bulk-accepted 2026-09-24"
"308ef4be-d09b-42c0-970e-0cf7baea5fcd","2025","29","390cb8c4-537c-469c-b3d1-14d9194d8cea","NPCI systems â€” UPI, IMPS, NEFT, RTGS","What is the minimum net worth requirement at the time of registration for an entity aspiring to become a Payment Aggregator under the recent regulations of the Reserve Bank of India?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"7b50ed9a-79a9-4723-b307-188c86c6ef1b","2025","30","390cb8c4-537c-469c-b3d1-14d9194d8cea","NPCI systems â€” UPI, IMPS, NEFT, RTGS","Recently, NPCI enhanced the per-transaction UPI limit for specified highâ€‘value payments like hospitals and educational institutions to which amount?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"da740899-0bcf-41c2-9c3c-a4cdf027d473","2025","31","a19f6fb1-032a-4a8d-acf7-ebfddc401394","Crops, cropping seasons and leading producer states","Which of the following are Kharif forage crops? 1. Oats 2. Sorghum (Jowar) 3. Berseem 4. Cowpea","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"ac021134-3d01-4a54-95b6-5bcf930f62e3","2025","32","47ccac5a-76d5-417d-9acf-7096df227bba","Solar system and planetary science","Which planet in our Solar System has the largest volcano?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"9606ad52-7f77-4113-a731-4a0cc675f0c3","2025","36","59e0da65-f5f2-4f13-a76a-8ba7d06d3d15","Geographical indication tags and crafts","The traditional craft â€œThewa Artâ€, which has received a Geographical Indication (GI) tag, is associated with which Indian state?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"430386e5-b4a7-448d-bc03-958e27df17c1","2025","38","0ac1a472-16a9-46ae-85f8-fff7215ee3d9","Freedom-movement leaders and their offices","Why was Vallabhbhai Patel given the title â€œSardarâ€ after the Bardoli Satyagraha of 1928?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"35b8579a-a850-4859-8cd4-5e0c9bbc3429","2025","42","e6ae56a5-8fb5-4dab-a838-59ac2c665fc0","Basel norms and capital adequacy","Capital Adequacy and Provisioning Guidelines as per Basel III norms are applicable to which of the following regulated entities? 1. Local Area Banks 2. Payments Banks 3. Regional Rural Banks 4. Scheduled Commercial Banks","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"28dca866-0234-4caf-803c-9ae5fb8348c4","2025","43","ffdc4541-194f-4155-a578-d0fc9d7d4c91","Financial Inclusion Index and schemes","Which of the following parameters is excluded from the Quality Dimension of the Reserve Bank of Indiaâ€™s Financial Inclusion Index (FI-Index)?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"b690d07e-4fcf-49ed-babf-1de0fa149b7e","2025","44","b2983344-9a73-4205-bc92-76949ad7d588","Awards and honours","Who was the first Indian to win the Pulitzer Prize?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"78e01d61-48df-48b0-aed6-bdeb5830e5d3","2025","45","f56288ef-a26d-402b-9dc1-f1d4e141968e","Payment banks and differentiated banks","Which of the following statements correctly describes key eligibility and capital requirements for Small Finance Banks (SFBs) as per RBI guidelines?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"459e3f57-9caa-400f-bb22-9bebcb79999d","2025","47","b23c3c90-d592-4f13-b63d-413f390aa7a6","Countries, capitals and territorial extent","With reference to the geographical size (total area) of countries, which of the following countryâ€“rank pairs is incorrectly matched?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"fdd2c284-61f6-45bb-a90e-d516f6cccffb","2025","49","ffdc4541-194f-4155-a578-d0fc9d7d4c91","Financial Inclusion Index and schemes","With reference to the Basic Savings Bank Deposit Account (BSBDA), consider the following statements: 1. A BSBDA holder is required to maintain a minimum balance in the account. 2. The account provides for a maximum of four withdrawals in a month, including ATM withdrawals. 3. No charges are levied for non-operation or activation of an inoperative BSBDA. 4. The account includes the provision of an ATM-cum-Debit Card free of cost. Which of the statements given above is/are correct?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"d85e6f2f-d72a-4ec7-a0b0-eb50baa1dc99","2025","53","68d9d70f-74fc-40ba-b339-591269ca81b4","Scientific and research institutions","In the acronym AERB, what does the letter â€˜Eâ€™ stand for?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"d4eb19f3-b01e-43a9-8914-8b18eb6b75f7","2025","55","d7285f63-0e95-446a-ac3a-9b01fe376174","Defence forces, exercises and expeditions","In which year was the Mikoyan-Gurevich MiG-21 commissioned into the Indian Air Force (IAF)?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"b59c62bf-e5d7-496f-b9ca-a06dba55d2b8","2025","56","0a3778a1-aa66-4cad-805e-beb8ef4a9b2b","Plan and non-plan expenditure","In which year was the Planning Commission of India replaced by NITI Aayog (National Institution for Transforming India)?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"8cc66305-2aa4-4cc7-8028-3337646bb664","2025","57","b2983344-9a73-4205-bc92-76949ad7d588","Awards and honours","Nobel Prizes were first awarded in 1901. Which Nobel Prize category was added later in 1968?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"452f1e81-c5d2-47c4-8d36-f8cc3863bb00","2025","58","a5f18325-af4e-4040-95ca-5007d0ed75ab","Direct vs indirect monetary instruments â€” OMO, CRR, SLR, repo, MSF","RBI controls the money supply through qualitative and quantitative tools. Which of the following tool falls under qualitative category of controlling money supply?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"76d56717-5b7e-4806-bc23-4e6be92f4da2","2025","59","4c7ab956-c83b-4308-8218-bcf571e7367e","President and Vice-President of India","If the Vice-President of India dies, resigns, or otherwise vacates office, within how many months must the election to fill the vacancy be held?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"1776f819-be8f-4bd8-9ee7-7fee01f72a3b","2025","60","32f83c7c-b513-4853-bb49-c6ffc6a19b40","Digital public platforms and e-governance technology","In the acronym S3WaaS, what does the letter â€˜Sâ€™ signify?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"316601a9-1e15-4476-8732-580f584827c4","2025","61","ed452a5c-75d7-4e2c-847d-7dff14a6b022","FBIL benchmark rates","Which of the following data sets is released by the Reserve Bank of India on a daily basis, similar to Liquidity Adjustment Facility (LAF) and Money Market Operations (OMO) data of the previous day?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"67ad6288-b1ea-4d89-932e-670a65c565b0","2025","64","c8712e3e-a1a8-4b02-9294-7aaafd1ed152","Rivers of the world","Match the following countries with the rivers that originate within their territory: List I (Country)List II (River) A. China 1. Yangtze B. Peru 2. Amazon C. Ethiopia 3. Volga D. Russia 4. Blue Nile","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"0187dc2a-c63d-43db-87d5-19149ae39a53","2025","65","490f959e-d694-4077-a153-8758afe6a0a6","Biofuel and renewable energy projects","Recently, Indiaâ€™s first bamboo-based ethanol plant was inaugurated by PM Modi. Where is the plant established?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"b8859b98-5bd2-4736-be71-6346397bdb8f","2025","66","763871ee-abfc-483e-99ee-6e7d77de05d0","Multilateral development finance in India","World Bank is providing a loan assistance of USD 500 million for the construction of Green National Highway Corridors Project (GNHCP). Which of these states is covered under the project?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"817e9feb-25c7-49d8-bb89-8a5c67e00833","2025","69","32f78939-6d1f-462f-947d-297acdf453f6","International summits and forums","The WGES (World Green Economy Summit) was launched in __________ and organized by the Dubai Electricity and Water Authority (DEWA), the Dubai Supreme Council of Energy, and __________.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"58c5c56d-b0db-4e67-ad1b-2d7e4bfcd500","2025","70","e4d298ea-2f5a-4589-b8b2-60c2f45b3dec","Sustainable Development Goals","Which of the following Sustainable Development Goals (SDGs) specifically addresses Quality Education?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"da0846a8-fb42-49c4-b9df-7447a5295d75","2025","72","5dcb9305-326f-4585-af0e-4ba1cb643b26","Self-help groups and rural women","Which Indian state became the pioneer in issuing identification cards and strong institutional support to women Self Help Groups (SHGs)?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"7539b035-f878-4bc9-8e7d-3f5582a964db","2025","73","68d9d70f-74fc-40ba-b339-591269ca81b4","Scientific and research institutions","Who serves as the ex-officio President of the Council of Scientific and Industrial Research (CSIR)?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"160fbfab-367a-48c8-a5bf-7c2233001177","2025","76","4db77fe0-323e-4f1f-88c3-f35a6c823427","Books and authors","Who is the author of the novel titled â€œThe Loneliness of Sonia and Sunnyâ€?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"e336a437-36d8-4600-a35f-b38f44d4436b","2025","77","7aa6a5c3-2e2a-46c9-b5cf-d8a2168f4f88","Development financial institutions â€” NABARD, SIDBI, NHB, NaBFID, EXIM","What is the authorized capital amount of the India Infrastructure Finance Company Limited (IIFCL)?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"4134fd56-569d-48c1-b72e-c5a2b126cd4d","2025","79","85494d30-76ae-44b5-a20d-e7689645f374","Recent central legislation and statutory penalties","From which date did the mandatory Corporate Social Responsibility (CSR) provisions under the Companies Act, 2013, come into effect in India?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"e7dae8e3-af8f-461e-b9db-6259a422c869","2025","80","a966cebe-c5d9-4989-ad3f-1ebd16c23f89","World Heritage and protected sites","Which of the following sites are included in the UNESCO World Heritage List?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"f0a1657f-8b43-4516-b752-a1f68b6778ce","2025","1","6543f906-3a5b-4e9d-9672-3628cc7a032c","Capital market instruments and regulation","Discuss how the Capital market is seen as the growth engine of India. Also, list the steps taken by SEBI for the Capital markets.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"2bcf7fec-4f7b-43e1-8ff5-8207795baec4","2025","2","c3f45149-5b60-442a-a1de-917f2d39dfb6","Process improvement approaches","Why do employees resist organisational change? What is the systematic approach for bringing organisational change?","no","2230aec0-e72f-4ff4-a9a4-c9ddfbc04bc3","medium","verified","resistance to change; -> Organisational change and resistance; operator bulk-accepted 2026-09-24"
"1e9057ff-304c-4ebe-89f0-4aea74afca08","2025","3","f99a5f86-7b21-4036-8de3-2c5f633fff73","Verbal vs non-verbal communication","What is the advantage of Non-Verbal communication in an organisation? List its usage for leadership, work culture and collaboration.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"e7ad5c68-33ec-41f5-9a8a-7475ed6f25e7","2025","4","fa731497-39a6-49f8-b3ff-e0f3bb19cb96","Union Budget provisions and taxation","Define various concepts related to the Union Budget. Explain how monetary and fiscal policy is used to balance between Growth and inflation control.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"8a3734d7-2600-4d5c-8ab8-29e755554a47","2025","5","7e1e6fc8-4e40-4e18-bfb7-660c80143603","RBI Act 1934 â€” constitution, note issue, functions","Explain the role of the RBI in the supervision and regulation of financial markets.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"613b8cfd-b915-4358-bea1-a985feb70a79","2025","6","1d690f05-756d-4389-b40d-5bca2d050fdd","Digital finance and technology in banking","State the risks and challenges associated with use of AI - it's new dimensions and Ethical standards with respect to the financial system.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"04ffc54a-812b-4c61-b25c-1f908ede131f","2026","1","00d3f0d6-79a3-4c9b-a019-d0ac728fbb19","Digital Public Infrastructure and India Stack","The Digital Public Infrastructure (DPI) model has become important in governance because it allows governments to deliver digital services at scale. What is the key significance of the DPI model?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"2f2031eb-b068-4189-9c44-8520a689b3e9","2026","2","75f89786-112e-4d19-ace5-a941f8fe577b","International organisations and groupings","As of May 2026, which of the following countries is a current member of the Organization of the Petroleum Exporting Countries (OPEC)?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"91a65ba0-669c-4fbe-a590-bbb544b1b0ac","2026","8","6a8a23a0-eddb-4aa1-abbc-28c8b4d4ed66","National memorials and samadhis","Vijay Ghat in New Delhi is the memorial associated with which Indian personality?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"b1b9849f-bd96-4cc0-a1ec-47a8ba1c769a","2026","9","23c0eda6-6163-457d-92b3-1fb9b06f4745","World affairs and geopolitical terms","The term Brexit in context of United Kingdom refers to which of the following?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"4a0e3cc6-8e0b-42ea-a182-4b0a4761a47f","2026","10","0734c7f5-2098-4834-9730-47626b2d2704","Civilian awards and the honours system","With reference to the selection process of the Padma Awards, consider the following statements: 1. It is one of the highest civilian awards of India. 2. The selection committee is headed by President of India. 3. A person can self nominate himself/herself for the award.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"567adce5-89df-4dc8-8e92-f2716b321b54","2026","11","75f89786-112e-4d19-ace5-a941f8fe577b","International organisations and groupings","Which of the following countries is not a member of the Commonwealth of Nations?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"d5975b37-c0aa-4532-9030-178ce9bc6a3e","2026","12","6d0f52ab-fc19-4d0f-b039-cec519f82dea","Union ministries and departments","Which of the following is not a department under the Ministry of Agriculture and Farmers Welfare?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"e0785b24-5a22-4270-903f-29bf8ca8ce88","2026","13","7e1e6fc8-4e40-4e18-bfb7-660c80143603","RBI Act 1934 â€” constitution, note issue, functions","In the history of Indian coinage after Independence, what does the term â€œFrozen Seriesâ€ refer to?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"db8e599f-e6a6-4020-85db-ce46a0258cf9","2026","14","32f83c7c-b513-4853-bb49-c6ffc6a19b40","Digital public platforms and e-governance technology","Indian Railways launched CHIRAG to strengthen Human Resource systems through information technology, research, analytics and governance support. Where was the CHIRAG centre launched?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"74e8eb73-feda-431e-ae1e-d817ecc2f3bc","2026","15","7aa6a5c3-2e2a-46c9-b5cf-d8a2168f4f88","Development financial institutions â€” NABARD, SIDBI, NHB, NaBFID, EXIM","Match the following financial organisations with their correct roles: List I: Organisation List II: Role 1. SIDBI a. Financing and facilitating Indiaâ€™s international trade 2. EXIM Bank b. Promotes, finances and develops Micro, Small and Medium Enterprises 3. PFRDA c. Regulates and develops the pension sector Select the correct answer using the code given below:","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"df98d6c3-307d-42d2-9d88-9fc3cba2b14f","2026","16","9dd02f97-b76e-4e51-95fe-cd68265df28c","Computing and artificial intelligence","Which of the following is an Artificial Intelligence-powered e-commerce chatbot that helps users search for products, compare options, and complete purchases online?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"29e05594-470e-4f38-87df-2db9ad5bf3b8","2026","17","7e1e6fc8-4e40-4e18-bfb7-660c80143603","RBI Act 1934 â€” constitution, note issue, functions","Which of the following are the strategic pillars of the Reserve Bank of Indiaâ€™s Utkarsh 2029 strategy framework?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
