id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ECO-195,economics,Phillips curve — short run and long run,L2,not_flagged,N,"The expectations-augmented Phillips curve is π = πᵉ − 0.5(u − u*). With πᵉ = 4%, u = 5% and u* = 6%, inflation is:",D. 4.5%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-196,economics,Cost-push inflation,L2,not_flagged,N,"A sharp rise in international crude oil prices, other things equal, will in the short run:","C. Shift aggregate supply leftward, raising prices and reducing output",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-197,economics,Foreign direct investment — modes and routes,L2,confirmed,Y,"Under India's FDI policy, the difference between the automatic route and the government route is that:",C. Automatic route needs no prior approval; government route needs prior ministry approval,"FEMA (Non-debt Instruments) Rules, 2019; Consolidated FDI Policy (DPIIT).",,,,,
ECO-198,economics,Business cycle phases,L2,not_flagged,N,"The correct sequence of phases in a typical business cycle, beginning from the lowest point, is:",D. Trough → Expansion → Peak → Contraction → Trough,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-199,economics,Objectives and functions of monetary policy,L2,confirmed,Y,"Following the 2016 amendment, the Preamble of the RBI Act describes the primary objective of monetary policy as:",C. Maintaining price stability while keeping in mind the objective of growth,"RBI Act 1934 ss. 45ZA–45ZN (inflation target, MPC); Monetary Policy Committee and Monetary Policy Process Regulations, 2016.",,,,,
ECO-200,economics,Current account deficit,L3,confirmed,Y,"From the following BoP entries (US$ bn), the current-account balance is: | Item | US$ bn | |---|---:| | Merchandise exports | 430 | | Merchandise imports | 690…",B. Deficit of US$30 bn,IMF BPM6 classification.,,,,,
ECO-201,economics,Balance of payments — current and capital account,L3,not_flagged,N,"Continuing the same economy: current account US$30 bn deficit; capital account US$1 bn surplus; financial account excluding reserves: FDI +30, portfolio +20, E…",D. Surplus of US$14 bn; reserves rise by US$14 bn,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-202,economics,Why the balance of payments always balances,L3,not_flagged,N,"**Assertion (A):** The balance of payments always balances in the accounting sense. **Reason (R):** Every transaction is recorded by double entry, so any net i…",A. Both A and R are true and R is the correct explanation of A,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-204,economics,"International Monetary Fund — quota, SDR, facilities",L3,confirmed,Y,Consider the following statements about the IMF: 1. A member's quota largely determines its voting power and its access to IMF financing. 2. General SDR alloca…,"C. 1, 2 and 4 only",IMF Articles of Agreement; IMF lending facilities factsheets.,,,,,
ECO-205,economics,Inflation targeting framework and the MPC,L3,confirmed,Y,The inflation target is 4% CPI with an upper tolerance level of 6% and a lower level of 2%. Average CPI inflation by quarter was: | Quarter | Q1 | Q2 | Q3 | Q4…,C. Q6,"RBI Act 1934 ss. 45ZA–45ZN (inflation target, MPC); Monetary Policy Committee and Monetary Policy Process Regulations, 2016.",,,,,
ECO-206,economics,Monetary policy transmission mechanism,L3,confirmed,Y,Consider the following statements on monetary policy transmission in India: 1. Linking new floating-rate retail and MSME loans to an external benchmark has spe…,"A. 1, 2 and 4 only",RBI circular on External Benchmark Based Lending (Sept 2019); RBI monetary policy framework.,,,,,
ECO-207,economics,Phillips curve — short run and long run,L3,not_flagged,N,"Expectations are adaptive (πᵉₜ = πₜ₋₁) and πₜ = πᵉₜ − 0.5(uₜ − u*), with u* = 6%. Inflation last year was 4%. If the government holds unemployment at 4% for th…",B. 7%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-208,economics,Supply shocks and the Phillips curve,L3,not_flagged,N,"Inflation follows π = πᵉ − 0.5(u − u*) + v, where v is a supply shock. With πᵉ = 4%, u* = 6% and an adverse supply shock v = 2 points, the unemployment rate ne…",D. 10%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-209,economics,Demand-pull inflation,L3,not_flagged,N,Which of the following are sources of demand-pull inflation? 1. A large increase in government spending financed by money creation 2. Wage increases that outpa…,C. 1 and 4 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-210,economics,"Unemployment types — structural, frictional, cyclical",L3,not_flagged,N,"Labour force is 50 crore. Of the unemployed, 1.5 crore are frictionally, 2.0 crore structurally and 1.0 crore cyclically unemployed. The natural rate of unempl…",A. Natural 7%; actual 9%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-211,economics,Foreign direct investment — modes and routes,L3,confirmed,Y,Consider the following statements under India's foreign-investment rules: 1. Investment by a foreign investor of 10% or more of the post-issue paid-up equity o…,"A. 1, 2 and 3 only","FEMA (Non-debt Instruments) Rules, 2019; Consolidated FDI Policy (DPIIT).",,,,,
ECO-212,economics,Stagflation,L3,not_flagged,N,"**Assertion (A):** Stagflation cannot be explained by movement along a stable, downward-sloping short-run Phillips curve. **Reason (R):** Stagflation involves…",C. Both A and R are true and R is the correct explanation of A,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-213,economics,Trade deficit,L4,not_flagged,N,[case ECO-BOP-CASE-J] **Q.** Oristan's merchandise trade balance is:,C. Deficit of US$80 bn,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-214,economics,Current account deficit,L4,not_flagged,N,[case ECO-BOP-CASE-J] **Q.** Oristan's current-account deficit as a percentage of GDP is:,B. 2%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-215,economics,Balance of payments — current and capital account,L4,not_flagged,N,[case ECO-BOP-CASE-J] **Q.** The net financial-account inflow excluding reserve changes is:,D. US$17.5 bn,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-216,economics,Why the balance of payments always balances,L4,not_flagged,N,[case ECO-BOP-CASE-J] **Q.** The change in Oristan's foreign-exchange reserves that makes the BoP balance is:,A. Reserves fall by US$8 bn,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-217,economics,Inflation targeting framework and the MPC,L4,not_flagged,N,[case ECO-MPOL-CASE-K] **Q.** Year-on-year CPI inflation in Q3 of the current year is:,A. 7.10%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-218,economics,Inflation targeting framework and the MPC,L4,confirmed,Y,"[case ECO-MPOL-CASE-K] **Q.** By the end of Q3, has the central bank failed to meet the target under the stated framework?","A. Yes — above 6% in Q1, Q2 and Q3, i.e. three consecutive quarters","RBI Act 1934 ss. 45ZA–45ZN (inflation target, MPC); Monetary Policy Committee and Monetary Policy Process Regulations, 2016.",,,,,
ECO-219,economics,"Direct vs indirect monetary instruments — OMO, CRR, SLR, repo, MSF",L4,confirmed,Y,[case ECO-MPOL-CASE-K] **Q.** The MPC raises the repo rate by 50 bps. The new SDF and MSF rates are:,"D. SDF 6.25%, MSF 6.75%",RBI LAF corridor: SDF (floor) = repo − 25 bps; MSF (ceiling) = repo + 25 bps (since April 2022).,,,,,
ECO-220,economics,Monetary policy transmission mechanism,L4,not_flagged,N,"[case ECO-MPOL-CASE-K] **Q.** After the hike, if expected inflation over the next year is 5%, the ex-ante real policy rate (exact Fisher relation) is:",B. 1.43%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
