id,verdict,fact,source,note
GKB-070,confirmed,Asteroid belt: Mars–Jupiter; Ceres is its largest body and a dwarf planet. Kuiper Belt lies beyond Neptune.,https://science.nasa.gov/solar-system/,
GKB-071,confirmed,"Order of outer planets: Jupiter, Saturn, Uranus, Neptune.",https://science.nasa.gov/solar-system/,
GKB-072,confirmed,"By Kepler's second law, orbital speed is greatest at perihelion (~3 January).",https://science.nasa.gov/solar-system/,
GKB-073,confirmed,The Great Red Spot is an anticyclone on Jupiter.,https://science.nasa.gov/solar-system/,
GKB-074,confirmed,A is true (weak gravity cannot hold gases); R is false — Ganymede is the largest moon.,https://science.nasa.gov/solar-system/,
GKB-075,confirmed,"Spring tides at syzygy; neap tides at quadrature. The Moon's tidal effect is about twice the Sun's, because it is much closer.",https://science.nasa.gov/solar-system/,
GKB-076,confirmed,Aryabhata was launched on 19 April 1975 by a Soviet launcher.,https://www.isro.gov.in/,
GKB-077,confirmed,Yuri Gagarin orbited Earth aboard Vostok 1 in 1961.,https://www.isro.gov.in/,
GKB-078,confirmed,Rakesh Sharma flew on Soyuz T-11 in 1984.,https://www.isro.gov.in/,
GKB-079,confirmed,Chandrayaan-1 was launched in 2008 by PSLV-C11.,https://www.isro.gov.in/,
GKB-080,confirmed,MOM was launched on 5 November 2013 and entered Mars orbit on 24 September 2014.,https://www.isro.gov.in/,
GKB-081,confirmed,"Vikram lander, Pragyan rover; launched by LVM3-M4 in July 2023. It landed near the lunar south pole on 23 August 2023.",https://www.isro.gov.in/,
GKB-082,confirmed,"Aditya-L1 (launched 2023) sits ~1.5 million km from Earth towards the Sun, giving an uninterrupted view of the Sun.",https://www.isro.gov.in/,
GKB-083,confirmed,Voyager 1 crossed the heliopause in 2012; Juno—Jupiter; Cassini—Saturn; New Horizons—Pluto (2015).,https://www.isro.gov.in/,
GKB-084,confirmed,"PSLV: solid–liquid–solid–liquid. Cryogenic upper stages are used on GSLV and LVM3, not PSLV. SLV-3's successful flight in July 1980 orbited Rohini.",https://www.isro.gov.in/,
GKB-085,confirmed,Armstrong and Aldrin landed; Collins piloted Columbia in orbit.,https://www.isro.gov.in/,
GKB-086,confirmed,"Matching period, plane and direction make it fixed relative to the ground.",https://www.isro.gov.in/,
GKB-087,confirmed,Constant local time gives consistent illumination for comparing images across dates.,https://www.isro.gov.in/,
GKB-088,confirmed,"Hubble (1990, LEO); JWST (2021, L2, infrared); AstroSat (ISRO, 2015); Chandra (NASA, X-ray, 1999).",https://www.isro.gov.in/,
GKB-089,confirmed,Columbia broke up during re-entry on 1 February 2003.,https://www.isro.gov.in/,
GKB-090,confirmed,"SpaDeX docking 16 Jan 2025; India 4th nation after USA, Russia, China",https://en.wikipedia.org/wiki/Space_Docking_Experiment,
GKB-091,confirmed,1 N = 1 kg·m/s².,https://www.bipm.org/en/measurement-units,
GKB-092,confirmed,The ampere (electric current) is one of the seven SI base units.,https://www.bipm.org/en/measurement-units,
GKB-093,confirmed,"The international nautical mile is exactly 1,852 m.",https://www.bipm.org/en/measurement-units,
GKB-094,confirmed,Richter's logarithmic scale measures the energy-related magnitude of earthquakes.,https://www.bipm.org/en/measurement-units,
GKB-095,confirmed,0 K = −273.15 °C by definition of the kelvin offset.,https://www.bipm.org/en/measurement-units,
GKB-096,confirmed,"Seven base units: metre, kilogram, second, ampere, kelvin, mole, candela. Newton is derived (kg·m/s²).",https://www.bipm.org/en/measurement-units,
GKB-097,confirmed,Beaufort 0–12 wind force; Mohs 1–10 hardness; decibel logarithmic sound level; Saffir–Simpson categories 1–5.,https://www.bipm.org/en/measurement-units,
GKB-098,confirmed,Set F = C in F = 9C/5 + 32: C = 9C/5 + 32 ⇒ −4C/5 = 32 ⇒ C = −40.,https://www.bipm.org/en/measurement-units,
GKB-099,confirmed,"Since 20 May 2019 the kilogram is defined through h = 6.626 070 15 × 10⁻³⁴ J·s, replacing the platinum-iridium prototype.",https://www.bipm.org/en/measurement-units,
GKB-100,confirmed,Pascal is a unit of pressure (N/m²); the others measure energy.,https://www.bipm.org/en/measurement-units,
GKB-101,confirmed,"20 dB = 2 × 10 dB ⇒ 10 × 10 = 100 times, not 20 times; A is false, R is true.",https://www.bipm.org/en/measurement-units,
GKB-102,confirmed,Each unit of magnitude = 10× amplitude but ≈ 31.6× energy. Mercalli uses Roman numerals I–XII for observed effects.,https://www.bipm.org/en/measurement-units,
GKB-103,confirmed,"pH = −log[H⁺]; a difference of 3 units ⇒ 10³ = 1,000.",https://www.bipm.org/en/measurement-units,
GKB-104,confirmed,1 hp = 550 ft·lbf/s ≈ 745.7 W.,https://www.bipm.org/en/measurement-units,
GKB-105,confirmed,Pure gold is 24 carat; 22/24 = 0.9167 ⇒ 91.67%.,https://www.bipm.org/en/measurement-units,
GKB-106,confirmed,Project Tiger began on 1 April 1973 at Jim Corbett National Park.,https://moef.gov.in/,
GKB-107,confirmed,Asiatic lions survive in the wild only in the Gir landscape of Gujarat.,https://moef.gov.in/,
GKB-108,confirmed,Kaziranga (Assam) holds about two-thirds of the world's greater one-horned rhinos.,https://moef.gov.in/,
GKB-109,confirmed,The Gangetic dolphin was declared the national aquatic animal in 2009.,https://moef.gov.in/,
GKB-110,confirmed,"The WPA, 1972 provides for protected areas and schedules of protected species.",https://moef.gov.in/,
GKB-111,confirmed,"The Red List is an assessment, not a treaty. Risk order: VU < EN < CR < EW < EX. IUCN HQ: Gland.",https://moef.gov.in/,
GKB-112,confirmed,"Keibul Lamjao (floating park, sangai); Silent Valley (Kerala); Dudhwa (Terai, UP); Namdapha (Arunachal).",https://moef.gov.in/,
GKB-113,confirmed,"India's hotspots: Himalaya, Indo-Burma, Western Ghats–Sri Lanka and Sundaland.",https://moef.gov.in/,
GKB-114,confirmed,"NBA—Chennai; the Act implements CBD. BMCs are constituted by local bodies (three-tier: NBA, SBB, BMC).",https://moef.gov.in/,
GKB-115,confirmed,CITES 1973; Ramsar 1971; CMS 1979; CBD 1992 (Rio).,https://moef.gov.in/,
GKB-116,confirmed,"Gahirmatha is a major arribada site; Olive Ridleys are marine turtles, so R is false.",https://moef.gov.in/,
GKB-117,confirmed,Project Elephant: 1992. Elephant: Schedule I. NTCA was constituted in 2006 under the WPA amendment.,https://moef.gov.in/,
GKB-118,confirmed,"The Nilgiri Biosphere Reserve spans Tamil Nadu, Kerala and Karnataka.",https://moef.gov.in/,
GKB-119,confirmed,"Ex-situ = outside the natural habitat (zoos, botanical gardens, gene banks).",https://moef.gov.in/,
GKB-120,confirmed,"GIB—arid grasslands; Hoolock—India's only ape, NE; Nilgiri tahr—Western Ghats; snow leopard—high Himalaya.",https://moef.gov.in/,
GKB-121,confirmed,El Niño is anomalous warming off Peru and across the central–eastern tropical Pacific.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-122,confirmed,Coriolis deflection is to the right in the NH and left in the SH.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-123,confirmed,Late-summer thunder showers in Kerala and Karnataka help early ripening of mangoes.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-124,confirmed,Loo blows over the northern plains in May–June.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-125,confirmed,"Hurricane (Atlantic/eastern Pacific), typhoon (western Pacific), cyclone (Indian Ocean).",https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-126,confirmed,"Positive IOD: warm west, cool east; generally good for monsoon. IOD is in the Indian Ocean.",https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-127,confirmed,"Cyclonic spin needs Coriolis force, which is near zero at the equator.",https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-128,confirmed,Chinook and Foehn are warm dry descending winds; Sirocco hot dusty wind; Mistral cold northerly.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-129,confirmed,The subtropical westerly jet withdraws north of the Himalaya and the tropical easterly jet sets in.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-130,confirmed,The Coromandel coast gets the bulk of its rain from the retreating/north-east monsoon.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-131,confirmed,"They are carried by the westerlies, not the easterlies. Origin: Mediterranean; effect: winter rain, good for rabi.",https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-132,confirmed,"Kuroshio (warm, off Japan); Benguela (cold, SW Africa); Agulhas (warm, SE Africa); Labrador (cold, off Canada).",https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-133,confirmed,Cold currents create stable air and fog but little rain; R explains A.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-134,confirmed,Fresh snow reflects up to about 80–90% of incoming sunlight.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-135,confirmed,Troposphere ~18 km at equator vs ~8 km at poles. Temperature falls ~6.5 °C/km in the troposphere. Ozone layer: stratosphere.,https://ncert.nic.in/textbook.php?kegy2=0-16,
GKB-136,confirmed,Canberra is Australia's capital.,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-137,confirmed,"Ottawa, Ontario, is the capital.",https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-138,confirmed,Russia covers about 17.1 million km².,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-139,confirmed,"The India–Bangladesh border is about 4,097 km long.",https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-140,confirmed,"Gujarat, Rajasthan, Madhya Pradesh, Chhattisgarh, Jharkhand, West Bengal, Tripura, Mizoram.",https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-141,confirmed,"Each is a planned/relocated capital: Ankara, Naypyidaw, Abuja, Brasília.",https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-142,confirmed,"Indira Point is in Great Nicobar; the mainland tip is Kanyakumari. IST meridian: Mirzapur. N–S ≈ 3,214 km; E–W ≈ 2,933 km.",https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-143,confirmed,"Nepal borders Uttarakhand, UP, Bihar, West Bengal and Sikkim.",https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-144,confirmed,Uzbekistan and Liechtenstein are the two doubly landlocked countries.,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-145,confirmed,Standard NCERT locational facts.,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-146,confirmed,"Bangladesh borders West Bengal, Assam, Meghalaya, Tripura and Mizoram.",https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-147,confirmed,30° × 4 min = 120 min; R explains A.,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-148,confirmed,Sri Jayawardenepura Kotte is Sri Lanka's legislative capital; Colombo is the commercial capital.,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-149,confirmed,All three are correct.,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-150,confirmed,Nigeria lies entirely north of the Equator (about 4°–14°N).,https://ncert.nic.in/textbook.php?iess1=0-6,
GKB-151,fix_needed,Wheat is the main rabi crop; jowar is mainly kharif,https://ncert.nic.in/textbook/pdf/jess104.pdf,"Key C (wheat) correct, but option D is printed as 'Jowar (kharif crop)', which gives away that D is wrong and is inconsistent with other options. Fix: change option D text to 'Jowar'."
GKB-152,confirmed,The zaid season falls in summer (March–June).,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-153,confirmed,Assam produces over half of India's tea.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-154,confirmed,Karnataka accounts for about 70% of India's coffee.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-155,confirmed,West Bengal leads jute production (Ganga–Brahmaputra delta).,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-156,confirmed,Long-standing leaders: Kerala rubber; UP sugarcane; Rajasthan bajra; J&K (Pampore) saffron.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-157,confirmed,Moisture retention supports cotton through the dry spells; R explains A.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-158,confirmed,Rice: high temperature and humidity. Tea: well-drained slopes. Wheat is rabi.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-159,confirmed,Mustard is a rabi oilseed.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-160,confirmed,Green—grains; White (Operation Flood)—milk; Blue—fish; Yellow—oilseeds.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-161,confirmed,Indian coffee is shade-grown. Arabica and Robusta; southern Western Ghats.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-162,confirmed,The CACP recommends MSPs; the Union Government announces them.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-163,confirmed,NCERT Class 10 Contemporary India II ch.4: cotton needs 210 frost-free days,https://ncert.nic.in/textbook/pdf/jess104.pdf,
GKB-164,confirmed,Nitrogen fixation explains the soil benefit.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-165,confirmed,Sugarcane is a long-duration crop (about a year); R is false.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-166,confirmed,Darjeeling tea was registered in 2004–05.,https://ipindia.gov.in/registered-gls.htm,
GKB-167,confirmed,The GI Registry functions at Chennai.,https://ipindia.gov.in/registered-gls.htm,
GKB-168,confirmed,"Pochampally (Bhoodan Pochampally), Telangana, is famed for ikat.",https://ipindia.gov.in/registered-gls.htm,
GKB-169,confirmed,Kanchipuram is in Tamil Nadu.,https://ipindia.gov.in/registered-gls.htm,
GKB-170,confirmed,Madhubani (Mithila) painting is from Bihar.,https://ipindia.gov.in/registered-gls.htm,
GKB-171,confirmed,Muga—Assam; Chanderi—MP; Banarasi—UP; Paithani—Maharashtra.,https://ipindia.gov.in/registered-gls.htm,
GKB-172,confirmed,Bikaner (Rajasthan); Dharwad (Karnataka); Tirupati (AP); Odisha rasagola.,https://ipindia.gov.in/registered-gls.htm,
GKB-173,confirmed,"10-year validity, renewable. GI Act 1999 (in force 2003). TRIPS Arts. 22–24 cover GIs.",https://ipindia.gov.in/registered-gls.htm,
GKB-174,confirmed,Warli—Maharashtra; Gond—MP; Phad scroll—Rajasthan; Tanjore—TN.,https://ipindia.gov.in/registered-gls.htm,
GKB-175,confirmed,"Channapatna is in Ramanagara district, Karnataka.",https://ipindia.gov.in/registered-gls.htm,
GKB-176,confirmed,"Both are facts, but the Act's commencement does not explain why Darjeeling was first.",https://ipindia.gov.in/registered-gls.htm,
GKB-177,confirmed,"Chikankari—Lucknow; Phulkari—Punjab; Kasuti—Karnataka; Kota Doria—Kota, Rajasthan.",https://ipindia.gov.in/registered-gls.htm,
GKB-178,confirmed,Kani shawls are woven with small wooden sticks (kanis) in Kashmir.,https://ipindia.gov.in/registered-gls.htm,
GKB-179,confirmed,"Dokra is from central/eastern India (Chhattisgarh, West Bengal, Odisha).",https://ipindia.gov.in/registered-gls.htm,
GKB-180,confirmed,"Aranmula (Pathanamthitta, Kerala) makes metal-alloy mirrors.",https://ipindia.gov.in/registered-gls.htm,
GKB-181,confirmed,Aibak began it c. 1199; Iltutmish completed the upper storeys.,https://asi.nic.in/,
GKB-182,confirmed,The Taj Mahal is in Agra on the Yamuna.,https://asi.nic.in/,
GKB-183,confirmed,It marks the 1911 royal visit; completed in 1924.,https://asi.nic.in/,
GKB-184,confirmed,Built in 1591 by Muhammad Quli Qutb Shah.,https://asi.nic.in/,
GKB-185,confirmed,Built by Narasimhadeva I of the Eastern Ganga dynasty (13th c.).,https://asi.nic.in/,
GKB-186,confirmed,"Buland Darwaza (Fatehpur Sikri, Akbar); Red Fort (Shah Jahan); Gol Gumbaz (Adil Shah); Hawa Mahal (1799).",https://asi.nic.in/,
GKB-187,confirmed,Direct locational facts.,https://asi.nic.in/,
GKB-188,confirmed,Brihadeeswarar—Rajaraja I (c. 1010). Kailasa—Krishna I (Rashtrakuta). Khajuraho—Chandelas.,https://asi.nic.in/,
GKB-189,confirmed,"At 182 m it is the world's tallest statue, near the Sardar Sarovar Dam.",https://asi.nic.in/,
GKB-190,confirmed,A is true; R is false — it is the tomb of Muhammad Adil Shah of the Adil Shahi dynasty.,https://asi.nic.in/,
GKB-191,confirmed,Ashoka built the original brick stupa (3rd c. BCE); it was enlarged later.,https://asi.nic.in/,
GKB-192,confirmed,"Jai Singh II built observatories at Delhi, Jaipur, Ujjain, Varanasi and Mathura.",https://asi.nic.in/,
GKB-193,confirmed,"Iron Pillar (c. 402 CE) corrosion-resistance attributed to protective misawite/phosphate film from high-P iron (Balasubramaniam, IIT Kanpur)",https://en.wikipedia.org/wiki/Iron_pillar_of_Delhi,
GKB-194,confirmed,Howrah Bridge was renamed Rabindra Setu in 1965.,https://asi.nic.in/,
GKB-195,confirmed,Nur Jahan built it for her father Mirza Ghiyas Beg.,https://asi.nic.in/,
GKB-196,confirmed,Bhakra is on the Sutlej in Himachal Pradesh.,https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-197,confirmed,"Hirakud, near Sambalpur, Odisha.",https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-198,confirmed,"Rihand Dam is in Sonbhadra district, UP.",https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-199,confirmed,Sardar Sarovar is in Gujarat on the Narmada.,https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-200,confirmed,Nagarjuna Sagar is on the Krishna (Telangana–AP).,https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-201,confirmed,Mettur—Kaveri; Srisailam—Krishna; Indira Sagar—Narmada (MP); Salal—Chenab (J&K).,https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-202,confirmed,"Damodar = 'Sorrow of Bengal'; Kosi = 'Sorrow of Bihar'. DVC: 1948, modelled on TVA.",https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-203,confirmed,A is true (frequent course shifts and floods); R is false — the Kosi joins the Ganga in Bihar.,https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-204,confirmed,"Tehri (about 260 m) on the Bhagirathi, Uttarakhand.",https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-205,confirmed,Idukki arch dam is on the Periyar in Kerala.,https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-206,confirmed,"Farakka (West Bengal, 1975) diverts flow into the Bhagirathi–Hooghly through a feeder canal.",https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-207,confirmed,"IWT 1960: eastern rivers Ravi, Beas, Sutlej; western Indus, Jhelum, Chenab (India placed treaty in abeyance Apr 2025; content facts unchanged)",https://en.wikipedia.org/wiki/Indus_Waters_Treaty,
GKB-208,confirmed,"Ukai (Tapi, Gujarat); Almatti (Krishna, Karnataka); Pong (Beas, HP); Maithon (Barakar, DVC, Jharkhand).",https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-209,confirmed,"Mullaperiyar Dam in Idukki, Kerala; owned/operated/maintained by Tamil Nadu under 1886 999-year lease (renewed 1970)",https://en.wikipedia.org/wiki/Mullaperiyar_Dam,
GKB-210,confirmed,"Chambal project: Gandhi Sagar (MP), Rana Pratap Sagar and Jawahar Sagar (Rajasthan).",https://indiawris.gov.in/wiki/doku.php?id=dams,
GKB-211,confirmed,"KGF (Kolar district, Karnataka) was a historic gold mine (closed 2001).",https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-212,confirmed,Jharia (Dhanbad) is India's key coking-coal field.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-213,confirmed,Khetri (Rajasthan) copper belt.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-214,confirmed,"Bauxite yields alumina, then aluminium.",https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-215,confirmed,Digboi (1889) in Assam.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-216,confirmed,Bailadila (Chhattisgarh) iron; Malanjkhand (MP) copper; Hutti (Karnataka) gold; Zawar (Rajasthan) lead-zinc.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-217,confirmed,Kudremukh iron ore; Neyveli lignite; Singareni coal; Talcher coal.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-218,confirmed,Bauxite is aluminium ore. Magnetite (up to ~70% Fe) is the finest iron ore; hematite 50–60%.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-219,confirmed,Gondwana (~200 million years) is older than Tertiary (~55 million years).,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-220,confirmed,Proximity of raw materials explains the location.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-221,confirmed,UCIL operates the Jaduguda uranium mine.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-222,confirmed,Monazite is a thorium-bearing mineral.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-223,confirmed,Mumbai High (discovered 1974) lies off the Maharashtra coast.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-224,confirmed,Balaghat (MP) is a major manganese area.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-225,confirmed,Koderma (Jharkhand) is a traditional mica belt.,https://ncert.nic.in/textbook.php?jess1=0-7,
GKB-226,confirmed,"Everest (8,848.86 m).",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-227,confirmed,"Anamudi (2,695 m), Kerala.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-228,confirmed,"Guru Shikhar (1,722 m) in Rajasthan.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-229,confirmed,"The Andes run about 7,000 km.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-230,confirmed,"Kilimanjaro (5,895 m) is in Tanzania.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-231,confirmed,"Himadri is the highest (avg ~6,000 m). Shiwaliks outermost; Himachal = Lesser Himalaya.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-232,confirmed,Kangchenjunga—Sikkim; Nanda Devi—Uttarakhand; Saramati—Nagaland; Dhupgarh (Satpura)—MP.,https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-233,confirmed,Shipki La—HP; Nathu La—Sikkim; Bomdi La—Arunachal; Lipulekh—Uttarakhand.,https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-234,confirmed,"Both are true, but its westward flow is explained by the rift (faulting), not by the flanking ranges.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-235,confirmed,The Black Forest (Germany) and Vosges are horsts.,https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-236,confirmed,"Doddabetta (2,637 m) near Ooty.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-237,confirmed,All three are correct.,https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-238,confirmed,Cardamom Hills are in the south (Kerala–TN).,https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-239,confirmed,Standard atlas facts.,https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-240,confirmed,"Aconcagua (about 6,961 m) is in Mendoza, Argentina.",https://ncert.nic.in/textbook.php?kegy1=0-6,
GKB-241,confirmed,The Amazon carries roughly a fifth of global river discharge to the ocean.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-242,confirmed,London is on the Thames.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-243,confirmed,"The Danube flows through or borders ten countries, the most for any river.",https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-244,confirmed,"The Volga (~3,530 km) drains into the Caspian Sea.",https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-245,confirmed,"The Yangtze (~6,300 km).",https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-246,confirmed,Standard pairs.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-247,confirmed,Volga—Caspian; Nile—Mediterranean; Mekong—South China Sea; Amur—Tatar Strait/Sea of Okhotsk.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-248,confirmed,All three are standard 'crosses twice' facts.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-249,confirmed,"Both are true, but where it drains does not explain its discharge (basin size and rainfall do).",https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-250,confirmed,The Rio Grande (Río Bravo) marks much of the US–Mexico border.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-251,confirmed,Victoria Falls on the Zambia–Zimbabwe border.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-252,confirmed,Tsangpo in Tibet; Siang/Dihang in Arunachal. In Bangladesh it is the Jamuna; the combined flow later becomes the Meghna.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-253,confirmed,"Mekong: China, Myanmar, Laos, Thailand, Cambodia, Vietnam.",https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-254,confirmed,Rotterdam sits in the Rhine–Meuse delta.,https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-255,confirmed,"Siberian rivers Ob, Yenisei and Lena drain north to the Arctic.",https://en.wikipedia.org/wiki/List_of_rivers_by_discharge,
GKB-256,confirmed,"JNPA is in Navi Mumbai, Maharashtra.",https://shipmin.gov.in/,
GKB-257,confirmed,Kandla/Deendayal is on the Gulf of Kutch.,https://shipmin.gov.in/,
GKB-258,confirmed,The four metros form the corners of the quadrilateral.,https://shipmin.gov.in/,
GKB-259,confirmed,It runs from Roha (Maharashtra) to Thokur (Karnataka) via Goa.,https://shipmin.gov.in/,
GKB-260,confirmed,"Opened 1869, Egypt.",https://shipmin.gov.in/,
GKB-261,confirmed,"Eastern DFC: Ludhiana (Sahnewal) to Sonnagar, Bihar. Western DFC: Dadri to JNPT. DFCCIL is a Railways PSU.",https://shipmin.gov.in/,
GKB-262,confirmed,Direct locational facts.,https://shipmin.gov.in/,
GKB-263,confirmed,Elevation difference requires locks; Suez is a sea-level canal.,https://shipmin.gov.in/,
GKB-264,confirmed,"Sagarmala (Ministry of Ports, Shipping and Waterways, 2015) promotes port modernisation and connectivity.",https://shipmin.gov.in/,
GKB-265,confirmed,NW-1 Prayagraj–Haldia; NW-2 Dhubri–Sadiya; NW-3 Kollam–Kottapuram; NW-4 Godavari/Krishna with canals.,https://shipmin.gov.in/,
GKB-266,confirmed,"Syama Prasad Mookerjee Port, Kolkata, is on the Hooghly.",https://shipmin.gov.in/,
GKB-267,confirmed,"INSTC (agreement 2000: India, Iran, Russia) is a multimodal ship-rail-road route.",https://shipmin.gov.in/,
GKB-268,confirmed,Vizag is described as India's deepest landlocked port.,https://shipmin.gov.in/,
GKB-269,confirmed,Sher Shah rebuilt the road with sarais from Sonargaon to Peshawar.,https://shipmin.gov.in/,
GKB-270,confirmed,"Chabahar port (Shahid Beheshti terminal), Sistan-Baluchestan, Iran, Gulf of Oman; India via IPGL",https://en.wikipedia.org/wiki/Chabahar_Port,
GKB-271,confirmed,UNESCO HQ: Paris.,https://whc.unesco.org/en/statesparties/in/,
GKB-272,confirmed,Kaziranga (1985) is inscribed under natural criteria.,https://whc.unesco.org/en/statesparties/in/,
GKB-273,confirmed,Ajanta (Chhatrapati Sambhajinagar district).,https://whc.unesco.org/en/statesparties/in/,
GKB-274,confirmed,Hampi (Karnataka) was Vijayanagara's capital.,https://whc.unesco.org/en/statesparties/in/,
GKB-275,confirmed,Largest mangrove forest; home of the Royal Bengal tiger.,https://whc.unesco.org/en/statesparties/in/,
GKB-276,confirmed,"Khangchendzonga NP (2016) remains India's only mixed WHS (45 sites incl. Sarnath 2026: 37 cultural, 7 natural, 1 mixed)",https://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_India,
GKB-277,confirmed,"Adopted in Paris, 1972.",https://whc.unesco.org/en/statesparties/in/,
GKB-278,confirmed,Rani-ki-Vav (Patan); Chola temples; Pattadakal (Chalukya); Bhimbetka.,https://whc.unesco.org/en/statesparties/in/,
