id,subject,name
2249ea6e-b3b7-4831-a28d-742bf66d939e,General Studies III,"Biodiversity conservation: ex-situ vs in-situ conservation, seed banks, zoos/botanical gardens, protected areas, UNESCO Man-and-Biosphere Programme, CBD/Cartagena/Nagoya Protocols, Aichi Targets, Important Bird Areas, Global Tiger Initiative/Project Tiger, Project Elephant, Indian Rhino Vision, and "
59490cb7-50ee-49b3-83f5-4c3289379c8e,General Studies III,"Biogeochemical cycles: carbon, nitrogen, phosphorus, and sulphur cycles"
11da5d95-25f2-4f55-880f-f9caf1a06c7c,General Studies III,"Biomes and aquatic life zones: forest/grassland/mountain/desert ecosystems, ocean/river/lake/wetland aquatic ecosystems, coral reefs (in India and globally), mangroves, freshwater resources, and the Ramsar Convention/Montreux Record"
8d27db6a-20ce-444a-b49d-234ca301a5e3,General Studies III,"Biotechnology & medical science: nano-urea, CAR T-cell therapy, gene therapy for Hemophilia A, metagenome sequencing, human pan-genome map, mitochondrial-donation treatment"
cdee37b0-c5ff-4304-abb8-a463ced823e3,General Studies III,"Biotechnology: genetic engineering process/applications, genomics/proteomics, RNA technologies, genome sequencing, environmental applications (bioremediation, carbon-capture tech), plant/animal biotechnology (GM crops, transgenics), food/beverage-industry applications, medical applications (gene edi"
b91fb326-e3f0-4e78-a2fa-33cbe5ed4a6c,General Studies III,"Border & territorial security: India-China Ladakh border tensions, India-Pakistan LoC ceasefire, demographic inversion in border areas from illegal immigration, post-Article-370 J&K developments"
135082bc-d1b2-46fd-b73b-99a2ce1eb321,General Studies III,"Case studies & sector-specific disaster risk: pandemic-preparedness funding, disaster-induced displacement, urban flood management, Joshimath crisis case study, Turkiye earthquake case-study lessons"
c6cd8a05-f639-4616-a446-29427819ed0d,General Studies III,"Climate change basics: greenhouse effect and global warming, international efforts to control climate change, ozone-layer depletion, acid rain, El Nino/La Nina"
d594130c-6968-4204-a72c-1813a5c423a0,General Studies III,"Climate mitigation & industrial transition: Anthropocene debate, green industrialisation, carbon farming, electric mobility, green hydrogen roadmap, BioCNG, climate-engineering ethics, CCUS policy, EU carbon-border-tax impact, greenwashing, IPCC, WMO, UNEP Emissions Gap, Global Methane Tracker repor"
07ae3ec4-010f-4705-bdb5-68bdbe632671,General Studies III,"Coastal ecosystem management: mangroves, estuaries, coral reefs — importance, threats, and legal/regulatory protection approaches"
995a17a5-b4a8-42aa-b692-eb7550d8c358,General Studies III,Cold-chain and price-volatility management: long-term cold-chain solutions for vegetable-price volatility; MSP's role in food security and cropping-pattern impact; farm subsidies' impact on state fiscal health and environmental degradation
fbe18f61-cac9-41a3-88f2-c0aa78d57802,General Studies III,"Contemporary disaster-management themes: National Disaster Management Plan updates, NDRF App launch, early-warning-system improvements, AI/GIS in disaster prediction, satellite-based monitoring, pandemic-preparedness funding, disaster-induced displacement, urban flood management, disaster-risk finan"
d0b5594e-8416-47b3-b06b-13c227b72421,General Studies III,"Contemporary economy themes: inequality and growth, India's manufacturing landscape, economic redistribution, low-wage impact, wealth/income gap, minimum-vs-living-wage debate, Digital Public Infrastructure, universal basic income proposals, GDP-employment linkage, El Nino climate risk to growth, ag"
27a388e4-9648-4da4-8328-d0aa92b7d3af,General Studies III,"Contemporary environment/ecology themes: mangrove-ecosystem IUCN reports, Great Barrier Reef coral bleaching, Arctic Ocean marine heatwaves, coastal erosion, riverine deoxygenation, El Nino's impact on world lakes, turtle/tiger/vulture/Great-Indian-Bustard/leopard conservation, Himalayan-wolf assess"
08be0cf6-778c-42c5-88d8-0c941f0cadd2,General Studies III,"Contemporary industry/infrastructure themes: National Monetisation Pipeline, National Mission on Edible Oil, Zero Defect Zero Effect scheme, natural-gas-marketing reforms, G7 corporate-tax deal, telecom-sector issues, shift to green energy, gig economy, virtual-currency taxation, G-SAP securities-ac"
c2b5c010-2390-41a4-9d4b-ada83e95c788,General Studies III,"Contemporary internal-security themes: India-China Ladakh border tensions, India-Pakistan LoC ceasefire, Indo-Pacific/QUAD developments, demographic inversion in border areas from illegal immigration, Naxal-Maoist major encounters, post-Article-370 J&K developments, communal-tension mitigation, geos"
d2730696-4878-4a11-a806-9955b693e5b6,General Studies III,"Contemporary S&T themes: PRATUSH lunar telescope, NISAR mission, Aditya-L1, Chandrayaan-3, Indian Space Policy 2023, SSLV-D2, Artemis mission, LIGO/dark-matter search, ILMT, POEM-3 and space debris, AI safety/law developments, deepfakes, facial-recognition tech, National Quantum Mission, graphene ap"
713e2592-48db-4305-8220-e0184bff4d90,General Studies III,"Crop insurance in India: historical background, issues, PMFBY, and comparison with earlier schemes"
deb8d50c-856e-4569-9e26-111749b4a24a,General Studies III,"Cyber & information security: geospatial data and internal security, Pegasus-spyware controversy, ransomware (Akira), deepfake threats to social trust"
d58d7c5d-184f-4f33-b935-efc1f41517e2,General Studies III,Cyber warfare: factors aggravating cyber attacks and recent initiatives to tackle cyber warfare; structural/command changes needed for urban asymmetric-warfare threats
bcc1c454-fbd5-42de-937d-71ee1d28580f,General Studies III,Data security and the Justice B.N. Srikrishna Committee Report on personal data protection; drug trafficking's linkage to gunrunning/human trafficking; NPAs as a structural drag on the credit cycle for infrastructure
01e8ce53-5baa-4562-becf-6b729e965ab5,General Studies III,"Defence preparedness & terror financing: FATF's role in curbing terror financing, indigenization of defence production (Atmanirbhar Bharat), induction of S-400/Tejas Mk1A/indigenous missiles, biological/chemical-warfare preparedness (post-Covid), enhancements in intelligence agencies (RAW/IB/NIA)"
018e03d5-cd5d-473a-a22a-35b09052a315,General Studies III,"Defence technology: missile classification (ballistic/cruise), India's missile programme, Integrated Guided Missile Programme, robotics/AI in defence, cyber warfare preparedness, drone/UAV and stealth technology, hypersonic glide vehicles/cruise missiles, weapons of mass destruction, defence reforms"
76275c64-e3b7-4f00-89d5-1721a461d8ab,General Studies III,"Deforestation: causes, climate-change implications, wildlife/monsoon/people impacts, economic impacts, reduction strategies, conservation legislation, and community-participation approaches"
301095c0-baea-4fd3-963e-1de5fed159e6,General Studies III,"Disaster management, preparedness and mitigation: community-based management, government initiatives, National Disaster Management Act 2005, global DRR frameworks (Sendai vs earlier Hyogo Framework), disaster insurance, media's role, gender-sensitive disaster response, disaster-management cycle, NGO"
246b3d92-845d-4cce-ac10-ccecb0d4da7d,General Studies III,"Early-warning & technology in disaster management: NDRF App launch, early-warning-system improvements, AI/GIS in disaster prediction, satellite-based monitoring"
292b17cb-303e-4adb-9847-f54c6727fe18,General Studies III,"Ecology fundamentals: types/scope, habitat and ecological niche, ecological principles/community structure, food chains/webs, energy-flow models, ecological pyramids, biomagnification, biological control, organic farming, and ecological succession"
55c53ad8-cdf0-45ea-a874-65aea7779aed,General Studies III,"Effect of human activities on the environment: impacts of modern agriculture, housing, power generation, river-valley/mining/transport/tourism projects on ecosystems"
d08a6995-9703-4913-9e85-977f3d639281,General Studies III,"Electronics and telecommunications: computer generations and cloud computing, IT-enabled services, display technologies (LCD/LED/OLED/AMOLED), mobile generations, net neutrality, IoT, big-data/privacy issues, cyber-crime and security, and government digital-governance initiatives"
f2ce7115-701d-429b-83d3-346aaf9a1b82,General Studies III,"Employment & demographic economics: GDP-employment linkage, ageing workforce, demographic dividend, gaming sector"
ae2c59af-df41-4d43-9cf3-a987c576516f,General Studies III,"Environment-related institutions and schemes: Pollution Control Boards, NGT, Forest Survey of India, National Board for Wildlife, Ecomark, National Afforestation Programme, National Mission for Clean Ganga, National Air Quality Index, UJALA, Bharat Stage norms, FAME"
dd5e3bfc-1a94-48dc-9c8e-19d7c87599e1,General Studies III,"Environmental governance instruments: Biological Diversity Amendment Bill, Brazzaville Declaration"
8a59db20-4195-4abc-abed-90993b8a8dac,General Studies III,"Environmental Impact Assessment: executing body, effects analysed, EIA process, and the EIA notification of 1984 (procedural evolution)"
db07b148-7c7f-4c3b-abbe-8ccd63ea324e,General Studies III,"Environmental laws: constitutional provisions and salient features of the Air Act 1981, Water Act 1974, Forest Conservation Act 1980, Wildlife Protection Act 1972, Environment (Protection) Act 1986"
d20495ee-0240-41d2-a358-f39354d32d4d,General Studies III,"Environmental pollution: air/water/thermal/soil/noise pollution sources-effects-control measures, National Ambient Air Quality Standards, persistent organic pollutants, toxic-substance/carcinogen classification"
e33a0781-b54e-4c13-b139-a2d1be703304,General Studies III,"External sector & global economy: foreign-investment decline, de-dollarisation, global debt crisis, forex reserves, US-China trade war impact, India-Japan/EaEU FTAs, recession case studies (UK/Japan), Red Sea crisis, El Nino climate risk to growth"
1de694d1-42a7-4f17-be68-d528c5c7ca1e,General Studies III,"Financial system: components, financial institutions (banking and non-banking), financial assets/markets, and the financial system's pandemic-era resilience"
4556998f-c48b-4404-b469-d8693d65a100,General Studies III,"Fiscal policy: important budgetary/fiscal terms, government revenue/spending, revenue/fiscal/primary deficits and their financing"
908b958d-0ffc-410c-aa31-0ca2f623ed88,General Studies III,"Food processing and related industries: scope and significance, location, upstream/downstream requirements, supply-chain management, Mega Food Parks, FDI policy, notable sector trends, and budget/policy strategies"
1e70ab73-4d51-4f6f-98a8-d7aa2e70070d,General Studies III,"Foreign trade and international organisations: trade policy, India's Balance of Payments (current/capital account performance), exchange-rate determination and convertibility, the Bretton Woods twins (World Bank, IMF), WTO and India, regional development banks (ADB, NDB, BRICS Bank, AIIB), and bilat"
747557b5-a1f6-4742-b2a0-fcc7c4e467f3,General Studies III,"Forest & land degradation: soil-erosion crisis, forest fires, market-based forest-conservation approaches, Amazon forest fires, desertification, Aravalli mining"
6a6a5724-f2a2-47f3-8acd-6bc4fdac23d5,General Studies III,"Foundational science: chemistry basics (atomic structure, bonding, metallurgy, acids/bases, electro-chemistry, polymers, pharmaceuticals, biomolecules), physics basics (fundamental forces/particles, energy types, optics, EM spectrum, relativity, thermodynamics, waves), and biology basics (cell biolo"
168c3918-75a9-4941-8be8-38afce9e706f,General Studies III,"Frontier physics & materials science: LIGO/dark-matter search, National Quantum Mission, graphene applications, nuclear-fusion breakthroughs, 50 years of Pokhran-I, MIRV technology"
0068a779-3bc7-4702-86fc-a3570905c72a,General Studies III,"Global economic-policy linkages: G7 corporate-tax deal, virtual-currency taxation, world inequality/employment-outlook reports, gig economy"
4a103df7-cde9-4c10-a0a0-a51c4ee4e529,General Studies III,"Global warming and health: health impacts, mosquito-borne diseases, and ozone-depletion health effects"
9c509bfc-1f48-495e-9fdd-d30bad67fd54,General Studies III,"Government budgeting: budget/Economic Survey terminology, types of budgets, outcome budgeting, railway-general budget merger, budgeting flaws, budget analysis, and subsidy design; the FRBM Act's effectiveness in maintaining macroeconomic stability"
9e56d20d-e4af-41bc-8901-3e386b5b55e9,General Studies III,"Human health and diseases: causative agents and classification (nutrient-deficiency, molecular/chromosomal, vector/water-borne, lifestyle diseases), immunity types, vaccination programmes, antibiotics/antivirals, drug pricing, pharmacogenetics, antimicrobial resistance"
2ac88e2a-dfd4-448c-8a88-bc5d4a0e9f92,General Studies III,"Impact of agriculture on climate: emissions from agriculture, monoculture's biodiversity impact, chemical-fertilizer/pesticide pollution, GM-crop environmental impact, and sustainable-agriculture techniques"
cd6b31ee-6c8f-4fdc-a82a-7a7bf454b62d,General Studies III,"Important infrastructure schemes: PM Gati Shakti National Master Plan, PM MITRA textile parks, NaBFID, National Industrial Corridor Development Programme"
46e69d27-cd73-4302-ab40-a6be2ec9d86c,General Studies III,"Inclusive growth: meaning and concept of inclusion, India's inclusion experience, social-sector initiatives, ground reality of flagship schemes, rural-economy-based growth, sustainable agriculture/food-security linkage, PDS as a growth tool, financial inclusion, poverty-alleviation-and-employment st"
e1a3e1dd-7414-4141-9b5c-87194355c63b,General Studies III,"Indian economy in the pre-independence period, on the eve of Independence, and post-Independence phases of economic development; Nehruvian socialist economy and the shift via economic reforms"
ce7c5c58-b604-4317-b3a3-27daa3622074,General Studies III,"Industrial & sectoral policy: National Mission on Edible Oil, Zero Defect Zero Effect scheme, natural-gas-marketing reforms, telecom-sector issues, fertiliser shortage, shift to green energy"
46074ad9-2254-4c6c-8959-30fb921b8df4,General Studies III,"Industrial policy and development: Mahalanobis strategy, Industrial Policy Resolutions 1948/1956, New Economic Policy/liberalization/privatization/globalization, phases of industrial development, and effects on different sectors"
2958a963-1280-41ca-9c2f-7fd6b4202b93,General Studies III,"Industry, infrastructure & manufacturing economics: India's manufacturing landscape, critical-mineral economic significance, power-demand growth, coastal economy, Indian Railways overhaul, steel imports"
4f0a8f23-1e09-4558-901b-30c67e3015b1,General Studies III,"Inequality, wages & welfare economics: inequality and growth, economic redistribution, low-wage impact, wealth/income gap, minimum-vs-living-wage debate, universal basic income proposals, 'greedflation', 'pink economy'"
57138567-7b38-438c-93d2-23f3a4dff4af,General Studies III,"Infrastructure financing & monetisation: National Monetisation Pipeline, G-SAP securities-acquisition plan, e-Gram Swaraj e-financial management"
8d38dfff-a6cb-417e-83ff-cfd307e61cf2,General Studies III,"Infrastructure: economic/social/environmental impact of infrastructure, transport (ports, inland waterways, roads, National Infrastructure Pipeline, Bharatmala, airports, railways, energy pipelines), negative externalities of transport, ownership/financing/pricing of public utilities, PPP project de"
6df12641-44c4-4eba-9743-651614015436,General Studies III,"Institutional & policy frameworks: National Disaster Management Plan updates, PM's Ten-Point DRR Agenda, India's Atmanirbharta in disaster management, disaster-risk financing (G20), Coalition for Disaster Resilient Infrastructure (CDRI)"
0228683a-38b5-4b1a-93de-96c424296cc7,General Studies III,"Institutions and S&T policy: India's S&T policy framework, DST, CSIR, Science and Engineering Research Board, Technology Development Board, NABL accreditation, and the Technology Vision Document 2035"
1a9b4adf-04a4-421a-895a-b97bdf52104c,General Studies III,"Insurgency in the North-East: issues/conflicts, Assam insurgency, and resolving the Bodo issue"
c958a86a-c4f3-40be-b491-35160c646f7e,General Studies III,"Intellectual Property Rights: concept, types, international agreements/institutions, IPR regime in India, and the National IPR Policy"
baae92c1-8cdc-4c91-b529-3da4945c393d,General Studies III,"Internal conflict & law-and-order: Naxal-Maoist major encounters, communal-tension mitigation, National Security Act applications, UAPA amendments"
054aa525-7ef7-41fa-be69-d3778ce887de,General Studies III,"Internal security challenges: social diversity as a security issue, neighbourhood-origin threats, non-state actors, global vulnerability indices, and the law-and-order vs internal-security distinction"
60d47fe4-ba4e-426e-af16-ed440ae63a1b,General Studies III,"International environmental governance: UNEP, UNDP/UNFCCC/UNCCD, IUCN, WWF, Birdlife International, and key international conventions/protocols"
0759df3b-d42c-4c8c-a189-6915fda4b6c3,General Studies III,"Investment models: need for and sources/measures of investment, domestic (public/private/PPP) and foreign (FDI/FII) investment models followed by India, and the role of the state"
9bd20b7a-c1d9-47a4-9be8-992b9d023c5b,General Studies III,"Land reforms: colonial-era ownership patterns (Zamindari, Ryotwari, Mahalwari), objectives and progress since Independence, ceiling-legislation progress, NITI Aayog's land-leasing report, and the SVAMITVA scheme"
25e83c40-2433-4a40-b97f-b77cb08c5179,General Studies III,"Land resource issues: land-use and capability classification, causes/impact of land degradation, and sustainable land-management steps"
f25643d9-50b9-411e-b57b-f7ee52bd843b,General Studies III,Landslide vulnerability of the Western Ghats and Himalayas: causes and mitigation strategies; institutional setups for chemical/industrial disaster management in urban-fringe clusters; cloudburst phenomenon and mountain-ecosystem vulnerability; multi-hazard resource-allocation dilemmas during live d
61f632ee-31af-4e38-99fb-d1040785acd5,General Studies III,"Linkage between development and extremism: Left-Wing Extremism's stated purpose, its resonance with common people, Covid-19's effect on Naxalism, why LWE is deemed the biggest internal-security threat, and its nexus with illegal mining in forest tracts"
b66eead7-fb77-4470-b5f7-9933f6f2e349,General Studies III,"Main features of industrial development: role of private/public sectors, investment/employment/productivity trends, disinvestment/privatization strategy, MSME role and government policy, New Manufacturing Policy, industrial corridors, SEZ issues (land use, relocation, tax-income loss vs export gains"
76558b71-03c7-4831-a443-e8cc4629059e,General Studies III,"Marine & coastal ecosystem degradation: mangrove-ecosystem IUCN reports, Great Barrier Reef coral bleaching, Arctic Ocean marine heatwaves, coastal erosion, riverine deoxygenation, El Nino's impact on world lakes"
5988fe67-d79a-4c02-8588-232fbf3619b9,General Studies III,"Maritime & space security: anti-maritime-piracy law, maritime-security developments in the IOR, drone attacks on merchant vessels, Gaganyaan-linked space security, Indo-Pacific/QUAD developments"
e99332aa-0545-4ab5-b851-1845c178f47f,General Studies III,"Minerals and environmental degradation: mining's direct/indirect impacts, international mining laws, and sustainable-mining regulation in India"
1573b5bf-4244-4c9b-92cb-24b1a844aeba,General Studies III,"Monetary & financial-sector policy: stock-market factors, RBI surplus transfer/gold reserves, RBI liquidity management, bad-loans problem, disinvestment, cryptocurrency regulation, Digital Public Infrastructure"
7be96824-296a-4a7c-8328-5463940d40f7,General Studies III,"Monetary policy: instruments, pre- and post-1991-reform eras, Urjit Patel Committee, and the Monetary Policy Committee's inflation-targeting framework"
7e671c9b-0ef6-4d86-98af-34912238f041,General Studies III,"Money laundering and black money: meaning and harmful effects of money laundering, PMLA 2002 provisions as a check on organized crime/terror-financing, parallel economy dimensions, demonetisation's impact on black money, and cross-border money-laundering coordination challenges"
d07227df-974f-4268-bbc4-a59fb80b38bb,General Studies III,"Nanoscience and nanotechnology: basics, nanomaterials, applications (medicine, semiconductors, food, textiles, sustainable energy, environment, transport, space, agriculture) and adverse health/environmental/ethical impacts"
e23504b3-750a-486a-957d-0d2ce4557721,General Studies III,"Natural and man-made disasters: India's vulnerability profile — earthquakes, tsunamis, landslides, floods, droughts, epidemics, nuclear-reactor explosions, dam collapse, gas leakage, oil spills, volcanic eruptions, forest fires, chemical spills, hazardous-material spills, explosives, chemical/biolog"
e5a48674-f4fb-436d-8ba3-39bdbc39f5dd,General Studies III,"Nuclear energy: reaction types, civil/military applications, fuel cycle and centrifugation, reactor types, India's nuclear policy, radioactive-waste management, nuclear/radiological disaster preparedness, and institutions (DAE, AERB, BARC, IGCAR)"
c2d2c7ef-ad01-4557-acd6-5b819250b417,General Studies III,"Organized crime: types, control challenges, drug trafficking in India, combating strategies, and the terrorism-organized-crime linkage"
6354dd20-e475-4180-bf00-2e9ea8dd5cfc,General Studies III,"Planning in India: objectives, history, Five-Year-Plan analysis, and Growth vs Development distinction (national income determination, GDP/GNP/NDP/NNP/per-capita income, HDI, gender-development index, poverty index, MDGs/SDGs)"
ec897cca-d0c9-4ec2-9386-ca3ea6f6a92e,General Studies III,"Police reforms in India: organisational structure, duties/responsibilities, Centre's role in policing, traditional vs non-traditional security challenges, and reform recommendations for '21st-century policing'"
72931a61-5f04-42c2-8713-3dd02d2530e5,General Studies III,"Public Distribution System: objectives, functioning, limitations, revamping from universal to targeted PDS, cost-benefit analysis, buffer-stock policy, and the Food Security Bill's resource-mobilization/criticism debate"
8315bdbd-f2f0-46cf-b51c-375066551f9b,General Studies III,"Resource mobilization: physical vs finance capital, public vs private sector sources, savings-investment over the plans, budgetary (tax/non-tax) resources, role of public debt, fiscal/monetary-policy roles, and foreign-investment desirability/consequences"
ff3d38cc-6d02-4e15-82c5-e078f7c14ba9,General Studies III,"Robotics and AI: classification of robots, advantages/disadvantages, applications across sectors, neural networks, machine learning/deep learning, and AI-robotics convergence"
96f80871-5186-4d46-84f8-bb0dca95bbc6,General Studies III,"Role of agriculture in the Indian economy: historical background and current status, cropping systems (mono-cropping, crop rotation, sequential/inter/relay cropping), agriculture marketing, conclusive land titling, and the Biotech-KISAN programme"
d9481625-b7ce-4ad6-9fb4-b3b1d9d6dd14,General Studies III,"Security challenges in border areas: challenges to border management, community-participation approaches, non-demarcated border segments, and eastern-border illegal-migration security challenges"
26a1506e-c212-48b3-ab7d-ac33f38f6292,General Studies III,"Social media and internal-security threats: regulation challenges, AI's dual role, and monitoring difficulties"
5f764b03-ef7f-40e1-9b42-26bc3ef4b01f,General Studies III,"Space missions & policy: PRATUSH lunar telescope, NISAR mission, Aditya-L1, Chandrayaan-3, Indian Space Policy 2023, SSLV-D2, Artemis mission, ILMT, POEM-3 and space debris"
cb41e1de-d76d-4969-a19a-34668a10b355,General Studies III,"Space technology: orbit types, launch-vehicle classification, major agencies (ISRO, NASA, ESA, Roscosmos, JAXA, CNSA) and their missions, ISRO's national-development role, private-sector/PPP participation, cryogenics/nanosatellites/electric propulsion, satellite communication, remote sensing, naviga"
b760b5e5-7807-4ca6-a920-6070a5761e1f,General Studies III,"Species conservation & wildlife management: turtle/tiger/vulture/Great-Indian-Bustard/leopard conservation, Himalayan-wolf assessment, Project Cheetah, invasive alien species threats, human-animal conflict, wildlife licensing rules, KAZA Summit and wildlife trade"
89e5bc0f-be21-4bfc-a50e-9b96b4e3960e,General Studies III,"Structural growth debates: savings rate/investment pattern/capital-output ratio as growth levers, manufacturing's limited capacity to absorb agricultural surplus labour, direct-tax reform and tax-to-GDP widening, GDP's agriculture-to-services shift without a manufacturing base, and the 'jobless grow"
43116335-ee15-41c5-90bd-d56b3ef29c17,General Studies III,"Subsidies: farm/fertiliser/power/irrigation subsidies, issues of direct/indirect subsidies and MSP, objectives, gainer-loser resource transfer, buffer-stock/food-security issues, and technology missions"
b8013abc-2cf1-4592-ac83-498f8b2942f2,General Studies III,"Sustainable development: principles, measurement of sustainability/equitable resource use, sustainable-lifestyle role of the individual, and international sustainability efforts"
555368d8-3c36-417a-9921-3c89ddef4c0d,General Studies III,"Taxation: principles/objectives, tax system and current policy in India, GST progress, tax reforms, and retrospective taxation debates"
679298f7-255d-4a9b-8988-523e5f4e09ae,General Studies III,"Technology in agriculture: data revolution, AI applications, social-security schemes for farmers (climate-smart agriculture, precision farming for input-wastage mitigation)"
e5704894-15e4-4497-aab1-946239e3550c,General Studies III,"Terrorism threat to India: changing face of terrorism, threats faced, the broader counter-terrorism framework, and drawbacks in intelligence infrastructure"
ab966a64-9ee1-4a01-bd2d-316f17a5bed7,General Studies III,"Urbanization and climate: metro pollution, real-estate-driven degradation, urban heat islands, plastic-bag pollution, methane generation from waste"
243bf6ae-b278-4d32-8111-1223941a25bc,General Studies III,"Various security forces and their mandate: Assam Rifles, BSF, ITBP, CISF, CRPF, NSG, integrated theatre commands, National Maritime Security Coordinator, and paramilitary-force issues; CAPF deployment-related Centre-State tension and modernization funding gaps"
7b930876-1b58-482e-9eb7-73b549ea751b,General Studies III,Venture capital's role in tech-startup growth; IP piracy's impact on creative/tech industries; biotechnology's lab-to-commercial-scale constraints; SEZs vs Chinese industrial models; PLI-scheme execution and labour absorption; stressed-asset management via bad banks
4f5f8547-4be1-4a90-8459-0b5cf2bed568,General Studies III,"Waste & materials management: microplastics, single-use-plastics battle, e-waste/solar-waste management, plastic-to-fuel conversion, manufactured sand, Battery Waste Management Rules"
9682524e-fadc-404a-b0c0-d5eed2092c10,General Studies III,"Waste management: solid/hazardous/e-waste/biomedical/plastic-waste categories, management methods, poor-disposal effects, and landfill issues"
f993f545-1bfb-4e7b-b76b-8b21885c842a,General Studies III,"Water-resource degradation: hydrological cycle, groundwater depletion, water-borne/water-induced diseases, fluoride/arsenic contamination in drinking water"
9d6353a6-f328-460c-bcac-e07278b399f8,General Studies III,Wetland conservation and the Ramsar 'wise use' concept with Indian Ramsar-site examples; the 'Organic State' (Sikkim) model's ecological/economic benefits; NavIC's civilian-application significance for agriculture
7a8e7992-b648-4226-8356-8c203e260ca7,General Studies III,"Wetlands & water security: constructed wetlands, urban water crisis"
cabfe4d1-1f6d-4164-8209-16b3d6c15e57,General Studies IV,'Constitutional morality': concept and how it is enforced in a democratic system; social auditing as more than financial verification — an instrument of ethical governance
6d5d61fa-6f33-480f-b9ce-dc13825b8dc4,General Studies IV,Accountability vs Responsibility: distinguishing the two with a suitable example; utilisation of public funds and problems in fund release/utilisation; parliamentary control on expenditure
d15f2191-e534-4e4a-ba43-756c50d2bd05,General Studies IV,"Administrative-management thinkers used as case anchors: Max Weber, Elton Mayo, Peter Drucker, Chester Barnard, Mary Parker Follett"
3334ecfa-e5d0-47f0-af26-e762a1325a38,General Studies IV,"Animal ethics: research on animals, keeping animals as pets, cruelty against animals"
5132ae93-41e4-4337-a495-29cc6f00fccc,General Studies IV,Attitude-behaviour gap in civil-servant decision-making under political pressure; persuasion techniques in public communication and citizen behaviour-change campaigns
ffcd01f2-546b-4661-a94f-c43bf6680f62,General Studies IV,"Attitude-formation model, impact of beliefs and values, group and social influences, persuasion tactics and tools"
ac81dfb8-4c24-4d78-b286-d1c143e5c919,General Studies IV,"Business ethics: principles, dimensions within organisations, business ethics and corporate governance, philanthropy-to-CSR journey, and implementation issues"
668f065b-3b15-48ea-b637-e6a9da32bf2f,General Studies IV,"Can an administrator succeed on aptitude alone, without integrity? — the integrity-vs-competence debate; impartiality maintenance under political transfer-posting pressures"
f9a1a286-8d52-4e4a-90b9-1787bc9a221b,General Studies IV,"Case studies: crisis & resource-allocation dilemmas: drought-relief tanker capture by a 'tanker mafia', disaster resource-allocation triage (elite vs marginalised site), law-and-order vs root-cause balancing (illicit liquor), government-doctor private-practice neglect with union-strike threat"
4ae26f49-1b68-4366-b3a3-becbe93c9abb,General Studies IV,"Case studies: development vs displacement/environment trade-offs: environmental clearance vs displacement/pollution trade-offs, court-ordered demolition vs livelihood/political pressure, factory-closure aftermath (unemployment vs environmental enforcement)"
049901d3-a4a5-41ea-a138-c0eec3f3d0c3,General Studies IV,"Case studies: public-safety & procurement dilemmas under pressure: infrastructure-safety cover-up under election-timeline pressure, defence-procurement L1-vs-clean-bidder dilemma, clinical-trial consent violations vs public-health urgency"
62304d51-cb8d-475b-b0c4-2951d56d8505,General Studies IV,"Case studies: public-service integrity & corruption dilemmas: welfare-scheme 'ghost beneficiary' fraud amid caste sensitivities, law-enforcement bribery from an illegal-mining network, superior's personal-gain conflict-of-interest request, tax officer's technical-vs-substantial-compliance discretion"
9d969b75-3f3f-466b-830b-82c16b295324,General Studies IV,"Case studies: welfare-access & exclusion dilemmas: digital/biometric exclusion of a genuine welfare beneficiary, biometric-mandate exclusion of poor/labour children, eligibility-criteria strict-rule-vs-humane-exception dilemmas"
529f8ea2-d455-4c0a-93e3-e7044ad48271,General Studies IV,"Case studies: whistleblowing, disclosure & confidentiality dilemmas: whistleblower/suspect pleading humanitarian delay, workplace-harassment complaint with a confidentiality request, industrial-pollution complaint against a politically-connected employer"
9f4e8c3c-5848-426d-b94d-bd0dcd61ceee,General Studies IV,Case-study archetypes: infrastructure-safety cover-up under election-timeline pressure; drought-relief tanker capture by a 'tanker mafia'; digital/biometric exclusion of a genuine welfare beneficiary; whistleblower/suspect pleading humanitarian delay; food/drug-safety-regulator cover-up offer; envir
186b4138-a368-4b50-a566-2febb1d463e2,General Studies IV,"Components of a Citizen's Charter and steps in its formulation; concept of work culture, the Indian approach to work, methods of improving work culture, and quality of service delivery"
1dd3c1d9-7447-4d7b-9c57-6f529fa566ec,General Studies IV,"Components of attitude: affective, cognitive, and behavioural components"
005dd8c0-5f5e-4a74-8a48-49cf9de62a02,General Studies IV,Concept of public service and the philosophical basis of governance/probity; public servants as 'trustees' of public power and financial resources
cdb9967e-50a6-44eb-a6a9-8b14cc892378,General Studies IV,"Conflict of interest: definition, actual vs potential conflicts, with illustrative examples; administrative value conflicts in maintaining political neutrality while processing sensitive files"
1eb641d0-a6b8-42e8-9f46-1a3505cbcb04,General Studies IV,Conscience vs conformity: whistleblowing dilemmas within rule-bound bureaucratic hierarchies (including the Edward Snowden case — legality vs moral obligation to inform the public)
637fbe68-a66c-4746-a9ef-f172c4ec6dfa,General Studies IV,Consequentialist vs Deontological (Kantian) moral boundaries in public-administration execution; Utilitarianism's concept and its critique when applied to minority protection
e985eec7-1892-498f-a043-41798b1e1480,General Studies IV,"Contemporary applied-ethics themes for case-study/essay use: ethics of elections, ethics in Digital Public Infrastructure, drone ethics, AI ethics (in healthcare, creativity, human rights), social-media influencing, parliamentary-privilege ethics, judicial ethics (recusal, majoritarianism), internet"
