question_id,year,question_number,pyq_paper_id,section_id,question_text_excerpt,suggested_subject_original,subject_slug,subject_id,subject_changed,topic_level,topic_id,topic_slug,topic_name,macro_topic_id,difficulty,confidence,notes
1cd7dcac-dae6-4539-87d1-57333a5f7193,2025,3,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Four out of these mountain peaks exist in the same nation. Identify odd one out.,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-mountain-ranges-and-peaks-a77bd767,Mountain ranges and peaks,c7f0e071-3a29-4165-8ae9-2e43d2199a86,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
d7989933-1358-4c7d-bd31-13187372961d,2025,5,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following countries have more than one capital city? 1. South Africa 2. Bolivia 3. Sri Lanka 4. Paraguay 5. Mexico,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-countries-capitals-and-territorial-extent-08a65697,"Countries, capitals and territorial extent",c7f0e071-3a29-4165-8ae9-2e43d2199a86,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
01e9246e-c036-493d-8981-9d4739dcdb35,2025,6,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"What is the frequency of the Sea Dragon Exercise, a multilateral anti-submarine warfare drill?",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-defence-forces-exercises-and-expeditions-60d9b297,"Defence forces, exercises and expeditions",343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
c2ec4fae-6110-4573-ac56-3821d770401c,2025,7,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,The Financial Education Programme for Adults (FEPA) launched by the National Centre for Financial Education (NCFE) aims to spread financial awareness among whic,financial-awareness,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,ffdc4541-194f-4155-a578-d0fc9d7d4c91,fin-financial-inclusion-index-and-schemes-f4ae2435,Financial Inclusion Index and schemes,,medium,medium,NCFE financial education.
619759c6-e9ee-425b-bf4c-7305035fe1f9,2025,9,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"Under the revised GST structure effective from 22 September 2025, which of the following pre‑packaged and labelled items has been moved to the NIL (0%) GST rate",economics,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,eedab1ad-56e1-4f9a-bf27-e6b077af1760,fin-gst-supply-input-tax-credit-zero-rated-exports-9d84554b,"GST — supply, input tax credit, zero-rated, exports",,medium,medium,GST rate slab.
17855327-6e9c-44e3-8000-3a19ee8f3519,2025,11,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following option correctly matches Urban cooperative bank tier with housing loan limit that can be granted?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,357d442c-52db-40ef-af2d-b5616e316756,fin-banking-regulation-act-1949-licensing-s-35a-scheduled-banks-bc585c11,"Banking Regulation Act 1949 — licensing, s.35A, scheduled banks",,medium,low,UCB tier limits; no UCB microtopic - nearest Banking Regulation Act.
a563bf34-cab2-4001-aeb0-245426a3a1a6,2025,12,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following countries are members of the European Free Trade Association (EFTA)?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-international-organisations-and-groupings-ccdfea5b,International organisations and groupings,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
129a6ae1-1ede-4f52-847a-e0ab53efb929,2025,13,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"The All-India Debt and Investment Survey (AIDIS), which collects detailed data on the assets, liabilities, and capital expenditures of Indian households in rura",economics,economics,ede9de7a-f24e-4b3b-bba2-fdd8d10f3fff,,macro,,,,,easy,low,AIDIS conducted by NSO - statistical institution; no microtopic fits; macro tag.
8394cecb-162c-40a6-a338-f78884177bc1,2025,15,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which regulatory authority governs Venture Capital Funds (VCFs) in India?,capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,15e5b403-5be3-49c4-a4c5-8c3805cc2694,fin-rbi-sebi-irdai-pfrda-mandate-boundaries-10d10c48,"RBI, SEBI, IRDAI, PFRDA — mandate boundaries",,easy,high,Regulator of VCFs.
34547acf-12eb-44c4-abb5-9174c085435d,2025,16,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,What is the aggregate 24‑hour transaction limit prescribed for UPI payments made towards stock market and related capital market transactions?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,390cb8c4-537c-469c-b3d1-14d9194d8cea,fin-npci-systems-upi-imps-neft-rtgs-a9d4f5a2,"NPCI systems — UPI, IMPS, NEFT, RTGS",,medium,high,
99e371db-149a-4cdf-81f3-d853748e0d60,2025,17,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,The headquarters of the Geological Survey of India (GSI) under Ministry of Mines is located at which of the following places?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-scientific-and-research-institutions-76a19811,Scientific and research institutions,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
91c8e0da-0f3d-42c8-890b-6b68fe32250b,2025,21,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,What is the minimum credit rating required for a deposit-taking NBFC (NBFC-D) to accept or renew public deposits under the regulations of the Reserve Bank of In,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,7bf9193a-dfbb-4626-8876-d7821016029b,fin-scale-based-regulation-of-nbfcs-f023576c,Scale-based regulation of NBFCs,,medium,medium,NBFC-D deposit rating.
3f519bc3-a2a0-4f94-b6dc-211e29911ee5,2025,22,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following programmes fall under the umbrella of Skill Development schemes in India?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-rural-livelihood-and-skill-development-missions-4bc24cc0,Rural livelihood and skill development missions,40066b89-bcfd-4ffc-8a68-73158a678dc9,medium,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
8f9e55f9-5f75-4838-bb62-891a601437ec,2025,23,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"Since 2004, for which category of banks has the Reserve Bank of India discontinued issuing new licences?",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,357d442c-52db-40ef-af2d-b5616e316756,fin-banking-regulation-act-1949-licensing-s-35a-scheduled-banks-bc585c11,"Banking Regulation Act 1949 — licensing, s.35A, scheduled banks",,medium,low,UCB licensing halt; no UCB microtopic.
308cffed-e8b3-4dd3-8b93-4a8642a6d792,2025,24,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,What is the minimum margin requirement for loans extended under the Differential Rate of Interest (DRI) Scheme?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,39c359f9-b85b-4c3e-9a0b-e67ed39d8c4c,fin-priority-sector-lending-and-microfinance-625bb69e,Priority sector lending and microfinance,,medium,medium,DRI scheme is priority-sector lending.
c391d9ef-8630-4643-84a1-83f3db790666,2025,25,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,What is the minimum net worth requirement for a Microfinance Institution (MFI) registered as a Non-Banking Financial Company (NBFC-MFI) under RBI regulations?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,39c359f9-b85b-4c3e-9a0b-e67ed39d8c4c,fin-priority-sector-lending-and-microfinance-625bb69e,Priority sector lending and microfinance,,medium,high,
363e032b-722a-4211-b81a-91a1729e1a25,2025,27,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"Which of the following entities are authorized to enforce security interests under the SARFAESI Act, 2002?",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,d189707d-212b-4d57-a1b7-5a240aeb97cb,fin-asset-classification-npa-and-divergence-disclosure-bce36906,"Asset classification, NPA and divergence disclosure",,medium,medium,SARFAESI enforcement.
308ef4be-d09b-42c0-970e-0cf7baea5fcd,2025,29,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,What is the minimum net worth requirement at the time of registration for an entity aspiring to become a Payment Aggregator under the recent regulations of the ,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,390cb8c4-537c-469c-b3d1-14d9194d8cea,fin-npci-systems-upi-imps-neft-rtgs-a9d4f5a2,"NPCI systems — UPI, IMPS, NEFT, RTGS",,medium,low,Payment Aggregator net worth; no PA microtopic.
7b50ed9a-79a9-4723-b307-188c86c6ef1b,2025,30,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"Recently, NPCI enhanced the per-transaction UPI limit for specified high‑value payments like hospitals and educational institutions to which amount?",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,390cb8c4-537c-469c-b3d1-14d9194d8cea,fin-npci-systems-upi-imps-neft-rtgs-a9d4f5a2,"NPCI systems — UPI, IMPS, NEFT, RTGS",,medium,high,
da740899-0bcf-41c2-9c3c-a4cdf027d473,2025,31,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following are Kharif forage crops? 1. Oats 2. Sorghum (Jowar) 3. Berseem 4. Cowpea,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-crops-cropping-seasons-and-leading-producer-states-46076cd2,"Crops, cropping seasons and leading producer states",c7f0e071-3a29-4165-8ae9-2e43d2199a86,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
ac021134-3d01-4a54-95b6-5bcf930f62e3,2025,32,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which planet in our Solar System has the largest volcano?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-solar-system-and-planetary-science-d6341c32,Solar system and planetary science,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
9606ad52-7f77-4113-a731-4a0cc675f0c3,2025,36,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"The traditional craft “Thewa Art”, which has received a Geographical Indication (GI) tag, is associated with which Indian state?",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-geographical-indication-tags-and-crafts-702bae58,Geographical indication tags and crafts,c7f0e071-3a29-4165-8ae9-2e43d2199a86,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
430386e5-b4a7-448d-bc03-958e27df17c1,2025,38,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Why was Vallabhbhai Patel given the title “Sardar” after the Bardoli Satyagraha of 1928?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-freedom-movement-leaders-and-their-offices-c7d8f5ef,Freedom-movement leaders and their offices,05d91fb6-221d-4e09-8477-c3d0f8a50138,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
e208a9fa-790f-48b7-8039-3db1372c6662,2025,41,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"As per the Reserve Bank of India (Interest Rate on Deposits) Directions, 2025, banks may decide differential interest rates on savings bank accounts for balance",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,macro,,,,,medium,low,Interest Rate on Deposits Directions - no deposit-regulation microtopic; macro tag.
35b8579a-a850-4859-8cd4-5e0c9bbc3429,2025,42,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Capital Adequacy and Provisioning Guidelines as per Basel III norms are applicable to which of the following regulated entities? 1. Local Area Banks 2. Payments,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,e6ae56a5-8fb5-4dab-a838-59ac2c665fc0,fin-basel-norms-and-capital-adequacy-2a0b56cf,Basel norms and capital adequacy,,medium,high,
28dca866-0234-4caf-803c-9ae5fb8348c4,2025,43,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following parameters is excluded from the Quality Dimension of the Reserve Bank of India’s Financial Inclusion Index (FI-Index)?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,ffdc4541-194f-4155-a578-d0fc9d7d4c91,fin-financial-inclusion-index-and-schemes-f4ae2435,Financial Inclusion Index and schemes,,medium,high,
b690d07e-4fcf-49ed-babf-1de0fa149b7e,2025,44,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Who was the first Indian to win the Pulitzer Prize?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-awards-and-honours-34508904,Awards and honours,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
78e01d61-48df-48b0-aed6-bdeb5830e5d3,2025,45,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following statements correctly describes key eligibility and capital requirements for Small Finance Banks (SFBs) as per RBI guidelines?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,f56288ef-a26d-402b-9dc1-f1d4e141968e,fin-payment-banks-and-differentiated-banks-d45fa86b,Payment banks and differentiated banks,,medium,high,
459e3f57-9caa-400f-bb22-9bebcb79999d,2025,47,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"With reference to the geographical size (total area) of countries, which of the following country–rank pairs is incorrectly matched?",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-countries-capitals-and-territorial-extent-08a65697,"Countries, capitals and territorial extent",c7f0e071-3a29-4165-8ae9-2e43d2199a86,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
fdd2c284-61f6-45bb-a90e-d516f6cccffb,2025,49,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"With reference to the Basic Savings Bank Deposit Account (BSBDA), consider the following statements: 1. A BSBDA holder is required to maintain a minimum balance",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,ffdc4541-194f-4155-a578-d0fc9d7d4c91,fin-financial-inclusion-index-and-schemes-f4ae2435,Financial Inclusion Index and schemes,,medium,medium,BSBDA is a financial-inclusion account.
c46e52a6-5364-45c1-b5e5-a913a0733f36,2025,50,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"Under RBI’s “FREE‑AI” framework on responsible use of artificial intelligence in financial services, how many strategic pillars have been identified?",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,macro,,,,,medium,low,RBI FREE-AI framework - no AI-in-finance microtopic; macro tag.
d85e6f2f-d72a-4ec7-a0b0-eb50baa1dc99,2025,53,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"In the acronym AERB, what does the letter ‘E’ stand for?",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-scientific-and-research-institutions-76a19811,Scientific and research institutions,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
d4eb19f3-b01e-43a9-8914-8b18eb6b75f7,2025,55,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,In which year was the Mikoyan-Gurevich MiG-21 commissioned into the Indian Air Force (IAF)?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-defence-forces-exercises-and-expeditions-60d9b297,"Defence forces, exercises and expeditions",343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
b59c62bf-e5d7-496f-b9ca-a06dba55d2b8,2025,56,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,In which year was the Planning Commission of India replaced by NITI Aayog (National Institution for Transforming India)?,economics,economics,ede9de7a-f24e-4b3b-bba2-fdd8d10f3fff,,microtopic,0a3778a1-aa66-4cad-805e-beb8ef4a9b2b,econ-plan-and-non-plan-expenditure-42c887d5,Plan and non-plan expenditure,,easy,low,Planning Commission -> NITI Aayog; nearest plan expenditure.
8cc66305-2aa4-4cc7-8028-3337646bb664,2025,57,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Nobel Prizes were first awarded in 1901. Which Nobel Prize category was added later in 1968?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-awards-and-honours-34508904,Awards and honours,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
452f1e81-c5d2-47c4-8d36-f8cc3863bb00,2025,58,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,RBI controls the money supply through qualitative and quantitative tools. Which of the following tool falls under qualitative category of controlling money supp,economics,economics,ede9de7a-f24e-4b3b-bba2-fdd8d10f3fff,,microtopic,a5f18325-af4e-4040-95ca-5007d0ed75ab,econ-direct-vs-indirect-monetary-instruments-omo-crr-slr-repo-msf-5acdce3b,"Direct vs indirect monetary instruments — OMO, CRR, SLR, repo, MSF",,easy,medium,Qualitative vs quantitative monetary tools.
76d56717-5b7e-4806-bc23-4e6be92f4da2,2025,59,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"If the Vice-President of India dies, resigns, or otherwise vacates office, within how many months must the election to fill the vacancy be held?",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-president-and-vice-president-of-india-f5832b8f,President and Vice-President of India,e8948b78-aa3e-434b-9959-32c047b42be9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
1776f819-be8f-4bd8-9ee7-7fee01f72a3b,2025,60,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"In the acronym S3WaaS, what does the letter ‘S’ signify?",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-digital-public-platforms-and-e-governance-technology-9cd7508b,Digital public platforms and e-governance technology,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
316601a9-1e15-4476-8732-580f584827c4,2025,61,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"Which of the following data sets is released by the Reserve Bank of India on a daily basis, similar to Liquidity Adjustment Facility (LAF) and Money Market Oper",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,ed452a5c-75d7-4e2c-847d-7dff14a6b022,fin-fbil-benchmark-rates-fbb2b6a6,FBIL benchmark rates,,medium,medium,Reference exchange rates (now FBIL).
67ad6288-b1ea-4d89-932e-670a65c565b0,2025,64,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Match the following countries with the rivers that originate within their territory: List I (Country)List II (River) A. China 1. Yangtze B. Peru 2. Amazon C. Et,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-rivers-of-the-world-54deb0d8,Rivers of the world,c7f0e071-3a29-4165-8ae9-2e43d2199a86,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
b8859b98-5bd2-4736-be71-6346397bdb8f,2025,66,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,World Bank is providing a loan assistance of USD 500 million for the construction of Green National Highway Corridors Project (GNHCP). Which of these states is ,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-multilateral-development-finance-in-india-8639dac3,Multilateral development finance in India,40066b89-bcfd-4ffc-8a68-73158a678dc9,medium,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
817e9feb-25c7-49d8-bb89-8a5c67e00833,2025,69,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"The WGES (World Green Economy Summit) was launched in __________ and organized by the Dubai Electricity and Water Authority (DEWA), the Dubai Supreme Council of",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-international-summits-and-forums-328d7104,International summits and forums,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
58c5c56d-b0db-4e67-ad1b-2d7e4bfcd500,2025,70,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which of the following Sustainable Development Goals (SDGs) specifically addresses Quality Education?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-sustainable-development-goals-45f4b84e,Sustainable Development Goals,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
da0846a8-fb42-49c4-b9df-7447a5295d75,2025,72,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Which Indian state became the pioneer in issuing identification cards and strong institutional support to women Self Help Groups (SHGs)?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-self-help-groups-and-rural-women-5ae33d37,Self-help groups and rural women,40066b89-bcfd-4ffc-8a68-73158a678dc9,medium,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
7539b035-f878-4bc9-8e7d-3f5582a964db,2025,73,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Who serves as the ex-officio President of the Council of Scientific and Industrial Research (CSIR)?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-scientific-and-research-institutions-76a19811,Scientific and research institutions,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
71fd899a-b967-418a-8079-7cbb08fbf975,2025,75,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"As per the Reserve Bank – Integrated Ombudsman Scheme, 2021, what is the maximum tenure for which an RBI Ombudsman can be appointed?",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,macro,,,,,medium,low,RB-IOS 2021 ombudsman tenure - no grievance-redress microtopic; macro tag.
160fbfab-367a-48c8-a5bf-7c2233001177,2025,76,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,Who is the author of the novel titled “The Loneliness of Sonia and Sunny”?,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-books-and-authors-cdbb8150,Books and authors,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
e336a437-36d8-4600-a35f-b38f44d4436b,2025,77,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,What is the authorized capital amount of the India Infrastructure Finance Company Limited (IIFCL)?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,7aa6a5c3-2e2a-46c9-b5cf-d8a2168f4f88,fin-development-financial-institutions-nabard-sidbi-nhb-nabfid-e-95bc9803,"Development financial institutions — NABARD, SIDBI, NHB, NaBFID, EXIM",,medium,medium,IIFCL is an infrastructure DFI.
4134fd56-569d-48c1-b72e-c5a2b126cd4d,2025,79,6b4c47a8-6488-4729-83ec-ae0c2e9e410a,5a68ba6a-a07a-422a-8011-26b16b69e923,"From which date did the mandatory Corporate Social Responsibility (CSR) provisions under the Companies Act, 2013, come into effect in India?",economics,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,Y,microtopic,,gk-recent-central-legislation-and-statutory-penalties-62a1d053,Recent central legislation and statutory penalties,e8948b78-aa3e-434b-9959-32c047b42be9,easy,low,CSR under Companies Act 2013; companies-act subject exists but is not one of the three permitted subjects.
04ffc54a-812b-4c61-b25c-1f908ede131f,2026,1,a2cf30d7-354f-4f88-ac7f-182206519104,b646739d-ce0a-409c-b99c-771445dad716,The Digital Public Infrastructure (DPI) model has become important in governance because it allows governments to deliver digital services at scale. What is the,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,00d3f0d6-79a3-4c9b-a019-d0ac728fbb19,fin-digital-public-infrastructure-and-india-stack-28615c13,Digital Public Infrastructure and India Stack,,easy,high,
