question_id,pyq_paper_id,year,paper,question_number,order_verdict,stored_key_label,stored_key_text,upsc_key_label,upsc_key_text,current_correct_option_id,new_correct_option_id,applies,verdict,note
937b1d0f-14bb-4f36-9aad-87547456df20,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,86,ORDER_OK,a,1 and 2 only,c,"1, 2, 3 and 4",78a53b52-4f1e-44de-ab7d-a231ece7b6b7,6b223037-97f6-4245-97eb-cebaf5f0f35c,yes,CORRECTION,"set to corpus option (c) ""1, 2, 3 and 4""; source https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf"
b67926f5-572e-4b8e-99c1-47f41909d1d1,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,87,ORDER_OK,b,Only two,b,Only two,db537b8c-dfe5-4b16-82ed-7d985cebaf0f,,no,MATCH,
abdec883-f464-4f50-bf59-a15461992059,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,88,ORDER_OK,c,Metaverse,c,Metaverse,79bc8888-5cc3-480f-85a4-b619bf48e7c9,,no,MATCH,
535ee99c-bdcf-47b5-9437-a7a80f11181f,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,89,ORDER_OK,d,Neither 1 nor 2,d,Neither 1 nor 2,986d523d-8204-47be-88e0-27db36c9d1a0,,no,MATCH,
2b42e56f-7f32-445e-9a3b-7369b0d1bd9a,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,90,ORDER_OK,a,1 only,a,1 only,3d40d9fe-6d69-4d74-8c43-fabadca7bac2,,no,MATCH,
4b2eed21-82e3-4b07-8141-97e3cfc65e98,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,91,ORDER_OK,b,2 and 3 only,b,2 and 3 only,b9e257de-e8c1-4871-bf87-2f1b22bea2c5,,no,MATCH,
fce460bf-8c1e-4123-81b7-a34d2e93a4a4,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,92,ORDER_OK,d,"Statement-I is incorrect, but Statement-II is correct",d,"Statement-I is incorrect, but Statement-II is correct",4132c9fb-2cd6-4ff6-adbf-5faa49f33dc2,,no,MATCH,
b838a908-c6e5-4ed5-9a43-4b00ba308bba,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,93,ORDER_OK,a,Nitric oxide,a,Nitric oxide,af1f4628-a17e-44f2-b483-cfd918eff0bb,,no,MATCH,
c6083881-370e-4f05-b73a-75abf1575632,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,94,ORDER_OK,b,Only two,b,Only two,74f99197-8b1b-4553-80ae-0883531c2462,,no,MATCH,
446a88ee-d972-4db6-9434-1a0b920d1548,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,95,ORDER_OK,d,None,d,None,34e2f028-36b2-4580-b2fa-c56107715730,,no,MATCH,
f41dcfd9-a42d-4fb8-80a0-a16cabf01936,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,96,ORDER_OK,a,1 only,a,1 only,406ef8b0-9327-4186-91bb-0c9e3eaf3770,,no,MATCH,
2be45d4e-48cc-4a90-ad0d-7733029d9307,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,97,ORDER_OK,d,Water vapour,d,Water vapour,f8488273-fbe3-4da9-a7c1-cb4e01ee9f6c,,no,MATCH,
1d4bd057-6051-45e5-a290-5b36322a97d0,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,98,ORDER_OK,c,Long duration energy storage,c,Long duration energy storage,a37e4062-e14e-47a8-9b31-6b7d7a8ff6b6,,no,MATCH,
2739c4e9-3115-448a-97d6-a7013ad50d5d,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,99,ORDER_OK,d,Wastewater treatment technologies,d,Wastewater treatment technologies,46f43159-cdc9-4122-90a7-e789ee10b34a,,no,MATCH,
846ebbd8-6370-4ccc-8372-f402daf513be,4d0bed5e-3b8a-4143-92c3-614ede901af5,2024,GS,100,ORDER_OK,b,Forex market,c,Money market,05a38da8-ecbd-41dd-bc6a-c861abf842c2,1b8d2011-7626-413d-9f50-911bc8ef3d1f,yes,CORRECTION,"set to corpus option (c) ""Money market""; source https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf"
2c4a5dba-473a-4ae7-a2a2-66cd3cc6b2e4,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,1,UNCHECKABLE,b,2 and 3 only,,,2bbb388c-f4f1-4c3f-a3ff-f6cdb6889ebd,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
3539fbdd-6d76-4f49-8c93-4f03f73b4edc,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,2,UNCHECKABLE,a,1 only,,,576659bc-54cf-46be-bfd9-6a397554c72c,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
1162cc71-1661-4116-981f-484d1440bff7,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,3,UNCHECKABLE,c,Both 1 and 2,,,ec359755-0a94-45da-b826-a7a538589993,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
82d0955f-843e-4df2-ba94-8303096c89be,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,4,UNCHECKABLE,d,Neither 1 nor 2,,,6af4de91-fd0b-40cb-976b-17cac0713438,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
9dd12dbe-fe04-40e1-8fc3-1f36f1918482,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,5,UNCHECKABLE,b,9,,,ed3b44df-d338-4b30-8154-ba86221848e2,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
6c1bde1c-2a93-40cc-b552-c869271406a3,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,6,UNCHECKABLE,d,0,,,911b77a1-9d4a-4c53-9542-5d9ddf519845,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
091a7301-5342-4840-b5a5-b4da570858c3,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,7,UNCHECKABLE,c,20%,,,9229ed16-95d9-4865-940b-fa36f4d1e8bc,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
41c9a42a-6989-4a6e-9287-afb11cbafe35,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,8,UNCHECKABLE,c,6 hours 45 minutes,,,23d631af-2e33-4421-8dff-b3095373d372,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
55bb81c9-d4fc-4ee2-ae00-f6f2baf3ad6c,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,9,UNCHECKABLE,d,200,,,5262481d-f221-4cb0-a423-2ac0958a5358,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
004f4422-206c-4db1-a2fb-8133b2d0c309,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,10,UNCHECKABLE,b,"8th January, 2023",,,4a23804a-476c-4b3a-a39c-f6e8951f9afb,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
2f0ba23b-4ad7-43b6-b1b2-d39726ece143,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,11,UNCHECKABLE,a,Curriculum for urban planning courses should have diverse and interdisciplinary approach.,,,f2d0571f-ea88-4bf8-8503-bd90c5e9059e,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
302100d5-a1dc-4f70-9f27-351f76b92e9c,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,12,UNCHECKABLE,a,1 only,,,9328ea86-669a-478c-ac3c-76f89ec4f317,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
ab58b89b-a851-4106-b45d-44161d86f9a3,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,13,UNCHECKABLE,b,Social media are not ideal or moral institutions but the products built by companies to make profits.,,,7d96ace9-b22f-4300-83dc-1d01dbcd8a80,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
39d3782b-3479-4097-b074-bf49ca0ae601,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,14,UNCHECKABLE,c,Both 1 and 2,,,50f7271e-0029-4eb5-b342-77e6a8e184ed,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
2c5726fa-2ab1-4748-a70a-3201e0c7aa74,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,15,UNCHECKABLE,b,3 and 37 but not 2,,,288b12ac-76ca-4348-9a37-36cf90853d16,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
60c8c46f-ea1b-43cf-a31b-5bd74a7d71a2,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,16,UNCHECKABLE,a,20%,,,9ca144c0-f633-49f8-b14d-4af33c5a0237,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
31a8dc04-b9ad-4796-b662-d1bf7c62fa6c,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,17,UNCHECKABLE,d,9,,,22e8d762-828d-4284-8042-74d040d4c919,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
11d35f1d-a7cb-469c-86e7-8d1392cf67c4,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,18,UNCHECKABLE,c,3,,,563e3a64-d7a6-4ceb-843c-3cc7e8355896,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
5f3f7644-c126-4a43-b99a-2a4b44ebae8c,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,19,UNCHECKABLE,b,4,,,fc89827e-f7e8-4f97-85f6-003fc439e1fa,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
6c9860e6-1584-4e10-aa4c-fc444f72ee0f,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,20,UNCHECKABLE,c,1 and 3 only,,,66784d48-0bbb-4b2f-8246-defcbe9ea67f,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
97c86058-851f-4e92-9ab5-a740724d6c98,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,21,UNCHECKABLE,d,Neither 1 nor 2,,,87feb827-bca3-4a93-a7d2-f4ca71bda6c8,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
0b4e9c6e-f51e-4262-92e8-460387a0b312,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,22,UNCHECKABLE,c,Public policy should ensure that competencies and achievements of young people are aligned with their expectations.,,,de8f817d-2c56-44e7-9f7e-b05c03620ee2,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
87e92256-0838-4b4d-81f7-b01a430ba892,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,23,UNCHECKABLE,d,Science must pursue truth but be responsible for social welfare.,,,0d76f44f-1216-40bf-91a1-7fab1a711bc3,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
1d1637ff-4992-40d2-a78f-9e00dfc979bb,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,24,UNCHECKABLE,c,"A, A, C, D",,,d1cfc6c5-9e10-4068-8855-7b086e770150,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
f25d0b92-2f37-42b9-87fc-683c0739df64,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,25,UNCHECKABLE,a,"₹ 30,000",,,27000e7a-56c8-4969-a26d-35b461a59af6,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
87467e49-6581-4340-a4c4-ab13152d1f16,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,26,UNCHECKABLE,b,56.25%,,,72cae084-5d01-4dc3-b32b-983ac7fde858,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
5742f882-98c8-49ec-99e2-8ebeeb018097,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,27,UNCHECKABLE,d,93.75%,,,52808f34-c628-4fbe-b463-a1860adbda43,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
fc21fcc9-dfef-4404-ab86-8ccae04d0222,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,28,UNCHECKABLE,b,20%,,,f8553dfc-9a96-41d1-aeed-2a536d6138e7,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
06774a34-5f8e-4e44-b872-502e6b6bd88b,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,29,UNCHECKABLE,a,30 years,,,8c6dc27e-c321-433d-8636-ccf6aca0b58a,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
494a0ce1-56a7-44a7-99dc-e0c29f47e47f,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,30,UNCHECKABLE,d,"1, 2 and 3",,,696571c9-9034-4944-98ef-2800c2bcb4c7,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
3af241ad-ee0c-44e1-9d70-e2c6d79fbf11,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,31,UNCHECKABLE,d,Neither 1 nor 2,,,76f20d60-7d5c-4dbb-b6c1-bd0ddd5b3a45,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
223bac19-05a5-4d01-ad50-4baaf8c3d363,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,32,UNCHECKABLE,b,2 only,,,f572879d-2711-4d57-8ec6-5bdc02e5247f,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
6f1d95df-c160-42b1-a094-c07f8885f9fa,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,33,UNCHECKABLE,c,local values and universal values,,,8b758427-60b6-44b3-bdf1-78a4fd56db29,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
3fede841-e44b-4467-945e-d010939e0e51,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,34,UNCHECKABLE,a,1 and 2 only,,,8fb79478-a1cd-4942-adc7-85041ee39520,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
3dac9e06-64bc-479f-8618-491407bf03b8,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,35,UNCHECKABLE,d,8,,,99bb8757-c70f-43af-b624-e91ceadf8fd2,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
1174a73f-8f35-4d88-bde8-e5739ce798a4,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,36,UNCHECKABLE,b,42 kg,,,189ae177-cbb8-45a6-85d7-80a8dd5804d3,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
79ee35f7-4345-48cc-b59a-42df424d3fe3,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,37,UNCHECKABLE,a,3 times,,,cbbc9945-fa3a-42ff-bfd0-4cd9a6d6dea1,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
f0a7aa48-c47c-4632-b93f-6017a048b098,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,38,UNCHECKABLE,c,2031,,,427d2308-a257-4ec7-b5d6-1826298a3447,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
8c03e1ea-165f-4af3-866f-ab0814b7fc48,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,39,UNCHECKABLE,d,"1, 2 and 3",,,cf86c171-051d-4417-be6c-446a6b7d571d,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
449dfb11-ecce-4334-b07b-9237c14c3ccc,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,40,UNCHECKABLE,c,17.5°,,,adc8b2e4-e759-49cd-badc-c1026deb074c,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
71ac5f49-795e-4779-b3a5-af66ff18d46e,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,41,UNCHECKABLE,c,Both 1 and 2,,,49087ac3-44dd-4208-975c-366cab485705,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
50d27b8e-da2c-438d-8f8f-afc821e05db4,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,42,UNCHECKABLE,d,Neither 1 nor 2,,,1585faa1-a9df-4e30-af7c-7576f8474704,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
05112a99-97f9-4ac6-8cfe-c0679059d2b1,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,43,UNCHECKABLE,a,1 only,,,de8e1148-6833-48bd-8900-eca0b56a5f1d,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
dc820524-583d-4e9b-a788-6499a226d08d,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,44,UNCHECKABLE,a,Parents in general may not be of much help when children are on their way to becoming adults.,,,32d92401-48a5-4c53-a2f4-0dd1583debda,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
7bf92855-4136-4571-ba64-86dde8d62223,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,45,UNCHECKABLE,b,56,,,025622df-bd4d-41da-8428-5c534854cc5f,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
72b086c3-cd7a-40ae-a9f9-f717dffb954c,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,46,UNCHECKABLE,b,84,,,f29afc94-49ff-40ab-ae31-3c78aa91d8e0,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
8f19bd3c-7d57-451b-9109-b7d003443184,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,47,UNCHECKABLE,d,"₹ 1,350",,,9f7bcaa2-0c5f-4534-86ff-c294d85764e2,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
4eae5e47-69b4-43ca-acaf-3b507273bb7f,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,48,UNCHECKABLE,a,9,,,4b1f2611-47bc-4edf-b6dc-1901a8d2f42a,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
674838be-c1ee-42a4-a578-ea09fd4628db,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,50,UNCHECKABLE,c,Both 1 and 2,,,48430cf7-359d-4f6c-9e1d-74cfccae5ffc,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
b276ec10-650a-455a-ad95-d2c5cdc8c652,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,51,UNCHECKABLE,b,This can be used as one of the methods of carbon sequestration.,,,2db4bdb9-dccd-4067-a0d0-9bcb46068013,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
7a273537-8a48-4ab1-9b70-811299f3f838,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,52,UNCHECKABLE,a,1 only,,,dd8c2643-b746-420e-88b1-9b33c315eee1,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
118405c4-ba25-4d52-96da-fc66961446c2,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,53,UNCHECKABLE,c,"This finding can help in the development of organic, ecologically sustainable pesticides.",,,a9a69eab-6be2-4bc4-bf92-1845896efab5,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
f320ce55-ea3c-4536-9f73-c268690207e1,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,54,UNCHECKABLE,c,10,,,2ab51e3f-98f2-4e3a-ab3f-0845519a2134,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
cc956f71-3eee-46f6-af16-1dab0df5b4b7,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,59,UNCHECKABLE,c,"The Question can be answered by using both the Statements together, but cannot be answered using either Statement alone",,,b8b6178d-18e0-4bbf-8f2e-f9bf6b7717a3,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
6af0a5f3-4f60-468c-bfb8-2e9a2a46a802,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,60,UNCHECKABLE,c,"The Question can be answered by using both the Statements together, but cannot be answered using either Statement alone",,,fc2ef326-5904-428c-90af-2dfd1aeb1a36,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
b7919ccf-db7e-4123-8f6a-6362b3d221e6,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,61,UNCHECKABLE,a,Responsible media should not distort the real in an ideal democracy.,,,ec7f11af-05f3-465c-a18d-7ada91537205,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
aa3205df-0e9f-4311-a6a7-9e334919e78a,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,62,UNCHECKABLE,d,Interconnected devices can be at security risk and home users may have privacy risk.,,,d339c265-4f3a-4cd3-820b-7731b7c369a4,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
0a944097-5a35-4421-8d77-f40431e147ae,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,63,UNCHECKABLE,c,"Maintaining high environmental standards is now a prerequisite for achieving a steady, sufficient and inclusive growth.",,,1e62f439-4433-4ad7-8ae1-50ef60699e0a,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
e310b811-0ec0-485e-9add-938c54886dd8,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,64,UNCHECKABLE,c,"The Question can be answered by using both the Statements together, but cannot be answered using either Statement alone",,,ee9d5574-16c6-471e-aeee-a29839e17c46,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
359346a6-e3b5-4d53-bade-e4076c340572,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,65,UNCHECKABLE,c,"The Question can be answered by using both the Statements together, but cannot be answered using either Statement alone",,,43189999-4d47-4dab-96c6-befe0a8f477d,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
8de740f1-cd04-4692-9283-9e85db22c812,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,66,UNCHECKABLE,d,The Question cannot be answered even by using both the Statements together,,,3cadfb56-3bb7-41aa-964a-01b8afaff6ca,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
412beca7-d6e9-412c-a3f5-8096b7151ab1,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,67,UNCHECKABLE,a,"The Question can be answered by using one of the Statements alone, but cannot be answered using the other Statement alone",,,646db55e-38d0-485c-b6a0-64f37db4b8f0,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
785df2f5-29ca-4566-b551-a9c30bccd030,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,68,UNCHECKABLE,d,The Question cannot be answered even by using both the Statements together,,,4cc5465f-17a4-4b80-a4f1-4ae6bca42e03,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
b9eeb719-5313-41eb-ae7f-050adf8e9e80,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,69,UNCHECKABLE,c,"The Question can be answered by using both the Statements together, but cannot be answered using either Statement alone",,,dbadcfa8-51b9-4e6b-af5f-f143333f54d3,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
d185e37e-0419-4342-8e50-48656a9e2c10,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,70,UNCHECKABLE,d,The Question cannot be answered even by using both the Statements together,,,04997698-c4dc-4106-8406-ae9170de26a8,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
991219b8-5bbf-46b5-a499-3df34bde9b45,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,71,UNCHECKABLE,a,"It is the poetry, not science or religion, which recognizes and accepts imperfections in humans.",,,2b737b40-2466-4746-8b01-8dc2e41707a3,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
f595b163-eead-4799-84ef-a50ed5cbd975,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,72,UNCHECKABLE,d,Neither 1 nor 2,,,c9564f5c-5ab6-4124-ac4a-72714554285a,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
c13c3151-4dbe-402b-883f-f87413d41c0a,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,73,UNCHECKABLE,a,"The Question can be answered by using one of the Statements alone, but cannot be answered using the other Statement alone",,,763f5c3f-7c1c-482f-b777-a5d0cd544fa5,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
2ecc2229-42c2-4f48-86e0-7285bb82f553,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,74,UNCHECKABLE,c,Both SP and RQ,,,115fe269-05ac-4bfc-af5d-9ed1b644696a,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
2aa3ea5d-24a9-4666-8b89-fd7074ffb362,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,75,UNCHECKABLE,d,–25,,,f49beb54-0221-4a21-8fa3-0ecdec5ba821,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
d8758c57-5f4e-4a65-9706-d38c9bb03969,9e191ae4-68b9-47bf-9121-6d9d468a7bc5,2024,CSAT,76,UNCHECKABLE,d,Neither 1 nor 2,,,a9ed12fe-41ff-4cae-99d6-7ef8adb5f871,,no,UNAVAILABLE,"No CSAT booklet in the repository, so neither option order nor a text-resolved key can be checked."
