question_id,year,question_number,stored_key_label,upsc_key_label,draft_proposed_label,verdict,source_url,confidence,note
3539fbdd-6d76-4f49-8c93-4f03f73b4edc,2024,2,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
1162cc71-1661-4116-981f-484d1440bff7,2024,3,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
82d0955f-843e-4df2-ba94-8303096c89be,2024,4,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
9dd12dbe-fe04-40e1-8fc3-1f36f1918482,2024,5,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
6c1bde1c-2a93-40cc-b552-c869271406a3,2024,6,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
091a7301-5342-4840-b5a5-b4da570858c3,2024,7,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
41c9a42a-6989-4a6e-9287-afb11cbafe35,2024,8,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
55bb81c9-d4fc-4ee2-ae00-f6f2baf3ad6c,2024,9,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
004f4422-206c-4db1-a2fb-8133b2d0c309,2024,10,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
2f0ba23b-4ad7-43b6-b1b2-d39726ece143,2024,11,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
302100d5-a1dc-4f70-9f27-351f76b92e9c,2024,12,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
ab58b89b-a851-4106-b45d-44161d86f9a3,2024,13,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
39d3782b-3479-4097-b074-bf49ca0ae601,2024,14,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
2c5726fa-2ab1-4748-a70a-3201e0c7aa74,2024,15,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
60c8c46f-ea1b-43cf-a31b-5bd74a7d71a2,2024,16,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
31a8dc04-b9ad-4796-b662-d1bf7c62fa6c,2024,17,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
11d35f1d-a7cb-469c-86e7-8d1392cf67c4,2024,18,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
5f3f7644-c126-4a43-b99a-2a4b44ebae8c,2024,19,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
6c9860e6-1584-4e10-aa4c-fc444f72ee0f,2024,20,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
97c86058-851f-4e92-9ab5-a740724d6c98,2024,21,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
0b4e9c6e-f51e-4262-92e8-460387a0b312,2024,22,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
87e92256-0838-4b4d-81f7-b01a430ba892,2024,23,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
1d1637ff-4992-40d2-a78f-9e00dfc979bb,2024,24,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
f25d0b92-2f37-42b9-87fc-683c0739df64,2024,25,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
87467e49-6581-4340-a4c4-ab13152d1f16,2024,26,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
5742f882-98c8-49ec-99e2-8ebeeb018097,2024,27,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
fc21fcc9-dfef-4404-ab86-8ccae04d0222,2024,28,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
06774a34-5f8e-4e44-b872-502e6b6bd88b,2024,29,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
494a0ce1-56a7-44a7-99dc-e0c29f47e47f,2024,30,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
3af241ad-ee0c-44e1-9d70-e2c6d79fbf11,2024,31,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
223bac19-05a5-4d01-ad50-4baaf8c3d363,2024,32,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
6f1d95df-c160-42b1-a094-c07f8885f9fa,2024,33,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
3fede841-e44b-4467-945e-d010939e0e51,2024,34,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
3dac9e06-64bc-479f-8618-491407bf03b8,2024,35,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
1174a73f-8f35-4d88-bde8-e5739ce798a4,2024,36,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
79ee35f7-4345-48cc-b59a-42df424d3fe3,2024,37,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
f0a7aa48-c47c-4632-b93f-6017a048b098,2024,38,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
8c03e1ea-165f-4af3-866f-ab0814b7fc48,2024,39,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
449dfb11-ecce-4334-b07b-9237c14c3ccc,2024,40,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
71ac5f49-795e-4779-b3a5-af66ff18d46e,2024,41,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
50d27b8e-da2c-438d-8f8f-afc821e05db4,2024,42,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
05112a99-97f9-4ac6-8cfe-c0679059d2b1,2024,43,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
dc820524-583d-4e9b-a788-6499a226d08d,2024,44,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
7bf92855-4136-4571-ba64-86dde8d62223,2024,45,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
72b086c3-cd7a-40ae-a9f9-f717dffb954c,2024,46,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
8f19bd3c-7d57-451b-9109-b7d003443184,2024,47,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
4eae5e47-69b4-43ca-acaf-3b507273bb7f,2024,48,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
674838be-c1ee-42a4-a578-ea09fd4628db,2024,50,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
b276ec10-650a-455a-ad95-d2c5cdc8c652,2024,51,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
7a273537-8a48-4ab1-9b70-811299f3f838,2024,52,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
118405c4-ba25-4d52-96da-fc66961446c2,2024,53,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
f320ce55-ea3c-4536-9f73-c268690207e1,2024,54,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
cc956f71-3eee-46f6-af16-1dab0df5b4b7,2024,59,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
6af0a5f3-4f60-468c-bfb8-2e9a2a46a802,2024,60,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
b7919ccf-db7e-4123-8f6a-6362b3d221e6,2024,61,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
aa3205df-0e9f-4311-a6a7-9e334919e78a,2024,62,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
0a944097-5a35-4421-8d77-f40431e147ae,2024,63,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
e310b811-0ec0-485e-9add-938c54886dd8,2024,64,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
359346a6-e3b5-4d53-bade-e4076c340572,2024,65,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
8de740f1-cd04-4692-9283-9e85db22c812,2024,66,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
412beca7-d6e9-412c-a3f5-8096b7151ab1,2024,67,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
785df2f5-29ca-4566-b551-a9c30bccd030,2024,68,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
b9eeb719-5313-41eb-ae7f-050adf8e9e80,2024,69,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
d185e37e-0419-4342-8e50-48656a9e2c10,2024,70,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
991219b8-5bbf-46b5-a499-3df34bde9b45,2024,71,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
f595b163-eead-4799-84ef-a50ed5cbd975,2024,72,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
c13c3151-4dbe-402b-883f-f87413d41c0a,2024,73,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
2ecc2229-42c2-4f48-86e0-7285bb82f553,2024,74,C,,C,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
2aa3ea5d-24a9-4666-8b89-fd7074ffb362,2024,75,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
d8758c57-5f4e-4a65-9706-d38c9bb03969,2024,76,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
eccb7e80-8a4e-42e6-a6e6-236c7c39847a,2024,77,A,,A,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
6e6b13a6-a4c0-47d7-a758-441ec819b42e,2024,78,D,,D,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
a38a5bb3-c16e-434a-a032-6571d3cc569a,2024,79,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
dce199e2-b0b8-4693-951a-edfce464b095,2024,80,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
