year,paper,section_id,db_question_number,db_source_question_ref,extract_paper_local_number,extract_source_question_ref,db_text,unlockias_text,score,action,has_tag,source_confidence,phase3_db_verdict,phase3_db_score,phase3_unlockias_verdict,phase3_unlockias_score,regate_db_verdict,regate_db_score,regate_unlockias_verdict,regate_unlockias_score,gate_relaxed,apply_eligible,late_db_verdict,late_db_score,late_unlockias_verdict,late_unlockias_score,phase2_db_verdict,phase2_db_score,phase2_unlockias_verdict,phase2_unlockias_score
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,64,GS3-Q14,,,What is the mandate of the National Security Council (NSC)? Evaluate its advisory role in internal security policymaking.,,51.4,delete,true,aggregator,,,,,,,,,,,,,,,orphan,52.1,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,65,GS3-Q15,,,Examine the structural funding models of left-wing extremist organizations. How can financial choking curb their networks?,,51.1,delete,true,aggregator,,,,,,,,,,,,,,,orphan,49.2,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,66,GS3-Q16,,,Discuss the challenges faced in managing security parameters across the non-demarcated segments of India's international borders.,,54.7,delete,true,aggregator,,,,,,,,,,,,,,,orphan,54.7,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,67,GS3-Q17,,,Explain the concept of Special Economic Zones (SEZs). Why have they lagged in replicating Chinese industrial models?,,50.7,delete,true,aggregator,,,,,,,,,,,,,,,orphan,50.0,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,68,GS3-Q18,,,Discuss the utility of public-private partnership (PPP) models in developing high-density transport infrastructure networks.,,49.8,delete,true,aggregator,,,,,,,,,,,,,,,orphan,49.6,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,69,GS3-Q19,,,Analyze the impact of global trade protectionism on India's software export matrices.,,59.9,delete,true,aggregator,,,,,,,,,,,,,,,orphan,59.5,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,70,GS3-Q20,,,What is environmental impact assessment (EIA)? Trace its evolution inside the developmental clearing loops of India.,,48.2,delete,true,aggregator,,,,,,,,,,,,,,,orphan,48.2,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,71,GS3-Q21,,,Discuss the ecological parameters of the National Mission for Clean Ganga. Why have enforcement cycles lagged behind?,,48.8,delete,true,aggregator,,,,,,,,,,,,,,,orphan,48.7,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,72,GS3-Q22,,,Explain the linkage between coastal security architecture loops and illegal maritime smuggling operations.,,51.2,delete,true,aggregator,,,,,,,,,,,,,,,orphan,49.5,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,73,GS3-Q23,,,What is cross-border money laundering? Discuss the structural coordination challenges between international intelligence branches.,,52.3,delete,true,aggregator,,,,,,,,,,,,,,,orphan,52.3,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,74,GS3-Q24,,,Discuss the structural framework changes required in the lines of command to tackle modern urban asymmetric warfare threats.,,50.4,delete,true,aggregator,,,,,,,,,,,,,,,orphan,50.4,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,75,GS3-Q25,,,What are non-performing assets (NPAs)? Analyze their structural drag on the credit cycle acceleration of public infrastructure deployment.,,52.2,delete,true,aggregator,,,,,,,,,,,,,,,orphan,50.7,,
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,1,GS3-Q1,,"With a consideration towards the strategy of inclusive growth, the new Companies Bill, 2013 has indirectly made CSR a mandatory obligation. Discuss the challenges expected in its implementation in right earnest. Also discuss other provisions in the Bill and their implications.",54.7,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,2,GS3-Q2,,"What were the reasons for the introduction of Fiscal Responsibility and Budget Management (FRBM) Act, 2003? Discuss critically its salient features and their effectiveness.",50.7,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,3,GS3-Q3,,"What is the meaning of the term 'tax expenditure'? Taking housing sector as an example, discuss how it influences the budgetary policies of the government.",51.4,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,4,GS3-Q4,,Food Security Bill is expected to eliminate hunger and malnutrition in India. Critically discuss various apprehensions in its effective implementation along with the concerns it has generated in WTO.,50.0,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,5,GS3-Q5,,What are the different types of agriculture subsidies given to farmers at the national and at state levels? Critically analyse the agricultural subsidy regime with reference to the distortions created by it.,51.7,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,6,GS3-Q6,,India needs to strengthen measures to promote the pink revolution in food industry for ensuring better nutrition and health. Critically elucidate the statement.,49.5,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,7,GS3-Q7,,Examine the impact of liberalization on companies owned by Indians. Are they competing with the MNCs satisfactorily? Discuss.,59.9,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,8,GS3-Q8,,"Establish relationship between land reforms, agriculture productivity and elimination of poverty in the Indian economy. Discuss the difficulties in designing and implementation of agriculture-friendly land reforms in India.",53.3,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,9,GS3-Q9,,"(a) Discuss the impact of FDI entry into Multi-trade retail sector on supply chain management in commodity trade pattern of the economy. (100 words) (b) Though India allowed Foreign Direct Investment (FDI) in what is called multi-brand retail through the joint venture route in September 2012, the FDI, even after a year, has not picked up. Discuss the reasons. (100 words)",55.8,insert,,aggregator,,,,,,,,,,,,,,,,,orphan,74.8
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,10,GS3-Q10,,Discuss the rationale for introducing Goods and Services Tax (GST) in India. Bring out critically the reasons for the delay in roll out for its regime.,54.4,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,11,GS3-Q11,,Write a note on India's green energy corridor to alleviate the problem of conventional energy.,49.5,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,12,GS3-Q12,,Adoption of PPP model for infrastructure development of the country has not been free of criticism. Critically discuss pros and cons of the model.,47.1,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,13,GS3-Q13,,"Bringing out the circumstances in 2005 which forced amendment to the section 3(d) in Indian Patent Law, 1970, discuss how it has been utilized by the Supreme Court in its judgement in rejecting Novratis' patent application for 'Glivec'. Discuss briefly the pros and cons of the decision.",49.5,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,14,GS3-Q14,,What do you understand by Fixed Dose Drug Combinations (FDCs)? Discuss their merits and demerits.,47.9,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,15,GS3-Q15,,What do you understand by Umpire Decision Review System in Cricket? Discuss its various components. Explain how silicone tape on the edge of a bat may fool the system?,48.9,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,16,GS3-Q16,,(a) What is a digital signature? What does its authentication mean? Give various salient built-in features of a digital signature. (100 words) (b) How does the 3D printing technology work? List out the advantages and disadvantages of the technology. (100 words),48.9,insert,,aggregator,,,,,,,,,,,,,,,,,orphan,74.2
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,17,GS3-Q17,,(a) What is an FRP composite material? How are they manufactured? Discuss their applications in aviation and automobile industries. (100 words) (b) What do you understand by Run-of-river hydroelectricity project? How is it different from any other hydroelectricity project? (100 words),50.2,insert,,aggregator,,,,,,,,,,,,,,,,,orphan,70.6
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,18,GS3-Q18,,"How important are vulnerability and risk assessment for pre-disaster management? As an administrator, what are key areas that you would focus on in a Disaster Management System?",48.3,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,19,GS3-Q19,,What are the consequences of Illegal mining? Discuss the Ministry of Environment and Forests' concept of GO AND NO GO zones for coal mining sector.,50.8,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,20,GS3-Q20,,"Enumerate the National Water Policy of India. Taking river Ganges as an example, discuss the strategies which may be adopted for river water pollution control and management. What are the legal provisions of management and handling of hazardous wastes in India?",51.4,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,21,GS3-Q21,,Money laundering poses a serious security threat to a country's economic sovereignty. What is its significance for India and what steps are required to be taken to control this menace?,51.6,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,23,GS3-Q23,,Cyber warfare is considered by some defense analysts to be a larger threat than even Al Qaeda or terrorism. What do you understand by Cyber warfare? Outline the cyber threats which India is vulnerable to and bring out the state of the country's preparedness to deal with the same.,48.9,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,24,GS3-Q24,,Article 244 of the Indian Constitution relates to administration of scheduled areas and tribal areas. Analyse the impact of non-implementation of the provisions of the Fifth schedule on the growth of Left Wing extremism.,53.6,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS3,b5cbb735-b687-4de5-90cb-3978f48a71a1,,,25,GS3-Q25,,How far are India's internal security challenges linked with border management particularly in view of the long porous borders with most countries of South Asia and Myanmar?,48.3,insert,,aggregator,,,,,,,,,,,,,,,,,exact,100.0
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,76,GS4-Q1a,1,GS4-A-Q1,What do you understand by 'ethical human conduct'? Discuss its determinants and consequences in human actions.,What do you understand by 'values' and 'ethics'? In what way is it important to be ethical along with being professionally competent?,60.0,review,true,aggregator,,,,,,,,,,true,,,,,orphan,54.7,exact,100.0
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,77,GS4-Q1b,,,How do social institutions like school and media impact value formation in citizens? Analyze.,,49.5,delete,true,aggregator,,,,,,,,,,,,,,,orphan,52.7,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,78,GS4-Q2a,4,GS4-A-Q4,What is emotional intelligence and what are its utilities in civil services administration?,What is 'emotional intelligence' and how can it be developed in people? How does it help an individual in taking ethical decisions?,66.2,replace,true,aggregator,,,,,,,,,,true,,,,,orphan,63.3,exact,100.0
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,79,GS4-Q2b,,,Define the terms 'attitude' and 'belief'. How does cognitive dissonance affect an individual's internal alignment?,,53.6,delete,true,aggregator,,,,,,,,,,,,,,,orphan,51.9,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,80,GS4-Q3a,,,Discuss the ethical ideals of administrative systems as postulated by classical Indian thinkers like Kautilya.,,54.0,delete,true,aggregator,,,,,,,,,,,,,,,orphan,50.5,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,81,GS4-Q3b,,,What do you understand by the concept of 'utilitarianism'? Critique its limitations when applied to minority protection.,,57.8,delete,true,aggregator,,,,,,,,,,,,,,,orphan,56.0,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,82,GS4-Q4a,,,"Examine the significance of public service values like objectivity, dedication, and tolerance in a multi-cultural society like India.",,51.5,delete,true,aggregator,,,,,,,,,,,,,,,orphan,51.5,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,83,GS4-Q4b,,,Explain the concept of corruption in public life as a systemic failure rather than individual moral decay.,,49.5,delete,true,aggregator,,,,,,,,,,,,,,,orphan,49.5,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,84,GS4-Q5a,,,"""Seven Sins"" according to Mahatma Gandhi are highly relevant to understand contemporary economic anomalies. Elaborate.",,48.2,delete,true,aggregator,,,,,,,,,,,,,,,orphan,47.4,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,85,GS4-Q5b,,,"""The weak can never forgive. Forgiveness is the attribute of the strong."" - Mahatma Gandhi. Analyze.",,55.4,delete,true,aggregator,,,,,,,,,,,,,,,orphan,55.4,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,86,GS4-Q6,,,Discuss the ethical dimensions of data privacy and access in information systems of e-governance infrastructure.,,52.5,delete,true,aggregator,,,,,,,,,,,,,,,orphan,51.4,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,87,GS4-Q7,,,What are the structural flaws in current asset disclosure regulations of public officials that limit their effectiveness against illegal wealth generation?,,48.1,delete,true,aggregator,,,,,,,,,,,,,,,orphan,48.7,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,88,GS4-Q8,,,"You are a senior executive engineer in charge of a district-level public works department. A massive flyover project is being constructed in the heart of the district headquarters to ease chronic traffic congestion. The project has already missed two execution deadlines due to land acquisition delays, and the public is extremely agitated. The state assembly elections are scheduled in six months, and the ruling government is putting extreme pressure on you to inaugurate the flyover within 45 days. While conducting a final structural stress-load audit, your junior engineers discover a critical design flaw in three major concrete pillars. The structural integrity of the flyover is compromised, and initializing it without major reinforcing repairs could lead to a catastrophic collapse under heavy traffic conditions. Correcting the flaw properly will require completely halting the construction, tearing down parts of the superstructure, and will take at least four months, completely destroying the government's pre-election timeline. Your immediate superior, the Chief Engineer, advises you to gloss over the audit report, add a superficial chemical coating to hide the cracks, and sign the safety clearance certificate, promising you a prize posting after the elections. (a) Discuss the ethical options and trade-offs available to you. (b) What decision will you take and why?",,48.6,delete,true,aggregator,,,,,,,,,,,,,,,orphan,47.9,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,89,GS4-Q9,,,"You are the District Magistrate of a highly sensitive, drought-prone district that is currently experiencing a severe water crisis. The state government has set up a centralized emergency drinking water distribution network using private water tankers to supply rural settlements. Due to the high value of water, a local political strongman, who owns a large network of private tankers and has deep criminal links, has effectively captured the distribution cycle. He is artificially diverting more than 60% of the government-subsidized water tankers to commercial construction sites and private industrial units owned by his associates, selling them for high profits. As a result, poor villagers, particularly women and marginalized communities, are forced to walk miles in extreme heat or buy drinking water at exorbitant prices. When your field team attempts to track the tankers using GPS and enforce fair distribution, the strongman's henchmen physically assault your field staff and threaten them with dire consequences. The local police force is compromised and hesitates to take firm action against the strongman due to his political clout in the ruling party. (a) Identify the core ethical and administrative challenges in this case. (b) As the District Magistrate, outline a comprehensive strategy to break this nexus and ensure equitable water distribution.",,48.4,delete,true,aggregator,,,,,,,,,,,,,,,orphan,45.4,,
2013,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,90,GS4-Q10,,,"You are a senior program director heading a state social welfare department. The government has introduced an ambitious digital conditional-cash-transfer scheme for pregnant women belonging to below-poverty-line (BPL) families to improve institutional delivery rates and minimize maternal mortality. The scheme mandates that the cash benefit will be transferred directly to the bank account of the beneficiary upon producing a digital birth certificate and an official address registration card. During a surprise inspection of a remote rural clinic, you meet a young, severely malnourished tribal woman who has just given birth to twins. Her husband is a migrant daily-wage laborer who is currently untraceable. She has no digital identity card, no official bank account, and no fixed address proof as her community lives in temporary forest settlements. The rules strictly prohibit manual cash payments or exceptions to prevent leakages and audit objections. The medical officer informs you that without immediate money for post-natal nutrition and medicine, both the mother and the newborns are at high risk of mortality. The data entry operator refuses to process her file as the digital portal automatically rejects incomplete profile fields. (a) Discuss the conflict between institutional rules and humanitarian compassion in public administration. (b) How will you resolve this specific case, and what systemic policy changes would you advocate?",,47.2,delete,true,aggregator,,,,,,,,,,,,,,,orphan,45.9,,
